20	Зюганов Геннадий Андреевич	3938	96	69	105	123	56	113	97	147	102	166	74	48	55	61	32	70	102	92	110	183	20	29	38	121	126	114	109	139	87	132	20	41	83	48	94	146	76	20	71	27	25	46	42	36	78	127	17	14	0	7	16	7	63	5	13									
		11.40%	12.31%	12.92%	12.14%	12.67%	9.14%	11.53%	10.97%	13.87%	15.60%	14.18%	13.70%	7.13%	7.64%	7.54%	8.36%	8.66%	11.42%	11.51%	16.85%	13.04%	12.66%	7.32%	7.27%	17.51%	18.18%	17.67%	19.33%	21.19%	17.51%	15.55%	4.28%	5.30%	15.09%	7.22%	12.70%	17.32%	11.95%	3.77%	10.20%	3.05%	4.21%	8.04%	7.64%	12.08%	12.11%	10.21%	4.64%	13.86%	0.00%	11.29%	12.12%	4.61%	7.46%	3.70%	11.50%									
21	Миронов Сергей Михайлович	1442	44	24	44	42	41	47	60	68	30	78	30	25	24	26	14	31	40	32	33	77	2	13	16	41	34	40	25	40	30	20	7	11	14	32	26	43	12	24	24	17	10	25	5	8	18	40	6	2	0	2	4	13	25	2	1									
		4.18%	5.64%	4.49%	5.09%	4.33%	6.69%	4.80%	6.79%	6.42%	4.59%	6.66%	5.56%	3.71%	3.33%	3.21%	3.66%	3.84%	4.48%	4.01%	5.05%	5.49%	1.27%	3.28%	3.06%	5.93%	4.91%	6.20%	4.43%	6.10%	6.04%	2.36%	1.50%	1.42%	2.55%	4.81%	3.51%	5.10%	1.89%	4.53%	3.45%	1.92%	1.68%	4.37%	0.91%	2.68%	2.80%	3.22%	1.64%	1.98%	0.00%	3.23%	3.03%	8.55%	2.96%	1.48%	0.88%									
22	Прохоров Михаил Дмитриевич	1518	53	36	48	63	35	46	50	65	39	69	41	33	34	41	14	34	36	33	15	42	8	11	13	34	32	30	23	35	36	28	4	9	33	23	22	51	24	20	40	24	7	13	24	6	53	51	3	2	1	0	1	6	22	2	0									
		4.40%	6.79%	6.74%	5.55%	6.49%	5.71%	4.69%	5.66%	6.13%	5.96%	5.89%	7.59%	4.90%	4.72%	5.07%	3.66%	4.21%	4.03%	4.13%	2.30%	2.99%	5.06%	2.78%	2.49%	4.92%	4.62%	4.65%	4.08%	5.34%	7.24%	3.30%	0.86%	1.16%	6.00%	3.46%	2.97%	6.05%	3.77%	3.77%	5.75%	2.71%	1.18%	2.27%	4.36%	2.01%	8.23%	4.10%	0.82%	1.98%	1.39%	0.00%	0.76%	3.95%	2.61%	1.48%	0.00%									
23	Путин Владимир Владимирович	25441	529	371	621	688	440	691	611	730	431	776	339	512	571	608	284	607	641	594	453	1025	117	314	409	447	440	417	371	400	312	616	423	685	390	550	559	551	481	454	516	796	537	460	431	224	451	939	327	80	68	50	96	114	684	121	89									
		73.68%	67.82%	69.48%	71.79%	70.85%	71.78%	70.51%	69.12%	68.87%	65.90%	66.27%	62.78%	76.08%	79.31%	75.15%	74.15%	75.12%	71.78%	74.34%	69.37%	73.06%	74.05%	79.29%	78.20%	64.69%	63.49%	64.65%	65.78%	60.98%	62.78%	72.56%	90.58%	88.62%	70.91%	82.71%	75.54%	65.36%	75.63%	85.66%	74.14%	89.94%	90.40%	80.42%	78.36%	75.17%	70.03%	75.48%	89.34%	79.21%	94.44%	80.65%	72.73%	75.00%	81.04%	89.63%	78.76%									
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
