7	Число избирательных бюллетеней в переносных ящиках для голосования	1476	75	48	101	29	44	38	35	23	26	15	26	31	56	68	27	29	56	18	29	13	14	14	88	75	57	25	7	56	18	16	6	36	8	56	25	11	30	57	75	15									
8	Число бюллетеней в стационарных ящиках для голосования	12954	1422	1674	672	283	341	137	226	67	196	255	177	124	150	398	85	130	605	165	125	149	147	154	590	753	265	152	78	580	188	86	120	407	133	403	402	104	226	526	190	69									
9	Число недействительных избирательных бюллетеней	135	12	24	9	1	1	1	3	1	2	3	4	1	2	5	2	2	1	3	0	1	2	2	4	12	5	1	1	4	1	0	2	9	0	2	0	0	4	0	5	3									
10	Число действительных избирательных бюллетеней	14295	1485	1698	764	311	384	174	258	89	220	267	199	154	204	461	110	157	660	180	154	161	159	166	674	816	317	176	84	632	205	102	124	434	141	457	427	115	252	583	260	81									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																			
13	Бабурин Сергей Николаевич	57	4	1	5	0	1	0	1	0	0	1	1	1	1	4	2	1	2	2	0	0	0	0	1	2	5	4	0	1	0	0	0	1	0	4	3	0	3	5	1	0									
		0.40%	0.27%	0.06%	0.65%	0.00%	0.26%	0.00%	0.38%	0.00%	0.00%	0.37%	0.49%	0.65%	0.49%	0.86%	1.79%	0.63%	0.30%	1.09%	0.00%	0.00%	0.00%	0.00%	0.15%	0.24%	1.55%	2.26%	0.00%	0.16%	0.00%	0.00%	0.00%	0.23%	0.00%	0.87%	0.70%	0.00%	1.17%	0.86%	0.38%	0.00%									
14	Грудинин Павел Николаевич	1337	183	181	76	26	29	21	19	5	20	26	10	18	25	40	7	8	59	17	7	18	10	12	60	98	39	15	3	31	7	3	9	28	14	50	26	6	24	73	25	9									
		9.27%	12.22%	10.51%	9.83%	8.33%	7.53%	12.00%	7.28%	5.56%	9.01%	9.63%	4.93%	11.61%	12.14%	8.58%	6.25%	5.03%	8.93%	9.29%	4.55%	11.11%	6.21%	7.14%	8.85%	11.84%	12.11%	8.47%	3.53%	4.87%	3.40%	2.94%	7.14%	6.32%	9.93%	10.89%	6.09%	5.22%	9.38%	12.52%	9.43%	10.71%									
15	Жириновский Владимир Вольфович	744	89	89	26	25	29	8	17	9	8	11	15	2	7	19	8	10	33	7	6	5	12	9	28	41	17	10	0	21	10	4	8	19	5	31	27	3	18	33	17	8									
		5.16%	5.95%	5.17%	3.36%	8.01%	7.53%	4.57%	6.51%	10.00%	3.60%	4.07%	7.39%	1.29%	3.40%	4.08%	7.14%	6.29%	4.99%	3.83%	3.90%	3.09%	7.45%	5.36%	4.13%	4.95%	5.28%	5.65%	0.00%	3.30%	4.85%	3.92%	6.35%	4.29%	3.55%	6.75%	6.32%	2.61%	7.03%	5.66%	6.42%	9.52%									
16	Путин Владимир Владимирович	11928	1175	1391	645	252	322	142	221	73	189	224	171	131	171	389	92	134	556	151	138	133	137	145	567	662	252	146	80	574	188	93	106	376	122	365	366	104	205	465	211	64									
		82.66%	78.49%	80.78%	83.44%	80.77%	83.64%	81.14%	84.67%	81.11%	85.14%	82.96%	84.24%	84.52%	83.01%	83.48%	82.14%	84.28%	84.11%	82.51%	89.61%	82.10%	85.09%	86.31%	83.63%	79.95%	78.26%	82.49%	94.12%	90.25%	91.26%	91.18%	84.13%	84.88%	86.52%	79.52%	85.71%	90.43%	80.08%	79.76%	79.62%	76.19%									
17	Собчак Ксения Анатольевна	88	9	13	6	4	2	2	0	1	1	3	1	2	0	4	0	0	4	0	2	5	0	0	8	6	0	1	0	1	0	2	1	1	0	4	2	1	1	1	0	0									
		0.61%	0.60%	0.75%	0.78%	1.28%	0.52%	1.14%	0.00%	1.11%	0.45%	1.11%	0.49%	1.29%	0.00%	0.86%	0.00%	0.00%	0.61%	0.00%	1.30%	3.09%	0.00%	0.00%	1.18%	0.72%	0.00%	0.56%	0.00%	0.16%	0.00%	1.96%	0.79%	0.23%	0.00%	0.87%	0.47%	0.87%	0.39%	0.17%	0.00%	0.00%									
18	Сурайкин Максим Александрович	73	10	12	5	0	1	1	0	1	1	1	1	0	0	2	0	1	5	3	1	0	0	0	6	4	1	0	1	2	0	0	0	3	0	2	1	0	0	5	3	0									
		0.51%	0.67%	0.70%	0.65%	0.00%	0.26%	0.57%	0.00%	1.11%	0.45%	0.37%	0.49%	0.00%	0.00%	0.43%	0.00%	0.63%	0.76%	1.64%	0.65%	0.00%	0.00%	0.00%	0.88%	0.48%	0.31%	0.00%	1.18%	0.31%	0.00%	0.00%	0.00%	0.68%	0.00%	0.44%	0.23%	0.00%	0.00%	0.86%	1.13%	0.00%									
19	Титов Борис Юрьевич	48	11	6	1	3	0	0	0	0	1	1	0	0	0	3	1	3	1	0	0	0	0	0	1	3	3	0	0	1	0	0	0	3	0	0	2	1	0	1	2	0									
		0.33%	0.73%	0.35%	0.13%	0.96%	0.00%	0.00%	0.00%	0.00%	0.45%	0.37%	0.00%	0.00%	0.00%	0.64%	0.89%	1.89%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.36%	0.93%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.47%	0.87%	0.00%	0.17%	0.75%	0.00%									
20	Явлинский Григорий Алексеевич	20	4	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	3	0	1	0	0	1	0	1	0									
		0.14%	0.27%	0.29%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.68%	0.00%	0.22%	0.00%	0.00%	0.39%	0.00%	0.38%	0.00%									
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
