13	Бабурин Сергей Николаевич	218	10	8	2	5	7	4	8	3	7	6	8	3	2	4	7	1	12	15	1	1	0	12	21	0	2	13	1	18	1	5	0	2	1	3	5	5	2	2	1	1	2	6	0	1									
		0.99%	1.41%	1.12%	0.34%	0.80%	1.05%	0.59%	1.11%	0.47%	0.97%	0.44%	1.05%	0.44%	0.26%	0.54%	1.73%	0.39%	2.75%	3.58%	0.31%	0.20%	0.00%	3.93%	6.91%	0.00%	0.33%	3.00%	0.28%	3.40%	0.52%	1.33%	0.00%	0.37%	0.29%	0.34%	1.21%	1.87%	0.44%	0.96%	0.16%	0.23%	0.50%	1.64%	0.00%	1.03%									
14	Грудинин Павел Николаевич	3317	120	95	85	111	88	101	89	94	111	226	126	125	108	135	66	34	57	53	54	66	48	40	74	44	89	58	87	71	10	49	27	70	29	161	57	75	59	53	60	53	59	43	49	8									
		14.99%	16.95%	13.32%	14.51%	17.70%	13.23%	14.90%	12.34%	14.57%	15.33%	16.41%	16.58%	18.17%	13.85%	18.10%	16.30%	13.13%	13.04%	12.65%	16.93%	12.89%	13.11%	13.11%	24.34%	16.99%	14.81%	13.39%	24.79%	13.42%	5.18%	12.99%	21.60%	13.06%	8.38%	18.19%	13.77%	27.99%	12.99%	25.36%	9.63%	12.30%	14.71%	11.75%	10.34%	8.25%									
15	Жириновский Владимир Вольфович	2147	57	41	35	38	55	89	41	22	45	75	65	56	78	49	72	38	66	60	61	78	56	46	21	16	40	65	19	80	9	42	2	81	35	126	66	21	68	23	28	43	8	54	69	8									
		9.71%	8.05%	5.75%	5.97%	6.06%	8.27%	13.13%	5.69%	3.41%	6.22%	5.45%	8.55%	8.14%	10.00%	6.57%	17.78%	14.67%	15.10%	14.32%	19.12%	15.23%	15.30%	15.08%	6.91%	6.18%	6.66%	15.01%	5.41%	15.12%	4.66%	11.14%	1.60%	15.11%	10.12%	14.24%	15.94%	7.84%	14.98%	11.00%	4.49%	9.98%	1.99%	14.75%	14.56%	8.25%									
16	Путин Владимир Владимирович	15421	496	546	440	445	483	451	556	499	522	996	518	464	553	520	235	181	249	259	198	354	220	174	176	199	461	252	226	303	171	267	94	369	274	546	269	164	320	126	518	324	324	249	356	74									
		69.73%	70.06%	76.58%	75.09%	70.97%	72.63%	66.52%	77.12%	77.36%	72.10%	72.33%	68.16%	67.44%	70.90%	69.71%	58.02%	69.88%	56.98%	61.81%	62.07%	69.14%	60.11%	57.05%	57.89%	76.83%	76.71%	58.20%	64.39%	57.28%	88.60%	70.82%	75.20%	68.84%	79.19%	61.69%	64.98%	61.19%	70.48%	60.29%	83.15%	75.17%	80.80%	68.03%	75.11%	76.29%									
17	Собчак Ксения Анатольевна	199	8	5	3	5	4	9	9	5	6	14	6	5	12	6	5	2	15	2	1	2	1	11	1	0	2	5	5	12	0	4	0	3	2	9	3	1	2	0	5	4	1	1	0	3									
		0.90%	1.13%	0.70%	0.51%	0.80%	0.60%	1.33%	1.25%	0.78%	0.83%	1.02%	0.79%	0.73%	1.54%	0.80%	1.23%	0.77%	3.43%	0.48%	0.31%	0.39%	0.27%	3.61%	0.33%	0.00%	0.33%	1.15%	1.42%	2.27%	0.00%	1.06%	0.00%	0.56%	0.58%	1.02%	0.72%	0.37%	0.44%	0.00%	0.80%	0.93%	0.25%	0.27%	0.00%	3.09%									
18	Сурайкин Максим Александрович	261	7	7	5	8	10	10	11	7	11	11	14	10	10	14	4	2	12	8	1	4	1	8	1	0	2	15	8	17	0	1	0	5	3	8	6	2	1	1	1	5	2	8	0	0									
		1.18%	0.99%	0.98%	0.85%	1.28%	1.50%	1.47%	1.53%	1.09%	1.52%	0.80%	1.84%	1.45%	1.28%	1.88%	0.99%	0.77%	2.75%	1.91%	0.31%	0.78%	0.27%	2.62%	0.33%	0.00%	0.33%	3.46%	2.28%	3.21%	0.00%	0.27%	0.00%	0.93%	0.87%	0.90%	1.45%	0.75%	0.22%	0.48%	0.16%	1.16%	0.50%	2.19%	0.00%	0.00%									
19	Титов Борис Юрьевич	181	6	3	7	5	2	7	4	8	4	17	4	5	5	4	6	1	13	15	1	1	1	9	7	0	0	10	2	11	0	6	0	2	0	6	3	0	1	0	4	1	0	0	0	0									
		0.82%	0.85%	0.42%	1.19%	0.80%	0.30%	1.03%	0.55%	1.24%	0.55%	1.23%	0.53%	0.73%	0.64%	0.54%	1.48%	0.39%	2.97%	3.58%	0.31%	0.20%	0.27%	2.95%	2.30%	0.00%	0.00%	2.31%	0.57%	2.08%	0.00%	1.59%	0.00%	0.37%	0.00%	0.68%	0.72%	0.00%	0.22%	0.00%	0.64%	0.23%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	193	4	5	3	4	2	2	3	3	8	8	4	5	4	4	5	0	13	7	2	0	39	5	1	0	1	15	2	14	1	1	1	4	1	7	2	0	1	2	2	0	1	5	0	2									
		0.87%	0.56%	0.70%	0.51%	0.64%	0.30%	0.29%	0.42%	0.47%	1.10%	0.58%	0.53%	0.73%	0.51%	0.54%	1.23%	0.00%	2.97%	1.67%	0.63%	0.00%	10.66%	1.64%	0.33%	0.00%	0.17%	3.46%	0.57%	2.65%	0.52%	0.27%	0.80%	0.75%	0.29%	0.79%	0.48%	0.00%	0.22%	0.96%	0.32%	0.00%	0.25%	1.37%	0.00%	2.06%									
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
