		1.06%	1.45%	1.19%	0.31%	0.50%	0.62%	0.41%	1.43%	0.22%	1.94%	2.72%	2.48%	1.65%	1.11%	0.00%	1.62%	1.21%	0.86%	1.63%	0.93%	1.66%	0.99%	0.33%	0.77%	1.35%	1.52%	1.01%	2.73%	0.16%	1.45%	1.25%	2.22%	0.74%	0.81%	0.61%	1.22%	1.49%	0.50%	0.82%	0.18%	0.56%	1.11%	1.70%	1.11%	0.73%	0.18%	0.90%	0.69%	0.92%	1.27%	1.12%	0.65%					
19	Жириновский Владимир Вольфович	3329	128	37	71	5	72	15	81	65	23	63	181	85	25	63	108	69	49	72	67	65	73	40	55	54	43	39	55	63	56	70	47	71	34	39	97	91	40	126	18	72	113	100	93	43	14	110	43	96	109	65	16					
		4.46%	8.42%	2.45%	4.34%	0.50%	4.03%	0.88%	6.08%	3.50%	1.85%	4.08%	8.01%	6.67%	1.55%	4.20%	9.72%	6.44%	4.69%	5.35%	3.65%	6.75%	4.80%	3.27%	4.23%	3.83%	5.02%	2.80%	7.16%	4.98%	4.77%	7.94%	2.54%	4.39%	1.32%	3.94%	6.97%	5.89%	1.99%	7.42%	1.06%	4.52%	7.36%	7.09%	5.71%	2.61%	1.28%	5.20%	2.68%	4.65%	6.03%	5.20%	2.59%					
20	Зюганов Геннадий Андреевич	12531	285	223	197	287	211	316	249	300	300	192	279	405	234	285	198	204	146	248	180	238	222	250	200	181	148	111	155	143	268	200	360	331	388	182	288	350	296	306	320	173	339	285	360	339	203	254	257	177	208	229	31					
		16.77%	18.74%	14.79%	12.04%	28.53%	11.81%	18.53%	18.68%	16.17%	24.19%	12.42%	12.35%	31.79%	14.49%	18.99%	17.82%	19.03%	13.98%	18.41%	9.80%	24.71%	14.60%	20.41%	15.38%	12.84%	17.29%	7.98%	20.18%	11.30%	22.83%	22.68%	19.47%	20.44%	15.04%	18.40%	20.70%	22.65%	14.70%	18.01%	18.76%	10.85%	22.08%	20.20%	22.11%	20.61%	18.49%	11.99%	16.04%	8.57%	11.51%	18.32%	5.02%					
21	Медведев Дмитрий Анатольевич	57492	1062	1230	1344	700	1482	1364	969	1484	876	1228	1680	755	1320	1142	764	775	835	976	1572	628	1202	922	1023	1149	641	1222	523	1057	819	589	1381	1181	2128	757	984	1071	1666	1236	1365	1335	1052	1000	1157	1251	879	1734	1282	1754	1459	925	562					
		76.95%	69.82%	81.56%	82.15%	69.58%	82.93%	80.00%	72.69%	80.00%	70.65%	79.43%	74.37%	59.26%	81.73%	76.08%	68.77%	72.29%	79.98%	72.46%	85.62%	65.21%	79.03%	75.27%	78.69%	81.49%	74.88%	87.85%	68.10%	83.56%	69.76%	66.78%	74.69%	72.95%	82.48%	76.54%	70.74%	69.32%	82.72%	72.75%	80.01%	83.75%	68.53%	70.87%	71.07%	76.05%	80.05%	81.91%	80.02%	84.94%	80.74%	74.00%	91.09%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
