12	Число открепительных удостоверений, выданных избирателям на избирательном участке	598	11	11	16	5	6	8	12	13	15	8	9	15	8	13	7	9	12	14	9	8	3	10	15	10	7	15	19	5	6	6	10	8	13	4	6	14	6	9	3	6	5	4	3	13	10	12	21	7	2	4	7	16	11	21	7	7	7	6	0	9	6	6	4	13	4	2	0	0	0	4	3									
13	Число избирателей, проголосовавших по открепительным удостоверениям	341	5	8	4	2	4	2	4	4	9	6	4	9	2	5	0	0	6	2	3	4	24	8	12	0	4	14	9	24	4	2	6	4	1	1	3	2	4	3	6	5	4	13	13	2	5	5	9	7	6	1	3	8	4	8	9	7	2	0	0	0	1	6	3	0	2	2	1	1	0	0	0									
14	Число неиспользованных открепительных удостоверений	69	1	1	2	1	0	2	3	3	2	3	0	0	2	0	0	0	2	0	3	0	1	2	0	0	0	0	2	1	0	0	2	0	0	0	2	0	0	2	3	1	3	0	1	0	2	0	0	0	0	2	1	1	0	0	1	2	3	2	2	2	0	0	0	3	0	0	0	0	0	2	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	27	2	2	0	1	1	0	1	1	1	0	0	0	0	0	0	1	2	0	0	1	0	1	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	4854	61	78	77	77	71	65	65	107	100	89	76	54	33	97	67	75	87	108	53	49	55	46	82	79	65	80	55	74	52	39	40	62	57	71	64	102	71	82	96	63	45	46	61	85	53	112	126	83	22	18	93	78	85	122	67	142	67	40	20	118	121	105	59	19	59	5	17	41	19	25	77									
		5.24%	4.39%	4.79%	4.96%	5.15%	4.70%	4.74%	4.25%	6.42%	6.09%	5.28%	4.45%	4.19%	2.85%	5.27%	5.50%	6.50%	6.36%	7.33%	4.69%	3.45%	3.88%	4.09%	5.05%	4.49%	4.29%	4.76%	3.52%	7.68%	5.06%	3.61%	4.00%	5.97%	5.93%	5.63%	4.19%	5.84%	4.31%	3.73%	5.61%	4.92%	3.73%	4.89%	6.32%	5.82%	5.36%	6.44%	7.58%	5.21%	4.26%	4.92%	5.58%	3.63%	5.30%	5.33%	7.72%	6.43%	5.09%	3.39%	4.64%	7.61%	6.72%	5.49%	9.62%	4.03%	7.88%	2.49%	3.13%	7.45%	7.04%	5.08%	7.62%									
20	Зюганов Геннадий Андреевич	18181	251	276	291	327	219	265	256	375	379	364	416	279	213	366	213	260	253	304	255	288	312	297	344	409	336	497	297	221	243	232	246	218	219	246	238	371	259	337	319	195	314	202	217	308	225	343	282	372	92	40	278	218	406	362	170	134	370	244	55	266	328	334	98	89	151	32	126	112	50	112	165									
		19.62%	18.04%	16.96%	18.74%	21.86%	14.48%	19.34%	16.73%	22.50%	23.10%	21.58%	24.37%	21.66%	18.38%	19.89%	17.47%	22.53%	18.51%	20.62%	22.57%	20.28%	22.02%	26.42%	21.20%	23.24%	22.18%	29.60%	19.00%	22.95%	23.66%	21.50%	24.62%	21.00%	22.79%	19.49%	15.58%	21.24%	15.73%	15.32%	18.64%	15.23%	26.04%	21.47%	22.49%	21.08%	22.75%	19.74%	16.96%	23.35%	17.83%	10.93%	16.68%	10.13%	25.33%	15.82%	19.59%	6.07%	28.12%	20.70%	12.76%	17.16%	18.22%	17.48%	15.99%	18.86%	20.16%	15.92%	23.20%	20.36%	18.52%	22.76%	16.32%									
21	Миронов Сергей Михайлович	3199	36	48	93	58	43	54	49	73	55	78	61	48	35	67	40	41	41	53	53	49	46	56	83	78	46	73	59	30	36	45	34	52	34	34	38	88	50	51	54	34	43	33	42	54	41	91	55	65	12	10	53	37	67	73	27	29	50	41	4	45	56	45	14	10	26	3	19	18	10	10	20									
		3.45%	2.59%	2.95%	5.99%	3.88%	2.84%	3.94%	3.20%	4.38%	3.35%	4.62%	3.57%	3.73%	3.02%	3.64%	3.28%	3.55%	2.99%	3.60%	4.69%	3.45%	3.25%	4.98%	5.11%	4.43%	3.04%	4.35%	3.77%	3.12%	3.51%	4.17%	3.40%	5.01%	3.54%	2.69%	2.49%	5.04%	3.04%	2.32%	3.16%	2.66%	3.57%	3.51%	4.35%	3.70%	4.15%	5.24%	3.31%	4.08%	2.33%	2.73%	3.18%	1.72%	4.18%	3.19%	3.11%	1.31%	3.80%	3.48%	0.93%	2.90%	3.11%	2.35%	2.28%	2.12%	3.47%	1.49%	3.50%	3.27%	3.70%	2.03%	1.98%									
22	Прохоров Михаил Дмитриевич	5880	62	96	75	112	95	89	75	141	123	142	122	120	77	115	78	74	84	75	65	103	86	82	148	156	124	152	132	68	64	90	63	60	75	94	57	138	65	161	73	92	94	72	82	88	71	135	103	114	20	23	126	43	89	150	55	67	111	76	15	64	85	68	20	19	25	6	27	36	20	27	46									
		6.35%	4.46%	5.90%	4.83%	7.49%	6.28%	6.50%	4.90%	8.46%	7.50%	8.42%	7.15%	9.32%	6.64%	6.25%	6.40%	6.41%	6.14%	5.09%	5.75%	7.25%	6.07%	7.30%	9.12%	8.86%	8.18%	9.05%	8.45%	7.06%	6.23%	8.34%	6.31%	5.78%	7.80%	7.45%	3.73%	7.90%	3.95%	7.32%	4.27%	7.19%	7.79%	7.65%	8.50%	6.02%	7.18%	7.77%	6.19%	7.16%	3.88%	6.28%	7.56%	1.99%	5.55%	6.56%	6.34%	3.03%	8.43%	6.45%	3.48%	4.13%	4.72%	3.56%	3.26%	4.03%	3.34%	2.99%	4.97%	6.55%	7.41%	5.49%	4.55%									
23	Путин Владимир Владимирович	59350	963	1097	999	904	1054	879	1062	940	954	994	1018	778	789	1162	807	696	889	916	693	902	901	633	935	1016	928	863	992	561	618	665	607	631	558	803	1120	1024	1191	1539	1149	876	693	576	556	900	585	1034	1057	933	361	273	1093	1751	941	1542	540	1815	698	759	331	1041	1193	1341	418	332	477	154	346	331	169	312	692									
		64.05%	69.23%	67.42%	64.33%	60.43%	69.71%	64.16%	69.41%	56.39%	58.14%	58.92%	59.64%	60.40%	68.08%	63.15%	66.20%	60.31%	65.03%	62.14%	61.33%	63.52%	63.59%	56.32%	57.61%	57.73%	61.25%	51.40%	63.47%	58.26%	60.18%	61.63%	60.76%	60.79%	58.06%	63.63%	73.30%	58.61%	72.31%	69.95%	67.15%	68.44%	57.46%	61.21%	57.62%	61.60%	59.15%	59.49%	63.56%	58.57%	69.96%	74.59%	65.57%	81.40%	58.70%	67.40%	62.21%	82.20%	53.04%	64.38%	76.80%	67.16%	66.28%	70.17%	68.19%	70.34%	63.68%	76.62%	63.72%	60.18%	62.59%	63.41%	68.45%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
