15	Жириновский Владимир Вольфович	704	17	26	3	18	19	75	51	77	38	46	16	20	10	52	14	6	16	16	17	4	3	32	4	2	7	8	3	38	9	6	8	22	21									
		7.73%	7.08%	11.56%	3.26%	6.43%	6.62%	6.55%	8.49%	6.55%	8.17%	9.48%	5.90%	11.11%	5.78%	10.14%	4.93%	3.64%	16.33%	8.51%	13.39%	4.71%	2.40%	9.36%	4.88%	2.47%	5.07%	5.63%	2.10%	12.58%	9.09%	8.57%	7.02%	11.00%	10.88%									
16	Путин Владимир Владимирович	6792	196	170	84	236	232	804	432	851	351	336	203	135	113	399	224	120	78	158	96	57	100	249	73	54	86	112	97	215	75	60	95	146	155									
		74.56%	81.67%	75.56%	91.30%	84.29%	80.84%	70.22%	71.88%	72.43%	75.48%	69.28%	74.91%	75.00%	65.32%	77.78%	78.87%	72.73%	79.59%	84.04%	75.59%	67.06%	80.00%	72.81%	89.02%	66.67%	62.32%	78.87%	67.83%	71.19%	75.76%	85.71%	83.33%	73.00%	80.31%									
17	Собчак Ксения Анатольевна	131	0	4	1	0	3	26	15	17	5	8	1	3	3	5	3	2	0	3	3	2	4	10	1	0	1	4	0	2	0	0	0	5	0									
		1.44%	0.00%	1.78%	1.09%	0.00%	1.05%	2.27%	2.50%	1.45%	1.08%	1.65%	0.37%	1.67%	1.73%	0.97%	1.06%	1.21%	0.00%	1.60%	2.36%	2.35%	3.20%	2.92%	1.22%	0.00%	0.72%	2.82%	0.00%	0.66%	0.00%	0.00%	0.00%	2.50%	0.00%									
18	Сурайкин Максим Александрович	75	1	1	0	2	4	11	2	9	2	2	3	1	5	1	0	0	0	1	1	0	1	5	1	1	1	0	4	2	0	1	2	10	1									
		0.82%	0.42%	0.44%	0.00%	0.71%	1.39%	0.96%	0.33%	0.77%	0.43%	0.41%	1.11%	0.56%	2.89%	0.19%	0.00%	0.00%	0.00%	0.53%	0.79%	0.00%	0.80%	1.46%	1.22%	1.23%	0.72%	0.00%	2.80%	0.66%	0.00%	1.43%	1.75%	5.00%	0.52%									
19	Титов Борис Юрьевич	76	2	4	0	3	1	11	4	17	1	10	1	2	1	2	3	0	0	1	0	0	1	4	0	0	0	1	0	3	1	0	1	1	1									
		0.83%	0.83%	1.78%	0.00%	1.07%	0.35%	0.96%	0.67%	1.45%	0.22%	2.06%	0.37%	1.11%	0.58%	0.39%	1.06%	0.00%	0.00%	0.53%	0.00%	0.00%	0.80%	1.17%	0.00%	0.00%	0.00%	0.70%	0.00%	0.99%	1.01%	0.00%	0.88%	0.50%	0.52%									
20	Явлинский Григорий Алексеевич	37	2	0	0	0	0	11	4	7	0	2	1	3	0	1	1	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	1	0									
		0.41%	0.83%	0.00%	0.00%	0.00%	0.00%	0.96%	0.67%	0.60%	0.00%	0.41%	0.37%	1.67%	0.00%	0.19%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	1.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
