18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																								
19	Жириновский Владимир Вольфович	9	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2									
		0.01%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%									
20	Зюганов Геннадий Андреевич	10	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0									
		0.01%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.08%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.09%	0.00%	0.00%	0.00%	0.12%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
21	Миронов Сергей Михайлович	12	0	0	1	0	1	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1									
		0.02%	0.00%	0.00%	0.08%	0.00%	0.08%	0.08%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.05%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%									
22	Прохоров Михаил Дмитриевич	7	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.01%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
23	Путин Владимир Владимирович	69249	1257	1620	1277	2503	1312	1227	1183	1187	1306	1256	1220	2280	1503	1212	1225	1480	778	1702	1993	2289	1899	1057	1618	1602	1663	828	807	2151	1515	2009	1389	2157	1220	1737	2697	1851	1508	2696	501	754	2423	1072	1883	1305	1097									
		99.88%	99.84%	99.94%	99.77%	99.96%	99.85%	99.92%	99.92%	99.66%	99.92%	99.68%	99.92%	99.96%	99.93%	99.75%	99.84%	99.80%	99.87%	99.88%	99.80%	99.83%	99.95%	99.91%	99.88%	99.94%	99.94%	99.88%	99.88%	99.86%	99.80%	99.80%	99.86%	99.91%	99.92%	99.77%	99.89%	100.00%	99.80%	99.96%	100.00%	100.00%	99.96%	100.00%	100.00%	100.00%	99.73%									
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
