		0.35%	0.09%	0.53%	0.00%	0.00%	2.03%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	1.15%	0.00%	0.00%	0.00%	0.00%	2.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.75%	0.00%	2.08%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	10	1	4	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0									
		0.16%	0.09%	0.36%	0.65%	0.00%	0.00%	0.00%	0.14%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	6	2	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.10%	0.17%	0.00%	0.00%	0.00%	0.68%	0.45%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
