15	Жириновский Владимир Вольфович	638	56	38	32	41	30	34	37	51	6	32	24	7	8	6	10	12	3	23	25	3	7	16	5	0	21	28	11	9	4	38	6	4	11									
		8.50%	11.43%	9.45%	5.98%	6.05%	11.81%	10.06%	6.81%	9.32%	7.32%	10.00%	10.34%	10.77%	16.00%	6.82%	8.93%	5.50%	3.61%	7.52%	19.08%	3.70%	10.45%	8.08%	13.89%	0.00%	7.66%	5.80%	10.58%	8.04%	4.71%	11.88%	5.36%	5.41%	25.00%									
16	Путин Владимир Владимирович	5684	316	299	406	493	177	239	406	380	65	278	185	42	39	73	95	187	74	239	79	73	43	165	29	44	219	383	75	96	73	224	94	61	33									
		75.71%	64.49%	74.38%	75.89%	72.71%	69.69%	70.71%	74.77%	69.47%	79.27%	86.88%	79.74%	64.62%	78.00%	82.95%	84.82%	85.78%	89.16%	78.10%	60.31%	90.12%	64.18%	83.33%	80.56%	100.00%	79.93%	79.30%	72.12%	85.71%	85.88%	70.00%	83.93%	82.43%	75.00%									
17	Собчак Ксения Анатольевна	63	9	4	9	5	1	3	6	4	0	1	3	3	0	1	0	2	0	0	0	0	3	1	0	0	0	1	1	0	0	4	2	0	0									
		0.84%	1.84%	0.99%	1.68%	0.74%	0.39%	0.89%	1.10%	0.73%	0.00%	0.31%	1.29%	4.62%	0.00%	1.14%	0.00%	0.92%	0.00%	0.00%	0.00%	0.00%	4.48%	0.51%	0.00%	0.00%	0.00%	0.21%	0.96%	0.00%	0.00%	1.25%	1.79%	0.00%	0.00%									
18	Сурайкин Максим Александрович	57	5	0	7	7	5	3	5	4	0	0	1	2	0	0	0	0	0	5	1	0	1	0	0	0	2	4	0	1	0	3	0	1	0									
		0.76%	1.02%	0.00%	1.31%	1.03%	1.97%	0.89%	0.92%	0.73%	0.00%	0.00%	0.43%	3.08%	0.00%	0.00%	0.00%	0.00%	0.00%	1.63%	0.76%	0.00%	1.49%	0.00%	0.00%	0.00%	0.73%	0.83%	0.00%	0.89%	0.00%	0.94%	0.00%	1.35%	0.00%									
19	Титов Борис Юрьевич	18	2	1	4	2	0	0	0	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0									
		0.24%	0.41%	0.25%	0.75%	0.29%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	21	2	0	3	2	1	2	0	1	0	1	1	1	0	1	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0									
		0.28%	0.41%	0.00%	0.56%	0.29%	0.39%	0.59%	0.00%	0.18%	0.00%	0.31%	0.43%	1.54%	0.00%	1.14%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.41%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
