15	Жириновский Владимир Вольфович	1808	36	5	6	33	14	6	110	76	11	10	8	45	10	26	4	130	110	101	44	109	32	14	37	54	7	59	13	11	22	34	6	2	87	131	102	14	24	72	36	35	49	27	15	23	8									
		7.37%	8.55%	7.69%	24.00%	5.37%	11.29%	5.88%	8.28%	8.21%	10.58%	7.81%	8.16%	9.87%	13.89%	11.82%	12.12%	10.99%	7.32%	7.64%	11.96%	6.50%	8.79%	7.73%	5.56%	7.35%	10.29%	6.83%	7.47%	6.55%	15.71%	6.85%	7.50%	2.50%	8.55%	6.91%	7.67%	5.26%	6.49%	4.63%	4.59%	4.35%	6.32%	9.85%	4.78%	8.36%	8.16%									
16	Путин Владимир Владимирович	16172	291	41	15	405	89	81	871	626	73	80	73	340	53	152	22	774	1020	934	241	1054	237	117	455	478	50	510	135	113	84	364	68	65	620	1148	804	190	219	975	514	575	526	210	205	203	72									
		65.89%	69.12%	63.08%	60.00%	65.85%	71.77%	79.41%	65.54%	67.60%	70.19%	62.50%	74.49%	74.56%	73.61%	69.09%	66.67%	65.48%	67.86%	70.65%	65.49%	62.85%	65.11%	64.64%	68.42%	65.03%	73.53%	59.03%	77.59%	67.26%	60.00%	73.39%	85.00%	81.25%	60.90%	60.55%	60.45%	71.43%	59.19%	62.70%	65.48%	71.52%	67.87%	76.64%	65.29%	73.82%	73.47%									
17	Собчак Ксения Анатольевна	201	1	0	0	1	0	1	3	6	3	2	1	3	0	0	0	6	10	10	0	10	4	4	3	9	0	16	0	1	0	3	0	1	6	18	13	2	11	11	21	2	5	6	5	3	0									
		0.82%	0.24%	0.00%	0.00%	0.16%	0.00%	0.98%	0.23%	0.65%	2.88%	1.56%	1.02%	0.66%	0.00%	0.00%	0.00%	0.51%	0.67%	0.76%	0.00%	0.60%	1.10%	2.21%	0.45%	1.22%	0.00%	1.85%	0.00%	0.60%	0.00%	0.60%	0.00%	1.25%	0.59%	0.95%	0.98%	0.75%	2.97%	0.71%	2.68%	0.25%	0.65%	2.19%	1.59%	1.09%	0.00%									
18	Сурайкин Максим Александрович	160	5	1	0	5	2	2	9	10	0	2	1	1	0	1	0	3	7	9	3	8	2	1	6	3	0	7	1	0	5	0	0	1	5	7	7	2	7	17	6	3	7	1	2	0	1									
		0.65%	1.19%	1.54%	0.00%	0.81%	1.61%	1.96%	0.68%	1.08%	0.00%	1.56%	1.02%	0.22%	0.00%	0.45%	0.00%	0.25%	0.47%	0.68%	0.82%	0.48%	0.55%	0.55%	0.90%	0.41%	0.00%	0.81%	0.57%	0.00%	3.57%	0.00%	0.00%	1.25%	0.49%	0.37%	0.53%	0.75%	1.89%	1.09%	0.76%	0.37%	0.90%	0.36%	0.64%	0.00%	1.02%									
19	Титов Борис Юрьевич	111	0	1	0	3	0	0	4	1	2	1	0	2	0	1	0	4	6	6	1	10	2	0	0	3	0	7	0	0	1	1	0	0	3	12	7	1	4	10	10	1	4	0	3	0	0									
		0.45%	0.00%	1.54%	0.00%	0.49%	0.00%	0.00%	0.30%	0.11%	1.92%	0.78%	0.00%	0.44%	0.00%	0.45%	0.00%	0.34%	0.40%	0.45%	0.27%	0.60%	0.55%	0.00%	0.00%	0.41%	0.00%	0.81%	0.00%	0.00%	0.71%	0.20%	0.00%	0.00%	0.29%	0.63%	0.53%	0.38%	1.08%	0.64%	1.27%	0.12%	0.52%	0.00%	0.96%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	78	0	0	1	2	1	0	2	0	0	0	0	0	0	0	0	2	7	4	3	11	0	0	1	3	0	4	0	1	0	0	0	0	1	5	4	1	3	12	3	2	4	0	1	0	0									
		0.32%	0.00%	0.00%	4.00%	0.33%	0.81%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.47%	0.30%	0.82%	0.66%	0.00%	0.00%	0.15%	0.41%	0.00%	0.46%	0.00%	0.60%	0.00%	0.00%	0.00%	0.00%	0.10%	0.26%	0.30%	0.38%	0.81%	0.77%	0.38%	0.25%	0.52%	0.00%	0.32%	0.00%	0.00%									
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
