15	Жириновский Владимир Вольфович	318	15	1	2	3	1	7	2	3	31	6	5	18	3	3	26	10	0	5	21	6	3	18	0	3	4	20	5	3	22	28	11	11	22									
		4.33%	7.69%	0.78%	3.08%	2.24%	0.65%	2.85%	0.98%	2.94%	6.81%	3.73%	6.85%	4.19%	3.06%	4.00%	6.90%	17.24%	0.00%	0.99%	7.98%	1.72%	1.92%	5.59%	0.00%	1.82%	5.56%	6.45%	4.85%	2.86%	4.47%	5.19%	3.18%	3.01%	9.57%									
16	Путин Владимир Владимирович	5935	148	98	58	115	143	209	171	92	362	147	65	379	91	64	328	44	32	433	229	295	138	228	25	152	66	235	87	94	354	375	261	259	158									
		80.81%	75.90%	75.97%	89.23%	85.82%	92.86%	84.96%	83.41%	90.20%	79.56%	91.30%	89.04%	88.14%	92.86%	85.33%	87.00%	75.86%	88.89%	85.57%	87.07%	84.77%	88.46%	70.81%	89.29%	92.12%	91.67%	75.81%	84.47%	89.52%	71.95%	69.44%	75.43%	70.96%	68.70%									
17	Собчак Ксения Анатольевна	81	2	0	2	4	0	4	5	2	4	1	1	2	0	3	2	0	0	4	3	8	3	3	1	0	0	1	2	1	7	7	2	6	1									
		1.10%	1.03%	0.00%	3.08%	2.99%	0.00%	1.63%	2.44%	1.96%	0.88%	0.62%	1.37%	0.47%	0.00%	4.00%	0.53%	0.00%	0.00%	0.79%	1.14%	2.30%	1.92%	0.93%	3.57%	0.00%	0.00%	0.32%	1.94%	0.95%	1.42%	1.30%	0.58%	1.64%	0.43%									
18	Сурайкин Максим Александрович	40	0	4	0	0	0	3	0	0	5	0	0	2	0	1	0	0	0	4	2	3	3	5	0	0	0	2	0	0	1	2	1	2	0									
		0.54%	0.00%	3.10%	0.00%	0.00%	0.00%	1.22%	0.00%	0.00%	1.10%	0.00%	0.00%	0.47%	0.00%	1.33%	0.00%	0.00%	0.00%	0.79%	0.76%	0.86%	1.92%	1.55%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.20%	0.37%	0.29%	0.55%	0.00%									
19	Титов Борис Юрьевич	15	0	1	0	1	0	0	1	0	0	0	2	1	0	1	0	0	0	0	1	0	0	1	0	0	0	2	1	0	2	1	0	0	0									
		0.20%	0.00%	0.78%	0.00%	0.75%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	2.74%	0.23%	0.00%	1.33%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.65%	0.97%	0.00%	0.41%	0.19%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	26	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	2	0	2	0	1	0	0	0	0	0	0	3	4	5	3	1									
		0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.22%	0.00%	0.00%	0.23%	0.00%	0.00%	0.53%	0.00%	0.00%	0.40%	0.00%	0.57%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.74%	1.45%	0.82%	0.43%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
