		12.34%	9.04%	10.23%	15.48%	11.54%	11.71%	11.75%	10.23%	11.34%	12.09%	13.48%	12.78%	13.34%	12.40%	11.65%	11.67%	12.46%	10.23%	14.26%	14.13%	13.01%	12.31%	13.51%	12.04%	12.60%	13.95%	10.68%	13.91%	11.32%	11.13%	11.72%	13.51%	10.06%	11.28%									
15	Жириновский Владимир Вольфович	2364	30	69	58	53	57	68	71	73	60	43	100	94	108	55	67	116	71	117	76	92	78	89	70	77	130	81	73	71	52	84	54	13	14									
		5.32%	3.93%	4.71%	3.74%	4.60%	4.31%	5.26%	5.72%	5.38%	4.97%	3.72%	6.55%	6.89%	7.65%	4.39%	5.36%	8.30%	6.10%	7.65%	6.43%	4.16%	3.38%	5.75%	5.40%	5.71%	7.52%	5.44%	5.61%	5.19%	3.86%	5.79%	2.84%	7.26%	3.59%									
16	Путин Владимир Владимирович	31522	574	1088	1014	807	934	893	873	953	813	756	1039	894	982	885	914	986	898	1089	842	1585	1750	1089	908	974	1202	1060	943	997	992	1019	1335	132	302									
		70.90%	75.23%	74.22%	65.42%	69.99%	70.54%	69.01%	70.29%	70.18%	67.30%	65.34%	68.09%	65.54%	69.60%	70.63%	73.06%	70.58%	77.21%	71.22%	71.24%	71.62%	75.82%	70.39%	70.06%	72.20%	69.56%	71.19%	72.48%	72.83%	73.59%	70.28%	70.19%	73.74%	77.44%									
17	Собчак Ксения Анатольевна	1650	24	71	79	58	51	68	46	75	62	57	58	52	41	42	40	34	29	41	28	113	60	58	46	28	50	58	33	36	48	60	90	8	6									
		3.71%	3.15%	4.84%	5.10%	5.03%	3.85%	5.26%	3.70%	5.52%	5.13%	4.93%	3.80%	3.81%	2.91%	3.35%	3.20%	2.43%	2.49%	2.68%	2.37%	5.11%	2.60%	3.75%	3.55%	2.08%	2.89%	3.90%	2.54%	2.63%	3.56%	4.14%	4.73%	4.47%	1.54%									
18	Сурайкин Максим Александрович	316	3	6	21	8	7	8	13	9	14	11	6	1	11	4	9	20	7	5	14	21	11	7	4	8	17	12	6	5	12	19	15	1	1									
		0.71%	0.39%	0.41%	1.35%	0.69%	0.53%	0.62%	1.05%	0.66%	1.16%	0.95%	0.39%	0.07%	0.78%	0.32%	0.72%	1.43%	0.60%	0.33%	1.18%	0.95%	0.48%	0.45%	0.31%	0.59%	0.98%	0.81%	0.46%	0.37%	0.89%	1.31%	0.79%	0.56%	0.26%									
19	Титов Борис Юрьевич	595	6	23	24	9	25	11	22	18	18	15	18	25	19	21	18	16	15	17	15	32	29	19	11	16	19	27	16	21	14	18	29	3	6									
		1.34%	0.79%	1.57%	1.55%	0.78%	1.89%	0.85%	1.77%	1.33%	1.49%	1.30%	1.18%	1.83%	1.35%	1.68%	1.44%	1.15%	1.29%	1.11%	1.27%	1.45%	1.26%	1.23%	0.85%	1.19%	1.10%	1.81%	1.23%	1.53%	1.04%	1.24%	1.52%	1.68%	1.54%									
20	Явлинский Григорий Алексеевич	1271	16	36	59	58	42	52	51	47	59	79	64	56	42	58	29	22	2	15	13	36	35	35	34	44	35	45	21	32	36	47	58	2	11									
		2.86%	2.10%	2.46%	3.81%	5.03%	3.17%	4.02%	4.11%	3.46%	4.88%	6.83%	4.19%	4.11%	2.98%	4.63%	2.32%	1.57%	0.17%	0.98%	1.10%	1.63%	1.52%	2.26%	2.62%	3.26%	2.03%	3.02%	1.61%	2.34%	2.67%	3.24%	3.05%	1.12%	2.82%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
