		0.39%	0.86%	0.00%	0.00%	0.96%	0.25%	0.00%	0.00%	1.56%	0.00%	0.00%	2.70%	0.32%	0.00%	0.36%	0.61%	0.44%	0.51%	0.88%	0.78%	0.35%	0.00%	0.46%	1.45%	1.27%	0.11%	0.00%	0.33%	0.22%	0.18%	0.80%									
19	Титов Борис Юрьевич	27	3	0	1	0	3	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2	8	1									
		0.28%	0.64%	0.00%	0.38%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.90%	0.96%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.22%	0.27%	0.00%	0.22%	0.73%	0.11%									
20	Явлинский Григорий Алексеевич	6	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3									
		0.06%	0.00%	0.00%	0.00%	0.00%	0.25%	0.55%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
