19	Жириновский Владимир Вольфович	3141	30	55	34	37	47	32	75	43	78	60	28	66	80	51	66	44	41	76	6	2	57	73	70	59	65	47	45	102	57	76	115	93	52	21	1	32	78	73	53	55	72	66	69	107	105	85	146	117	51	59	89					
		7.31%	6.02%	6.21%	6.49%	4.41%	8.61%	7.62%	9.82%	5.61%	6.23%	9.80%	9.00%	9.94%	10.61%	7.93%	7.15%	4.44%	5.97%	8.47%	3.82%	1.33%	7.74%	7.85%	12.87%	6.98%	13.51%	5.40%	5.91%	8.37%	13.67%	11.19%	11.09%	9.62%	3.57%	4.83%	0.63%	2.91%	7.45%	6.39%	6.02%	9.09%	8.18%	7.04%	11.84%	7.48%	6.53%	5.72%	9.43%	7.85%	9.12%	5.13%	5.17%					
20	Зюганов Геннадий Андреевич	8422	117	176	60	106	154	130	104	110	226	163	52	117	86	126	244	198	137	249	22	3	237	345	147	216	138	203	147	203	106	189	304	314	151	37	0	210	216	198	175	164	138	150	156	200	254	232	274	247	120	216	155					
		19.59%	23.49%	19.86%	11.45%	12.63%	28.21%	30.95%	13.61%	14.36%	18.05%	26.63%	16.72%	17.62%	11.41%	19.60%	26.44%	19.98%	19.94%	27.76%	14.01%	2.00%	32.20%	37.10%	27.02%	25.56%	28.69%	23.33%	19.32%	16.65%	25.42%	27.84%	29.32%	32.47%	10.36%	8.51%	0.00%	19.13%	20.63%	17.34%	19.89%	27.11%	15.68%	16.01%	26.76%	13.99%	15.81%	15.60%	17.70%	16.57%	21.47%	18.78%	9.00%					
21	Медведев Дмитрий Анатольевич	30259	333	624	421	664	322	242	557	598	919	365	224	470	562	450	592	714	493	526	125	144	417	479	307	555	264	602	553	883	241	392	567	508	1225	375	157	830	731	857	642	372	653	697	343	1111	1214	1151	1062	1088	379	860	1399					
		70.39%	66.87%	70.43%	80.34%	79.14%	58.97%	57.62%	72.91%	78.07%	73.40%	59.64%	72.03%	70.78%	74.54%	69.98%	64.14%	72.05%	71.76%	58.64%	79.62%	96.00%	56.66%	51.51%	56.43%	65.68%	54.89%	69.20%	72.67%	72.44%	57.79%	57.73%	54.68%	52.53%	84.02%	86.21%	99.37%	75.59%	69.82%	75.04%	72.95%	61.49%	74.20%	74.39%	58.83%	77.69%	75.54%	77.40%	68.60%	72.97%	67.80%	74.78%	81.24%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
