		0.86%	1.16%	0.78%	0.77%	0.98%	0.29%	0.00%	0.93%	0.59%	1.40%	1.55%	0.85%	0.30%	0.79%	0.00%	0.00%	0.71%	1.63%	0.83%	0.00%	0.00%	0.00%	0.00%	0.96%	0.69%	1.80%	1.46%	1.55%	1.65%	0.93%	0.88%	0.55%	0.99%	0.32%	0.32%	0.37%	0.29%	1.97%	0.94%	1.88%	1.18%	0.68%	2.88%	0.00%	0.00%	1.00%	0.00%									
18	Сурайкин Максим Александрович	64	2	3	0	2	4	0	1	1	0	3	7	3	3	1	1	0	5	1	2	0	0	0	0	1	0	1	0	2	1	2	0	1	0	2	0	1	1	3	2	4	2	0	1	0	0	1									
		0.56%	0.58%	1.17%	0.00%	0.65%	1.16%	0.00%	0.31%	0.29%	0.00%	0.66%	1.49%	0.90%	0.39%	0.65%	0.48%	0.00%	0.63%	0.83%	1.65%	0.00%	0.00%	0.00%	0.00%	0.69%	0.00%	0.49%	0.00%	0.83%	0.47%	0.88%	0.00%	0.49%	0.00%	0.64%	0.00%	0.29%	0.39%	1.42%	0.94%	1.18%	1.35%	0.00%	0.83%	0.00%	0.00%	0.93%									
19	Титов Борис Юрьевич	49	0	2	0	0	1	1	2	1	0	2	3	1	3	0	0	1	7	0	0	2	0	0	0	2	2	1	1	0	0	0	3	1	0	0	3	0	2	2	0	3	1	2	0	0	0	0									
		0.43%	0.00%	0.78%	0.00%	0.00%	0.29%	0.47%	0.62%	0.29%	0.00%	0.44%	0.64%	0.30%	0.39%	0.00%	0.00%	0.71%	0.88%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	1.39%	1.20%	0.49%	0.78%	0.00%	0.00%	0.00%	1.66%	0.49%	0.00%	0.00%	1.10%	0.00%	0.79%	0.94%	0.00%	0.89%	0.68%	1.92%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	41	2	0	1	3	2	0	0	1	1	1	3	0	8	0	1	0	1	0	0	1	1	0	0	0	0	2	0	2	0	0	0	0	1	2	1	1	1	1	1	1	1	0	1	0	0	0									
		0.36%	0.58%	0.00%	0.38%	0.98%	0.58%	0.00%	0.00%	0.29%	0.47%	0.22%	0.64%	0.00%	1.05%	0.00%	0.48%	0.00%	0.13%	0.00%	0.00%	0.52%	0.63%	0.00%	0.00%	0.00%	0.00%	0.97%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.32%	0.64%	0.37%	0.29%	0.39%	0.47%	0.47%	0.30%	0.68%	0.00%	0.83%	0.00%	0.00%	0.00%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
