		78.44%	78.14%	80.34%	82.83%	84.78%	79.73%	78.55%	77.16%	76.73%	74.74%	85.05%	77.94%	73.68%	73.55%	75.29%	73.36%	78.71%	72.61%	77.16%	83.85%	78.39%	80.69%	72.21%	80.18%	80.94%	76.53%	73.00%	76.40%	82.01%	79.37%	77.92%	85.80%	80.42%	77.49%	87.92%	79.47%	88.51%	70.90%	75.10%	85.39%	75.42%	81.25%									
17	Собчак Ксения Анатольевна	114	1	5	2	1	6	4	1	2	8	1	5	3	2	3	1	4	0	5	0	6	0	4	6	6	6	6	5	1	2	0	1	2	2	2	0	0	0	1	1	4	5									
		0.87%	0.16%	1.40%	1.01%	0.43%	0.91%	1.26%	0.19%	0.63%	2.04%	0.47%	1.78%	2.63%	1.29%	0.71%	0.35%	0.72%	0.00%	2.54%	0.00%	1.94%	0.00%	1.09%	1.83%	1.49%	1.53%	0.83%	2.81%	0.26%	0.57%	0.00%	0.57%	0.42%	0.43%	1.34%	0.00%	0.00%	0.00%	0.38%	0.28%	1.35%	0.92%									
18	Сурайкин Максим Александрович	72	6	3	0	1	4	3	4	2	3	1	2	2	2	3	0	0	3	0	0	1	1	2	1	2	0	3	0	6	2	0	1	2	5	0	1	0	0	2	3	0	1									
		0.55%	0.93%	0.84%	0.00%	0.43%	0.61%	0.95%	0.77%	0.63%	0.77%	0.47%	0.71%	1.75%	1.29%	0.71%	0.00%	0.00%	1.24%	0.00%	0.00%	0.32%	0.69%	0.54%	0.30%	0.50%	0.00%	0.41%	0.00%	1.54%	0.57%	0.00%	0.57%	0.42%	1.08%	0.00%	0.66%	0.00%	0.00%	0.77%	0.84%	0.00%	0.18%									
19	Титов Борис Юрьевич	49	2	0	0	2	3	2	4	0	0	0	1	1	0	1	0	5	2	0	2	1	0	3	0	2	1	5	0	2	0	0	0	3	2	0	1	1	0	1	1	1	0									
		0.37%	0.31%	0.00%	0.00%	0.87%	0.46%	0.63%	0.77%	0.00%	0.00%	0.00%	0.36%	0.88%	0.00%	0.24%	0.00%	0.89%	0.83%	0.00%	1.04%	0.32%	0.00%	0.82%	0.00%	0.50%	0.26%	0.69%	0.00%	0.51%	0.00%	0.00%	0.00%	0.63%	0.43%	0.00%	0.66%	0.68%	0.00%	0.38%	0.28%	0.34%	0.00%									
20	Явлинский Григорий Алексеевич	31	0	2	0	0	1	2	2	0	0	0	0	0	1	0	0	2	0	0	1	1	1	1	1	0	1	3	1	2	3	0	0	1	2	0	0	1	0	1	0	0	1									
		0.24%	0.00%	0.56%	0.00%	0.00%	0.15%	0.63%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.36%	0.00%	0.00%	0.52%	0.32%	0.69%	0.27%	0.30%	0.00%	0.26%	0.41%	0.56%	0.51%	0.86%	0.00%	0.00%	0.21%	0.43%	0.00%	0.00%	0.68%	0.00%	0.38%	0.00%	0.00%	0.18%									
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
