		0.70%	1.18%	1.18%	0.41%	0.92%	0.49%	1.16%	0.00%	0.51%	0.41%	0.00%	1.12%	1.71%	0.00%	1.50%	1.01%	0.37%	1.15%	0.80%	0.00%	0.00%	0.00%	1.18%	0.00%	0.00%	1.02%	0.32%	0.84%	1.77%	0.00%	1.04%									
19	Титов Борис Юрьевич	50	4	8	12	2	3	1	1	0	0	2	0	2	0	4	0	0	1	0	1	0	0	1	1	0	0	4	0	3	0	0									
		0.63%	1.18%	0.79%	1.23%	0.62%	0.49%	1.16%	0.42%	0.00%	0.00%	2.38%	0.00%	1.14%	0.00%	1.50%	0.00%	0.00%	0.38%	0.00%	0.88%	0.00%	0.00%	1.18%	0.85%	0.00%	0.00%	0.64%	0.00%	2.65%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	35	3	7	5	2	3	1	0	2	1	0	0	0	0	0	2	0	1	0	1	1	0	0	0	1	1	3	0	0	0	1									
		0.44%	0.88%	0.69%	0.51%	0.62%	0.49%	1.16%	0.00%	1.01%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.38%	0.00%	0.88%	0.88%	0.00%	0.00%	0.00%	0.71%	1.02%	0.48%	0.00%	0.00%	0.00%	0.52%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
