		8.91%	9.13%	7.87%	8.62%	7.28%	9.13%	8.51%	9.96%	7.03%	8.94%	7.81%	10.62%	9.90%	7.38%	10.70%	9.22%	11.88%	10.73%	14.05%	10.74%	10.19%	10.36%	9.00%	6.60%	10.43%	7.29%	6.80%	7.16%	10.71%	7.76%	7.04%	7.14%									
20	Зюганов Геннадий Андреевич	2516	93	162	72	132	129	180	131	109	163	36	34	153	67	40	20	35	34	64	50	44	80	56	94	45	74	63	78	82	99	68	29									
		17.90%	17.68%	16.77%	17.73%	17.79%	16.13%	18.67%	17.87%	21.29%	20.53%	14.06%	11.64%	19.42%	18.31%	12.23%	14.18%	13.41%	10.73%	14.99%	16.78%	28.03%	16.91%	18.67%	20.00%	21.33%	22.49%	21.43%	19.95%	17.56%	23.29%	17.09%	12.95%									
21	Миронов Сергей Михайлович	923	27	83	31	64	65	57	51	27	63	12	21	75	36	13	6	14	18	28	12	5	19	14	22	7	15	15	21	37	22	28	15									
		6.57%	5.13%	8.59%	7.64%	8.63%	8.13%	5.91%	6.96%	5.27%	7.93%	4.69%	7.19%	9.52%	9.84%	3.98%	4.26%	5.36%	5.68%	6.56%	4.03%	3.18%	4.02%	4.67%	4.68%	3.32%	4.56%	5.10%	5.37%	7.92%	5.18%	7.04%	6.70%									
22	Прохоров Михаил Дмитриевич	1062	44	84	42	68	72	106	39	27	60	20	12	45	18	11	8	9	27	29	17	6	49	16	33	11	16	17	49	41	32	43	11									
		7.56%	8.37%	8.70%	10.34%	9.16%	9.00%	10.99%	5.32%	5.27%	7.56%	7.81%	4.11%	5.71%	4.92%	3.36%	5.67%	3.45%	8.52%	6.79%	5.70%	3.82%	10.36%	5.33%	7.02%	5.21%	4.86%	5.78%	12.53%	8.78%	7.53%	10.80%	4.91%									
23	Путин Владимир Владимирович	8165	305	550	218	414	451	531	434	310	430	168	193	431	216	225	91	170	201	240	182	83	271	186	287	125	198	177	208	253	236	229	152									
		58.09%	57.98%	56.94%	53.69%	55.80%	56.38%	55.08%	59.21%	60.55%	54.16%	65.63%	66.10%	54.70%	59.02%	68.81%	64.54%	65.13%	63.41%	56.21%	61.07%	52.87%	57.29%	62.00%	61.06%	59.24%	60.18%	60.20%	53.20%	54.18%	55.53%	57.54%	67.86%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
