15	Жириновский Владимир Вольфович	893	60	64	37	56	40	52	60	41	20	42	13	19	16	11	28	141	22	10	25	13	8	10	7	39	22	3	20	14									
		8.33%	8.05%	8.42%	5.56%	7.60%	6.58%	8.31%	10.03%	7.95%	9.01%	9.33%	13.98%	6.81%	4.86%	11.11%	9.06%	10.05%	8.91%	15.15%	10.37%	11.40%	6.25%	3.47%	5.60%	8.02%	9.21%	5.00%	8.58%	26.42%									
16	Путин Владимир Владимирович	7626	490	514	480	461	428	417	385	336	154	313	61	218	281	76	206	1043	190	48	154	91	93	233	105	379	203	52	180	35									
		71.14%	65.77%	67.63%	72.07%	62.55%	70.39%	66.61%	64.38%	65.12%	69.37%	69.56%	65.59%	78.14%	85.41%	76.77%	66.67%	74.34%	76.92%	72.73%	63.90%	79.82%	72.66%	80.90%	84.00%	77.98%	84.94%	86.67%	77.25%	66.04%									
17	Собчак Ксения Анатольевна	112	11	6	5	11	4	4	3	6	2	5	1	2	3	1	3	31	3	1	3	0	0	2	0	2	0	0	2	1									
		1.04%	1.48%	0.79%	0.75%	1.49%	0.66%	0.64%	0.50%	1.16%	0.90%	1.11%	1.08%	0.72%	0.91%	1.01%	0.97%	2.21%	1.21%	1.52%	1.24%	0.00%	0.00%	0.69%	0.00%	0.41%	0.00%	0.00%	0.86%	1.89%									
18	Сурайкин Максим Александрович	53	6	3	4	2	3	8	4	5	1	2	0	0	1	0	1	5	1	0	0	0	1	3	0	2	1	0	0	0									
		0.49%	0.81%	0.39%	0.60%	0.27%	0.49%	1.28%	0.67%	0.97%	0.45%	0.44%	0.00%	0.00%	0.30%	0.00%	0.32%	0.36%	0.40%	0.00%	0.00%	0.00%	0.78%	1.04%	0.00%	0.41%	0.42%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	49	5	4	3	4	5	2	2	4	2	1	1	1	1	1	2	5	2	0	0	0	0	1	0	1	0	1	1	0									
		0.46%	0.67%	0.53%	0.45%	0.54%	0.82%	0.32%	0.33%	0.78%	0.90%	0.22%	1.08%	0.36%	0.30%	1.01%	0.65%	0.36%	0.81%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.21%	0.00%	1.67%	0.43%	0.00%									
20	Явлинский Григорий Алексеевич	48	4	7	3	3	2	1	2	1	4	3	0	0	2	0	0	8	2	0	1	0	0	2	1	1	0	0	1	0									
		0.45%	0.54%	0.92%	0.45%	0.41%	0.33%	0.16%	0.33%	0.19%	1.80%	0.67%	0.00%	0.00%	0.61%	0.00%	0.00%	0.57%	0.81%	0.00%	0.41%	0.00%	0.00%	0.69%	0.80%	0.21%	0.00%	0.00%	0.43%	0.00%									
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
