		0.78%	0.34%	0.78%	0.16%	0.70%	0.79%	1.15%	4.62%	4.00%	0.34%	0.00%	0.61%	0.00%	0.00%	0.00%	0.58%	0.21%	4.35%	0.00%	0.00%	1.71%	0.00%	2.60%	2.86%	4.48%	1.47%	0.52%	0.33%	0.00%	0.34%	0.61%	0.00%	0.45%	1.04%	0.61%	2.48%	0.00%	1.03%	1.67%	0.00%	4.07%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	33	2	2	4	2	0	1	0	0	1	0	0	0	0	0	1	3	0	2	0	2	0	1	0	1	1	1	2	0	1	1	0	0	0	1	0	1	2	1	0	0	0	0	0									
		0.37%	0.34%	0.31%	0.63%	0.35%	0.00%	0.38%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.63%	0.00%	1.14%	0.00%	1.14%	0.00%	0.65%	0.00%	1.49%	1.47%	0.26%	0.67%	0.00%	0.17%	0.61%	0.00%	0.00%	0.00%	0.61%	0.00%	1.92%	0.69%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	26	0	1	2	2	0	2	0	0	3	0	0	0	0	0	1	6	0	1	0	0	0	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0									
		0.29%	0.00%	0.16%	0.31%	0.35%	0.00%	0.77%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	1.27%	0.00%	0.57%	0.00%	0.00%	0.00%	1.30%	1.43%	0.00%	0.00%	0.00%	0.33%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.68%	0.00%									
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
