18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
19	Жириновский Владимир Вольфович	1072	46	31	38	30	63	39	43	66	46	34	74	27	11	10	10	49	26	13	32	32	54	11	28	16	30	14	32	18	24	23	62	33	7									
		5.58%	5.64%	4.31%	5.10%	5.03%	5.94%	9.87%	5.36%	5.10%	6.54%	3.66%	6.42%	8.18%	4.58%	8.55%	2.58%	4.70%	5.33%	5.65%	4.86%	6.30%	9.76%	5.05%	6.80%	5.50%	6.76%	4.11%	6.61%	5.86%	6.65%	4.55%	5.37%	3.93%	7.78%									
20	Зюганов Геннадий Андреевич	4456	230	143	237	181	236	93	214	279	208	132	367	75	23	11	127	222	70	79	131	110	124	80	46	62	78	104	129	36	77	76	306	161	9									
		23.19%	28.22%	19.86%	31.81%	30.32%	22.26%	23.54%	26.68%	21.58%	29.59%	14.19%	31.83%	22.73%	9.58%	9.40%	32.73%	21.28%	14.34%	34.35%	19.88%	21.65%	22.42%	36.70%	11.17%	21.31%	17.57%	30.50%	26.65%	11.73%	21.33%	15.05%	26.49%	19.19%	10.00%									
21	Миронов Сергей Михайлович	602	25	29	26	16	37	14	34	53	33	23	36	8	1	3	7	28	10	12	25	13	13	4	11	2	15	7	32	5	7	16	27	30	0									
		3.13%	3.07%	4.03%	3.49%	2.68%	3.49%	3.54%	4.24%	4.10%	4.69%	2.47%	3.12%	2.42%	0.42%	2.56%	1.80%	2.68%	2.05%	5.22%	3.79%	2.56%	2.35%	1.83%	2.67%	0.69%	3.38%	2.05%	6.61%	1.63%	1.94%	3.17%	2.34%	3.58%	0.00%									
22	Прохоров Михаил Дмитриевич	767	29	32	25	46	68	16	30	58	34	41	40	16	10	3	3	35	15	9	21	12	17	10	12	7	13	12	20	16	12	25	60	19	1									
		3.99%	3.56%	4.44%	3.36%	7.71%	6.42%	4.05%	3.74%	4.49%	4.84%	4.41%	3.47%	4.85%	4.17%	2.56%	0.77%	3.36%	3.07%	3.91%	3.19%	2.36%	3.07%	4.59%	2.91%	2.41%	2.93%	3.52%	4.13%	5.21%	3.32%	4.95%	5.19%	2.26%	1.11%									
23	Путин Владимир Владимирович	11989	475	475	416	316	608	231	477	826	372	687	616	199	195	90	238	616	364	116	448	337	339	110	311	202	306	204	269	228	200	363	692	590	73									
		62.39%	58.28%	65.97%	55.84%	52.93%	57.36%	58.48%	59.48%	63.88%	52.92%	73.87%	53.43%	60.30%	81.25%	76.92%	61.34%	59.06%	74.59%	50.43%	67.98%	66.34%	61.30%	50.46%	75.49%	69.42%	68.92%	59.82%	55.58%	74.27%	55.40%	71.88%	59.91%	70.32%	81.11%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
