7	Число избирательных бюллетеней в переносных ящиках для голосования	3356	42	45	126	57	124	22	35	90	89	106	159	97	38	79	138	67	13	31	75	81	82	51	185	0	46	95	99	65	62	45	40	45	57	31	70	64	60	66	49	85	85	68	99	68	0	35	190									
8	Число бюллетеней в стационарных ящиках для голосования	51088	718	1452	1377	345	1546	1331	878	1330	1423	1100	1185	1400	866	708	1289	642	950	874	836	1270	1097	994	1394	330	1372	761	1475	1423	1446	1156	954	634	1103	1331	1299	1473	1197	1075	1133	810	1124	1396	1737	1342	1078	181	253									
9	Число недействительных избирательных бюллетеней	1110	19	46	22	8	29	19	24	29	41	31	12	26	21	23	21	10	22	16	22	20	16	21	23	10	36	11	37	24	33	38	19	6	15	28	27	32	30	52	17	23	16	45	28	23	27	5	7									
10	Число действительных избирательных бюллетеней	53334	741	1451	1481	394	1641	1334	889	1391	1471	1175	1332	1471	883	764	1406	699	941	889	889	1331	1163	1024	1556	320	1382	845	1537	1464	1475	1163	975	673	1145	1334	1342	1505	1227	1089	1165	872	1193	1419	1808	1387	1051	211	436									
11	Число полученных открепительных  удостоверений	2586	30	50	51	15	50	80	50	50	50	50	50	40	40	45	60	40	75	30	20	60	50	40	60	20	80	45	45	100	100	120	45	40	50	80	90	75	45	50	50	80	45	55	60	75	150	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1931	21	39	35	8	35	64	39	38	39	37	44	28	30	27	58	26	71	20	20	31	45	28	60	18	45	36	41	41	50	116	34	21	47	64	48	51	41	48	25	32	45	53	60	48	124	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1734	14	25	16	22	17	97	15	18	20	33	28	15	19	21	35	22	22	135	12	20	34	13	24	51	26	17	28	81	29	13	18	67	24	13	101	55	15	64	28	26	40	31	76	29	170	26	29									
14	Число неиспользованных открепительных удостоверений	655	9	11	16	7	15	16	11	12	11	13	6	12	10	18	2	14	4	10	0	29	5	12	0	2	35	9	4	59	50	4	11	19	3	16	42	24	4	2	25	48	0	2	0	27	26	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	77	0	6	1	1	6	1	2	1	1	2	2	1	1	1	7	0	2	1	0	3	1	1	2	1	2	1	4	0	3	1	2	0	3	6	1	1	0	0	3	0	1	2	0	2	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																										
19	Жириновский Владимир Вольфович	3095	51	84	88	15	101	87	84	74	83	71	81	81	65	45	80	36	58	52	61	77	91	71	83	35	98	59	97	80	90	53	38	34	53	79	65	75	65	48	70	49	74	75	77	56	69	12	25									
		5.68%	6.71%	5.61%	5.85%	3.73%	6.05%	6.43%	9.20%	5.21%	5.49%	5.89%	6.03%	5.41%	7.19%	5.72%	5.61%	5.08%	6.02%	5.75%	6.70%	5.70%	7.72%	6.79%	5.26%	10.61%	6.91%	6.89%	6.16%	5.38%	5.97%	4.41%	3.82%	5.01%	4.57%	5.80%	4.75%	4.88%	5.17%	4.21%	5.92%	5.47%	6.12%	5.12%	4.19%	3.97%	6.40%	5.56%	5.64%									
20	Зюганов Геннадий Андреевич	6844	87	165	148	51	185	179	107	193	220	167	121	210	90	104	169	85	116	98	101	183	117	138	196	55	221	129	222	205	204	160	145	79	137	189	145	175	221	137	137	98	162	184	227	184	119	29	50									
		12.57%	11.45%	11.02%	9.85%	12.69%	11.08%	13.23%	11.72%	13.59%	14.55%	13.85%	9.00%	14.03%	9.96%	13.21%	11.84%	11.99%	12.05%	10.83%	11.09%	13.55%	9.92%	13.21%	12.41%	16.67%	15.59%	15.07%	14.10%	13.78%	13.53%	13.32%	14.59%	11.63%	11.81%	13.88%	10.59%	11.39%	17.58%	12.01%	11.59%	10.95%	13.40%	12.57%	12.36%	13.05%	11.04%	13.43%	11.29%									
21	Миронов Сергей Михайлович	2877	25	70	57	18	84	74	41	65	89	66	87	76	39	32	69	47	55	30	49	64	59	37	77	7	73	42	88	84	76	65	59	41	92	65	92	94	95	54	61	43	69	100	115	85	35	10	22									
		5.28%	3.29%	4.68%	3.79%	4.48%	5.03%	5.47%	4.49%	4.58%	5.89%	5.47%	6.47%	5.08%	4.31%	4.07%	4.84%	6.63%	5.71%	3.31%	5.38%	4.74%	5.00%	3.54%	4.88%	2.12%	5.15%	4.91%	5.59%	5.65%	5.04%	5.41%	5.94%	6.04%	7.93%	4.77%	6.72%	6.12%	7.56%	4.73%	5.16%	4.80%	5.71%	6.83%	6.26%	6.03%	3.25%	4.63%	4.97%									
22	Прохоров Михаил Дмитриевич	5260	51	87	65	18	107	96	54	106	104	95	120	100	51	41	161	53	104	139	88	123	124	75	154	21	130	72	108	154	179	149	129	91	164	201	165	195	136	163	123	88	122	157	215	208	142	9	23									
		9.66%	6.71%	5.81%	4.32%	4.48%	6.41%	7.10%	5.91%	7.46%	6.88%	7.88%	8.93%	6.68%	5.64%	5.21%	11.28%	7.48%	10.80%	15.36%	9.66%	9.10%	10.52%	7.18%	9.75%	6.36%	9.17%	8.41%	6.86%	10.35%	11.87%	12.41%	12.98%	13.40%	14.14%	14.76%	12.05%	12.69%	10.82%	14.29%	10.41%	9.83%	10.09%	10.72%	11.71%	14.75%	13.17%	4.17%	5.19%									
23	Путин Владимир Владимирович	35258	527	1045	1123	292	1164	898	603	953	975	776	923	1004	638	542	927	478	608	570	590	884	772	703	1046	202	860	543	1022	941	926	736	604	428	699	800	875	966	710	687	774	594	766	903	1174	854	686	151	316									
		64.76%	69.34%	69.81%	74.72%	72.64%	69.70%	66.37%	66.05%	67.11%	64.48%	64.34%	68.68%	67.07%	70.58%	68.87%	64.96%	67.42%	63.14%	62.98%	64.76%	65.43%	65.48%	67.27%	66.24%	61.21%	60.65%	63.43%	64.93%	63.24%	61.41%	61.28%	60.76%	63.03%	60.26%	58.74%	63.92%	62.85%	56.48%	60.21%	65.48%	66.37%	63.36%	61.68%	63.94%	60.57%	63.64%	69.91%	71.33%									
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
