		0.63%	0.92%	0.94%	1.02%	0.65%	0.00%	0.35%	0.00%	0.96%	0.00%	0.46%	0.70%	2.94%	1.37%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.78%	2.91%	0.00%	0.00%	0.00%	0.00%	0.43%	0.96%	0.00%	0.97%	2.04%	0.00%	0.00%	0.00%	0.77%	0.31%	0.72%	0.56%	0.00%	2.04%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	1290	249	198	77	22	5	40	3	3	21	69	124	2	3	7	6	32	8	6	0	47	7	23	8	7	12	9	19	6	15	13	2	3	4	0	27	35	8	13	0	8	36	7	2	1	2	9	16	3	4	63	1	0	0	5									
		12.63%	17.63%	14.35%	11.27%	14.38%	12.50%	13.94%	2.22%	2.88%	11.73%	15.97%	21.75%	2.94%	4.11%	7.69%	12.24%	17.58%	9.64%	28.57%	0.00%	17.47%	5.47%	22.33%	10.26%	14.89%	13.19%	20.00%	8.12%	5.77%	9.32%	12.62%	4.08%	7.32%	7.02%	0.00%	10.38%	10.77%	5.80%	7.26%	0.00%	16.33%	10.26%	4.29%	2.70%	4.55%	4.55%	8.26%	11.68%	2.59%	7.69%	13.46%	3.33%	0.00%	0.00%	8.06%									
15	Жириновский Владимир Вольфович	889	134	95	72	13	4	22	6	6	12	41	44	8	5	4	5	8	9	1	4	18	29	10	10	2	6	12	16	6	13	11	5	5	3	5	24	36	16	22	4	5	21	22	5	2	3	14	4	6	6	44	1	1	1	8									
		8.71%	9.49%	6.88%	10.54%	8.50%	10.00%	7.67%	4.44%	5.77%	6.70%	9.49%	7.72%	11.76%	6.85%	4.40%	10.20%	4.40%	10.84%	4.76%	15.38%	6.69%	22.66%	9.71%	12.82%	4.26%	6.59%	26.67%	6.84%	5.77%	8.07%	10.68%	10.20%	12.20%	5.26%	25.00%	9.23%	11.08%	11.59%	12.29%	9.30%	10.20%	5.98%	13.50%	6.76%	9.09%	6.82%	12.84%	2.92%	5.17%	11.54%	9.40%	3.33%	2.27%	2.08%	12.90%									
16	Путин Владимир Владимирович	7673	968	1024	502	113	28	218	123	91	145	312	384	55	62	78	34	136	66	14	22	197	89	63	57	38	72	21	194	89	128	77	39	32	47	14	194	248	109	134	37	34	291	131	66	19	38	81	116	107	41	332	28	42	45	48									
		75.14%	68.56%	74.20%	73.50%	73.86%	70.00%	75.96%	91.11%	87.50%	81.01%	72.22%	67.37%	80.88%	84.93%	85.71%	69.39%	74.73%	79.52%	66.67%	84.62%	73.23%	69.53%	61.17%	73.08%	80.85%	79.12%	46.67%	82.91%	85.58%	79.50%	74.76%	79.59%	78.05%	82.46%	70.00%	74.62%	76.31%	78.99%	74.86%	86.05%	69.39%	82.91%	80.37%	89.19%	86.36%	86.36%	74.31%	84.67%	92.24%	78.85%	70.94%	93.33%	95.45%	93.75%	77.42%									
17	Собчак Ксения Анатольевна	83	22	11	7	0	3	1	0	2	1	3	5	0	1	0	1	2	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	1	0	2	0	0	2	2	1	0	0	0	0	0	3	0	0	0	6	0	0	1	0									
		0.81%	1.56%	0.80%	1.02%	0.00%	7.50%	0.35%	0.00%	1.92%	0.56%	0.69%	0.88%	0.00%	1.37%	0.00%	2.04%	1.10%	0.00%	0.00%	0.00%	0.37%	0.78%	1.94%	1.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.44%	1.75%	0.00%	0.77%	0.00%	0.00%	1.12%	4.65%	2.04%	0.00%	0.00%	0.00%	0.00%	0.00%	2.75%	0.00%	0.00%	0.00%	1.28%	0.00%	0.00%	2.08%	0.00%									
18	Сурайкин Максим Александрович	82	7	13	4	2	0	4	0	1	0	2	8	1	1	0	1	2	0	0	0	0	0	2	1	0	0	2	3	2	4	1	2	0	2	1	2	0	1	1	0	0	1	0	0	0	1	1	0	0	1	7	0	0	0	1									
		0.80%	0.50%	0.94%	0.59%	1.31%	0.00%	1.39%	0.00%	0.96%	0.00%	0.46%	1.40%	1.47%	1.37%	0.00%	2.04%	1.10%	0.00%	0.00%	0.00%	0.00%	0.00%	1.94%	1.28%	0.00%	0.00%	4.44%	1.28%	1.92%	2.48%	0.97%	4.08%	0.00%	3.51%	5.00%	0.77%	0.00%	0.72%	0.56%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	2.27%	0.92%	0.00%	0.00%	1.92%	1.50%	0.00%	0.00%	0.00%	1.61%									
19	Титов Борис Юрьевич	35	3	9	5	0	0	1	1	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	5	0	0	1	0									
		0.34%	0.21%	0.65%	0.73%	0.00%	0.00%	0.35%	0.74%	0.00%	0.00%	0.23%	0.18%	0.00%	0.00%	2.20%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.92%	0.00%	0.00%	0.00%	1.07%	0.00%	0.00%	2.08%	0.00%									
20	Явлинский Григорий Алексеевич	24	9	3	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0									
		0.24%	0.64%	0.22%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.00%	0.00%	0.00%									
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
