		80.44%	78.15%	78.32%	81.10%	75.72%	80.65%	75.69%	78.17%	82.36%	75.48%	80.55%	78.27%	79.64%	76.71%	79.62%	81.91%	74.29%	77.64%	82.20%	76.52%	81.04%	81.02%	81.81%	84.74%	83.48%	83.77%	91.57%	79.91%	80.02%	85.00%	78.28%	79.12%	85.17%	83.03%	80.64%	86.24%	84.90%	79.61%	87.30%	79.71%	86.35%	78.57%	88.04%	86.71%	78.90%	80.69%	83.75%	81.61%	81.72%	79.26%	82.89%	81.69%									
17	Собчак Ксения Анатольевна	312	10	15	6	11	12	10	5	4	11	3	18	15	16	6	4	2	3	2	32	13	6	3	3	4	1	0	5	8	0	0	2	2	2	2	5	4	9	2	8	4	7	0	1	3	4	3	2	10	6	3	5									
		0.80%	0.95%	0.87%	0.48%	0.91%	1.38%	1.11%	0.53%	0.67%	1.31%	0.63%	1.24%	1.35%	2.19%	0.64%	0.66%	0.24%	0.41%	0.32%	1.71%	0.93%	0.93%	0.38%	0.41%	0.50%	0.52%	0.00%	0.72%	0.98%	0.00%	0.00%	0.49%	0.48%	0.41%	0.46%	0.70%	2.08%	0.93%	0.36%	2.32%	0.81%	1.47%	0.00%	0.17%	0.46%	0.72%	0.50%	0.16%	1.18%	0.79%	0.34%	0.50%									
18	Сурайкин Максим Александрович	217	6	11	11	3	5	10	11	2	10	2	14	5	5	10	3	4	5	5	14	4	3	3	0	4	1	2	2	3	0	1	0	3	4	3	2	1	3	0	3	3	1	3	3	1	2	7	4	0	1	8	6									
		0.56%	0.57%	0.63%	0.89%	0.25%	0.58%	1.11%	1.17%	0.33%	1.19%	0.42%	0.96%	0.45%	0.68%	1.06%	0.49%	0.47%	0.69%	0.81%	0.75%	0.29%	0.46%	0.38%	0.00%	0.50%	0.52%	0.46%	0.29%	0.37%	0.00%	0.41%	0.00%	0.72%	0.82%	0.68%	0.28%	0.52%	0.31%	0.00%	0.87%	0.61%	0.21%	0.54%	0.52%	0.15%	0.36%	1.17%	0.32%	0.00%	0.13%	0.89%	0.60%									
19	Титов Борис Юрьевич	224	4	12	5	7	3	10	4	2	6	1	14	7	1	6	4	5	6	5	14	15	6	9	5	7	0	2	0	4	1	1	1	1	2	1	1	0	7	1	2	3	0	1	2	12	4	2	3	3	4	5	3									
		0.57%	0.38%	0.69%	0.40%	0.58%	0.35%	1.11%	0.43%	0.33%	0.71%	0.21%	0.96%	0.63%	0.14%	0.64%	0.66%	0.59%	0.82%	0.81%	0.75%	1.07%	0.93%	1.15%	0.68%	0.88%	0.00%	0.46%	0.00%	0.49%	0.31%	0.41%	0.25%	0.24%	0.41%	0.23%	0.14%	0.00%	0.72%	0.18%	0.58%	0.61%	0.00%	0.18%	0.35%	1.83%	0.72%	0.34%	0.24%	0.35%	0.53%	0.56%	0.30%									
20	Явлинский Григорий Алексеевич	170	8	3	7	7	4	3	5	2	2	3	13	4	4	4	3	5	2	6	13	13	6	1	5	2	0	0	2	5	1	2	0	1	1	1	0	1	2	0	1	2	2	1	0	4	1	2	0	7	3	0	6									
		0.44%	0.76%	0.17%	0.57%	0.58%	0.46%	0.33%	0.53%	0.33%	0.24%	0.63%	0.89%	0.36%	0.55%	0.42%	0.49%	0.59%	0.27%	0.97%	0.70%	0.93%	0.93%	0.13%	0.68%	0.25%	0.00%	0.00%	0.29%	0.61%	0.31%	0.82%	0.00%	0.24%	0.20%	0.23%	0.00%	0.52%	0.21%	0.00%	0.29%	0.41%	0.42%	0.18%	0.00%	0.61%	0.18%	0.34%	0.00%	0.83%	0.40%	0.00%	0.60%									
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
