13	Бабурин Сергей Николаевич	63	6	0	1	2	1	1	2	1	3	0	0	0	3	1	2	1	4	2	1	0	0	0	3	1	2	3	0	0	0	2	2	2	3	2	0	0	2	3	0	0	1	2	4	0									
		0.61%	0.77%	0.00%	0.66%	0.50%	0.74%	0.95%	0.77%	0.41%	2.86%	0.00%	0.00%	0.00%	0.63%	0.33%	1.03%	0.36%	0.75%	0.84%	0.51%	0.00%	0.00%	0.00%	1.20%	0.63%	2.78%	1.36%	0.00%	0.00%	0.00%	0.66%	0.99%	0.80%	1.15%	0.28%	0.00%	0.00%	0.83%	1.59%	0.00%	0.00%	1.10%	0.83%	1.01%	0.00%									
14	Грудинин Павел Николаевич	439	37	1	6	15	12	3	12	9	3	3	10	5	18	11	6	12	22	8	7	4	12	3	10	6	3	7	5	4	8	24	14	9	9	24	13	13	10	7	7	9	6	9	17	6									
		4.28%	4.74%	0.52%	3.97%	3.78%	8.89%	2.86%	4.63%	3.67%	2.86%	2.14%	10.75%	4.17%	3.77%	3.64%	3.08%	4.30%	4.10%	3.38%	3.55%	5.41%	4.43%	3.26%	4.00%	3.77%	4.17%	3.17%	3.94%	4.21%	7.48%	7.87%	6.90%	3.59%	3.46%	3.40%	4.64%	4.68%	4.13%	3.70%	14.00%	3.95%	6.59%	3.75%	4.30%	4.96%									
15	Жириновский Владимир Вольфович	295	22	2	4	12	4	3	10	9	3	1	0	0	16	3	7	9	11	8	8	4	6	2	9	5	3	5	5	2	5	25	9	9	9	11	7	9	8	5	3	7	3	7	3	2									
		2.88%	2.82%	1.04%	2.65%	3.02%	2.96%	2.86%	3.86%	3.67%	2.86%	0.71%	0.00%	0.00%	3.35%	0.99%	3.59%	3.23%	2.05%	3.38%	4.06%	5.41%	2.21%	2.17%	3.60%	3.14%	4.17%	2.26%	3.94%	2.11%	4.67%	8.20%	4.43%	3.59%	3.46%	1.56%	2.50%	3.24%	3.31%	2.65%	6.00%	3.07%	3.30%	2.92%	0.76%	1.65%									
16	Путин Владимир Владимирович	9213	692	189	136	361	118	94	229	216	90	133	82	107	435	283	169	248	489	211	180	66	248	85	224	141	60	197	117	89	93	242	170	221	232	659	252	248	218	169	38	212	81	217	361	111									
		89.86%	88.72%	97.93%	90.07%	90.93%	87.41%	89.52%	88.42%	88.16%	85.71%	95.00%	88.17%	89.17%	91.00%	93.71%	86.67%	88.89%	91.23%	89.03%	91.37%	89.19%	91.51%	92.39%	89.60%	88.68%	83.33%	89.14%	92.13%	93.68%	86.92%	79.34%	83.74%	88.05%	89.23%	93.48%	90.00%	89.21%	90.08%	89.42%	76.00%	92.98%	89.01%	90.42%	91.39%	91.74%									
17	Собчак Ксения Анатольевна	95	11	1	1	4	0	1	3	5	0	3	0	3	4	0	4	0	6	2	0	0	1	1	1	6	2	4	0	0	0	1	4	5	4	8	3	2	0	2	0	0	0	0	3	0									
		0.93%	1.41%	0.52%	0.66%	1.01%	0.00%	0.95%	1.16%	2.04%	0.00%	2.14%	0.00%	2.50%	0.84%	0.00%	2.05%	0.00%	1.12%	0.84%	0.00%	0.00%	0.37%	1.09%	0.40%	3.77%	2.78%	1.81%	0.00%	0.00%	0.00%	0.33%	1.97%	1.99%	1.54%	1.13%	1.07%	0.72%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%									
18	Сурайкин Максим Александрович	53	3	0	1	1	0	1	1	2	0	0	1	0	2	3	3	1	1	2	0	0	3	0	1	0	0	0	0	0	0	7	2	1	1	1	3	1	2	1	2	0	0	0	6	0									
		0.52%	0.38%	0.00%	0.66%	0.25%	0.00%	0.95%	0.39%	0.82%	0.00%	0.00%	1.08%	0.00%	0.42%	0.99%	1.54%	0.36%	0.19%	0.84%	0.00%	0.00%	1.11%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.30%	0.99%	0.40%	0.38%	0.14%	1.07%	0.36%	0.83%	0.53%	4.00%	0.00%	0.00%	0.00%	1.52%	0.00%									
19	Титов Борис Юрьевич	29	1	0	1	1	0	1	1	2	3	0	0	0	0	1	2	1	2	2	1	0	0	0	1	0	0	2	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	0	0									
		0.28%	0.13%	0.00%	0.66%	0.25%	0.00%	0.95%	0.39%	0.82%	2.86%	0.00%	0.00%	0.00%	0.00%	0.33%	1.03%	0.36%	0.37%	0.84%	0.51%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.90%	0.00%	0.00%	0.93%	0.00%	0.49%	0.40%	0.38%	0.00%	0.00%	0.00%	0.41%	0.53%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	42	2	0	1	1	0	1	1	1	3	0	0	5	0	0	2	0	1	2	0	0	1	1	1	0	2	3	0	0	0	0	0	1	1	0	2	3	1	1	0	0	0	2	1	2									
		0.41%	0.26%	0.00%	0.66%	0.25%	0.00%	0.95%	0.39%	0.41%	2.86%	0.00%	0.00%	4.17%	0.00%	0.00%	1.03%	0.00%	0.19%	0.84%	0.00%	0.00%	0.37%	1.09%	0.40%	0.00%	2.78%	1.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.38%	0.00%	0.71%	1.08%	0.41%	0.53%	0.00%	0.00%	0.00%	0.83%	0.25%	1.65%									
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
