7	Число избирательных бюллетеней в переносных ящиках для голосования	4577	83	105	25	153	228	173	110	109	132	90	16	137	26	25	62	64	42	44	31	115	18	31	28	57	28	48	45	90	40	37	19	56	148	97	85	116	35	25	46	28	38	112	22	26	20	140	55	25	25	108	46	98	50	25	111	49	29	10	76	104	84	40	49	27	154	29	46	82	50									
8	Число бюллетеней в стационарных ящиках для голосования	33909	388	561	398	1233	1148	1089	1322	1889	1478	1640	1380	1606	212	116	697	558	350	531	329	517	211	205	322	265	185	203	250	371	250	640	131	356	307	309	630	834	269	285	414	155	205	266	269	412	232	1003	571	252	195	536	295	367	245	94	434	490	272	195	305	597	358	279	346	133	346	204	309	425	240									
9	Число недействительных избирательных бюллетеней	51	0	1	0	2	0	0	2	5	0	1	6	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1									
10	Число действительных избирательных бюллетеней	38435	471	665	423	1384	1376	1262	1430	1993	1610	1729	1390	1737	238	141	759	622	392	575	360	632	229	236	350	322	211	251	293	461	290	677	150	412	449	401	715	950	304	310	460	183	243	378	291	437	252	1143	626	277	220	640	341	462	295	119	545	539	301	205	381	701	442	315	395	160	500	233	355	507	289									
11	Число полученных открепительных  удостоверений	793	7	6	2	39	32	22	22	23	17	30	22	35	2	1	1	1	2	1	1	19	1	1	7	16	19	14	3	7	7	6	1	16	25	15	1	13	5	1	6	1	8	6	7	29	2	34	1	1	1	30	38	4	5	3	7	10	1	1	1	4	45	33	6	1	18	16	8	14	9									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	776	7	2	1	39	32	22	22	23	17	30	22	35	2	0	1	0	2	0	1	19	0	1	7	16	19	14	3	7	7	6	1	16	25	15	0	13	5	1	6	0	8	6	5	29	2	34	0	1	0	30	38	4	5	3	7	10	0	0	1	4	45	33	6	1	18	16	8	14	9									
13	Число избирателей, проголосовавших по открепительным удостоверениям	263	9	1	4	8	20	7	22	12	16	12	19	7	2	0	2	0	3	1	3	3	1	4	0	2	1	2	1	2	2	2	0	3	5	3	0	3	1	3	1	0	1	3	3	4	1	4	0	2	2	7	1	3	3	1	6	1	1	2	0	1	5	2	4	1	2	4	5	5	2									
14	Число неиспользованных открепительных удостоверений	17	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	7	0	0	0	0	1	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
19	Жириновский Владимир Вольфович	195	1	2	1	6	7	0	7	11	3	13	37	5	1	0	4	2	2	1	1	2	1	1	1	1	1	1	6	1	1	1	0	1	6	9	2	1	1	1	1	1	1	1	1	4	0	1	1	1	1	3	1	5	1	0	1	1	1	1	9	4	1	3	1	1	1	1	1	1	3									
		0.51%	0.21%	0.30%	0.24%	0.43%	0.51%	0.00%	0.49%	0.55%	0.19%	0.75%	2.65%	0.29%	0.42%	0.00%	0.53%	0.32%	0.51%	0.17%	0.28%	0.32%	0.44%	0.42%	0.29%	0.31%	0.47%	0.40%	2.03%	0.22%	0.34%	0.15%	0.00%	0.24%	1.32%	2.22%	0.28%	0.11%	0.33%	0.32%	0.22%	0.55%	0.41%	0.26%	0.34%	0.91%	0.00%	0.09%	0.16%	0.36%	0.45%	0.47%	0.29%	1.08%	0.34%	0.00%	0.18%	0.19%	0.33%	0.49%	2.36%	0.57%	0.23%	0.94%	0.25%	0.63%	0.20%	0.43%	0.28%	0.20%	1.03%									
20	Зюганов Геннадий Андреевич	1285	4	2	6	84	69	159	39	52	35	26	236	84	2	2	16	7	3	6	8	10	2	2	4	4	9	3	26	7	4	11	3	7	27	24	5	16	3	4	7	1	4	5	3	30	2	30	10	3	2	12	6	43	7	12	8	7	1	1	5	13	6	2	5	3	7	2	5	7	25									
		3.34%	0.85%	0.30%	1.42%	6.06%	5.01%	12.60%	2.72%	2.60%	2.17%	1.50%	16.91%	4.82%	0.84%	1.42%	2.11%	1.13%	0.77%	1.04%	2.22%	1.58%	0.87%	0.85%	1.14%	1.24%	4.23%	1.20%	8.81%	1.52%	1.38%	1.62%	2.00%	1.70%	5.93%	5.91%	0.70%	1.68%	0.99%	1.29%	1.52%	0.55%	1.65%	1.32%	1.03%	6.85%	0.79%	2.62%	1.60%	1.08%	0.91%	1.86%	1.76%	9.25%	2.37%	10.08%	1.47%	1.30%	0.33%	0.49%	1.31%	1.85%	1.36%	0.63%	1.27%	1.88%	1.40%	0.86%	1.41%	1.38%	8.62%									
21	Миронов Сергей Михайлович	135	1	2	0	12	0	0	4	7	4	2	3	9	1	1	2	1	1	3	1	2	1	1	1	1	4	0	3	1	0	1	0	3	9	6	2	1	1	1	1	1	0	1	1	6	1	1	1	1	1	3	2	5	0	2	1	1	0	1	1	1	1	2	1	1	1	1	1	1	2									
		0.35%	0.21%	0.30%	0.00%	0.87%	0.00%	0.00%	0.28%	0.35%	0.25%	0.12%	0.21%	0.52%	0.42%	0.71%	0.26%	0.16%	0.26%	0.52%	0.28%	0.32%	0.44%	0.42%	0.29%	0.31%	1.88%	0.00%	1.02%	0.22%	0.00%	0.15%	0.00%	0.73%	1.98%	1.48%	0.28%	0.11%	0.33%	0.32%	0.22%	0.55%	0.00%	0.26%	0.34%	1.37%	0.40%	0.09%	0.16%	0.36%	0.45%	0.47%	0.59%	1.08%	0.00%	1.68%	0.18%	0.19%	0.00%	0.49%	0.26%	0.14%	0.23%	0.63%	0.25%	0.63%	0.20%	0.43%	0.28%	0.20%	0.69%									
22	Прохоров Михаил Дмитриевич	268	1	3	1	6	6	16	7	6	6	2	117	7	1	1	6	2	2	2	1	2	1	1	1	1	2	1	10	1	1	1	0	2	4	5	2	1	1	1	1	1	0	1	1	2	1	1	1	1	1	2	0	3	4	0	1	1	1	1	2	0	1	1	1	1	1	1	1	1	3									
		0.70%	0.21%	0.45%	0.24%	0.43%	0.44%	1.27%	0.49%	0.30%	0.37%	0.12%	8.38%	0.40%	0.42%	0.71%	0.79%	0.32%	0.51%	0.35%	0.28%	0.32%	0.44%	0.42%	0.29%	0.31%	0.94%	0.40%	3.39%	0.22%	0.34%	0.15%	0.00%	0.49%	0.88%	1.23%	0.28%	0.11%	0.33%	0.32%	0.22%	0.55%	0.00%	0.26%	0.34%	0.46%	0.40%	0.09%	0.16%	0.36%	0.45%	0.31%	0.00%	0.65%	1.36%	0.00%	0.18%	0.19%	0.33%	0.49%	0.52%	0.00%	0.23%	0.31%	0.25%	0.63%	0.20%	0.43%	0.28%	0.20%	1.03%									
23	Путин Владимир Владимирович	36552	464	656	415	1276	1294	1087	1373	1917	1562	1686	997	1632	233	137	731	610	384	563	349	616	224	231	343	315	195	246	248	451	284	663	147	399	403	357	704	931	298	303	450	179	238	370	285	395	248	1110	613	271	215	620	332	406	283	105	534	529	298	201	364	683	433	307	387	154	490	228	347	497	256									
		94.97%	98.51%	98.50%	98.11%	92.06%	94.04%	86.13%	95.88%	95.95%	97.02%	97.46%	71.42%	93.63%	97.90%	97.16%	96.31%	98.07%	97.96%	97.91%	96.94%	97.47%	97.82%	97.88%	98.00%	97.83%	91.55%	98.01%	84.07%	97.83%	97.93%	97.93%	98.00%	96.84%	88.57%	87.93%	98.46%	98.00%	98.03%	97.74%	97.83%	97.81%	97.94%	97.88%	97.94%	90.18%	98.41%	97.11%	97.92%	97.83%	97.73%	96.27%	97.36%	87.31%	95.93%	88.24%	97.98%	98.14%	99.00%	98.05%	95.54%	97.43%	97.96%	96.24%	97.97%	96.25%	98.00%	97.85%	97.75%	98.03%	88.28%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
