		5.89%	5.78%	7.36%	7.82%	9.91%	5.29%	4.11%	5.44%	5.73%	6.44%	5.23%	4.92%	5.98%	7.35%	4.40%	5.79%	5.88%	5.92%	4.86%	6.39%	7.11%	5.68%	5.77%	6.72%	5.21%	5.07%	6.12%	16.67%	3.87%	6.16%	6.33%	13.33%									
20	Зюганов Геннадий Андреевич	2785	18	66	51	51	99	73	114	71	100	79	194	46	67	142	104	144	170	145	163	171	157	105	124	158	105	9	12	16	23	6	2									
		12.11%	10.40%	15.17%	10.49%	12.03%	13.10%	11.99%	13.19%	11.31%	12.39%	12.15%	12.74%	10.57%	12.01%	12.24%	10.75%	13.02%	13.43%	11.54%	13.03%	11.59%	10.62%	11.02%	10.83%	14.18%	16.13%	18.37%	13.33%	5.63%	7.88%	7.59%	6.67%									
21	Миронов Сергей Михайлович	1315	11	16	22	25	29	20	51	43	55	38	95	24	29	84	59	60	79	84	64	99	92	63	73	55	30	1	1	8	4	0	1									
		5.72%	6.36%	3.68%	4.53%	5.90%	3.84%	3.28%	5.90%	6.85%	6.82%	5.85%	6.24%	5.52%	5.20%	7.24%	6.10%	5.42%	6.24%	6.69%	5.12%	6.71%	6.22%	6.61%	6.38%	4.94%	4.61%	2.04%	1.11%	2.82%	1.37%	0.00%	3.33%									
22	Прохоров Михаил Дмитриевич	1859	3	31	24	27	58	54	61	61	76	64	136	27	32	106	69	88	112	104	108	142	127	84	92	111	32	0	4	8	18	0	0									
		8.08%	1.73%	7.13%	4.94%	6.37%	7.67%	8.87%	7.06%	9.71%	9.42%	9.85%	8.93%	6.21%	5.73%	9.14%	7.14%	7.96%	8.85%	8.28%	8.63%	9.62%	8.59%	8.81%	8.03%	9.96%	4.92%	0.00%	4.44%	2.82%	6.16%	0.00%	0.00%									
23	Путин Владимир Владимирович	15322	130	284	344	272	517	431	574	413	514	421	995	309	374	763	666	723	803	840	821	932	992	639	770	712	438	35	57	237	228	65	23									
		66.63%	75.14%	65.29%	70.78%	64.15%	68.39%	70.77%	66.44%	65.76%	63.69%	64.77%	65.33%	71.03%	67.03%	65.78%	68.87%	65.37%	63.43%	66.88%	65.63%	63.14%	67.12%	67.05%	67.25%	63.91%	67.28%	71.43%	63.33%	83.45%	78.08%	82.28%	76.67%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
