14	Грудинин Павел Николаевич	2047	93	89	26	7	32	22	37	15	12	3	36	12	3	58	19	8	180	15	13	43	35	8	5	57	10	17	57	39	8	11	13	22	18	23	16	17	32	16	27	10	7	51	49	7	22	32	16	92	33	18	23	20	76	34	49	14	10	31	19	33	12	38	14	49	10	12	13	26	25	48									
		9.17%	13.80%	12.75%	5.87%	7.37%	14.68%	8.84%	9.76%	9.04%	9.92%	1.99%	12.12%	6.35%	3.41%	14.25%	6.25%	3.86%	11.56%	5.12%	9.70%	9.29%	8.54%	8.08%	5.62%	11.38%	9.01%	11.89%	19.19%	17.03%	7.34%	11.34%	5.28%	14.19%	11.32%	15.65%	8.25%	9.66%	6.78%	7.80%	10.63%	6.80%	4.83%	7.87%	7.06%	3.98%	2.48%	6.90%	5.23%	12.67%	12.27%	7.44%	9.16%	11.49%	13.72%	9.71%	8.25%	6.51%	4.85%	9.12%	9.00%	7.22%	5.91%	6.65%	8.64%	12.86%	5.03%	3.82%	4.08%	7.88%	16.67%	11.62%									
15	Жириновский Владимир Вольфович	1104	35	58	22	15	8	17	20	9	4	7	14	8	4	17	11	8	73	19	6	24	11	6	2	30	7	9	24	11	3	4	26	5	6	5	3	10	20	8	12	12	7	36	45	15	11	18	25	54	19	9	11	7	37	15	25	7	8	10	5	14	8	27	8	17	21	6	9	18	9	10									
		4.95%	5.19%	8.31%	4.97%	15.79%	3.67%	6.83%	5.28%	5.42%	3.31%	4.64%	4.71%	4.23%	4.55%	4.18%	3.62%	3.86%	4.69%	6.48%	4.48%	5.18%	2.68%	6.06%	2.25%	5.99%	6.31%	6.29%	8.08%	4.80%	2.75%	4.12%	10.57%	3.23%	3.77%	3.40%	1.55%	5.68%	4.24%	3.90%	4.72%	8.16%	4.83%	5.56%	6.48%	8.52%	1.24%	3.88%	8.17%	7.44%	7.06%	3.72%	4.38%	4.02%	6.68%	4.29%	4.21%	3.26%	3.88%	2.94%	2.37%	3.06%	3.94%	4.73%	4.94%	4.46%	10.55%	1.91%	2.82%	5.45%	6.00%	2.42%									
16	Путин Владимир Владимирович	18404	510	515	388	65	165	199	307	139	101	136	242	168	80	321	268	180	1237	248	111	378	349	82	79	393	88	108	205	172	97	81	205	122	130	114	169	138	417	176	208	122	126	554	571	153	832	407	259	554	201	203	205	144	426	289	503	189	183	286	184	392	178	480	137	299	144	281	291	271	108	341									
		82.44%	75.67%	73.78%	87.58%	68.42%	75.69%	79.92%	81.00%	83.73%	83.47%	90.07%	81.48%	88.89%	90.91%	78.87%	88.16%	86.96%	79.45%	84.64%	82.84%	81.64%	85.12%	82.83%	88.76%	78.44%	79.28%	75.52%	69.02%	75.11%	88.99%	83.51%	83.33%	78.71%	81.76%	77.55%	87.11%	78.41%	88.35%	85.85%	81.89%	82.99%	86.90%	85.49%	82.28%	86.93%	93.80%	87.72%	84.64%	76.31%	74.72%	83.88%	81.67%	82.76%	76.90%	82.57%	84.68%	87.91%	88.83%	84.12%	87.20%	85.78%	87.68%	84.06%	84.57%	78.48%	72.36%	89.49%	91.22%	82.12%	72.00%	82.57%									
17	Собчак Ксения Анатольевна	144	11	7	0	1	2	4	2	1	0	1	0	0	0	3	2	1	10	1	0	2	3	0	0	4	1	3	5	1	1	0	1	1	0	0	0	1	2	1	3	2	0	2	5	1	1	3	3	5	4	2	1	0	5	1	3	0	1	0	1	4	1	7	0	1	2	5	1	4	2	2									
		0.65%	1.63%	1.00%	0.00%	1.05%	0.92%	1.61%	0.53%	0.60%	0.00%	0.66%	0.00%	0.00%	0.00%	0.74%	0.66%	0.48%	0.64%	0.34%	0.00%	0.43%	0.73%	0.00%	0.00%	0.80%	0.90%	2.10%	1.68%	0.44%	0.92%	0.00%	0.41%	0.65%	0.00%	0.00%	0.00%	0.57%	0.42%	0.49%	1.18%	1.36%	0.00%	0.31%	0.72%	0.57%	0.11%	0.65%	0.98%	0.69%	1.49%	0.83%	0.40%	0.00%	0.90%	0.29%	0.51%	0.00%	0.49%	0.00%	0.47%	0.88%	0.49%	1.23%	0.00%	0.26%	1.01%	1.59%	0.31%	1.21%	1.33%	0.48%									
18	Сурайкин Максим Александрович	127	4	7	0	1	1	3	1	0	2	2	1	0	0	0	2	3	14	1	1	0	4	0	1	4	0	0	1	0	0	0	1	2	1	0	0	1	0	2	2	0	4	0	8	0	3	0	0	6	1	4	0	1	2	2	3	1	1	1	1	6	2	1	1	1	3	3	4	3	1	2									
		0.57%	0.59%	1.00%	0.00%	1.05%	0.46%	1.20%	0.26%	0.00%	1.65%	1.32%	0.34%	0.00%	0.00%	0.00%	0.66%	1.45%	0.90%	0.34%	0.75%	0.00%	0.98%	0.00%	1.12%	0.80%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.41%	1.29%	0.63%	0.00%	0.00%	0.57%	0.00%	0.98%	0.79%	0.00%	2.76%	0.00%	1.15%	0.00%	0.34%	0.00%	0.00%	0.83%	0.37%	1.65%	0.00%	0.57%	0.36%	0.57%	0.51%	0.47%	0.49%	0.29%	0.47%	1.31%	0.99%	0.18%	0.62%	0.26%	1.51%	0.96%	1.25%	0.91%	0.67%	0.48%									
19	Титов Борис Юрьевич	79	4	2	0	2	2	1	1	1	0	0	2	0	0	3	1	1	12	0	1	2	2	1	0	3	1	1	0	1	0	0	0	2	0	0	1	3	0	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0	0	2	0	0	0	1	1	1	0	1	1	4	4	1	0	3	1	3									
		0.35%	0.59%	0.29%	0.00%	2.11%	0.92%	0.40%	0.26%	0.60%	0.00%	0.00%	0.67%	0.00%	0.00%	0.74%	0.33%	0.48%	0.77%	0.00%	0.75%	0.43%	0.49%	1.01%	0.00%	0.60%	0.90%	0.70%	0.00%	0.44%	0.00%	0.00%	0.00%	1.29%	0.00%	0.00%	0.52%	1.70%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.14%	0.74%	0.41%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.29%	0.47%	0.22%	0.00%	0.18%	0.62%	1.05%	2.01%	0.32%	0.00%	0.91%	0.67%	0.73%									
20	Явлинский Григорий Алексеевич	43	3	2	0	1	1	1	1	0	0	0	0	0	0	1	0	1	6	2	1	2	1	0	0	4	2	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0									
		0.19%	0.45%	0.29%	0.00%	1.05%	0.46%	0.40%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.48%	0.39%	0.68%	0.75%	0.43%	0.24%	0.00%	0.00%	0.80%	1.80%	0.70%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.17%	0.00%	0.49%	0.00%	0.00%	0.00%	0.49%	0.18%	0.00%	0.26%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%									
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
																																																																																	
