19	Жириновский Владимир Вольфович	3032	145	146	142	131	173	172	161	140	150	142	117	178	108	39	59	53	8	20	25	69	35	13	34	42	18	43	54	17	22	52	29	16	31	13	40	10	38	19	25	31	11	12	18	17	20	22	9	13	61	30	59					
		12.20%	10.94%	11.97%	11.42%	10.88%	13.32%	12.15%	13.41%	12.99%	13.76%	11.76%	11.28%	14.48%	11.31%	15.42%	10.31%	13.18%	8.00%	7.33%	12.82%	10.16%	15.28%	11.61%	16.11%	11.63%	10.47%	10.59%	14.75%	10.56%	16.42%	11.61%	8.63%	8.29%	11.03%	12.62%	11.76%	13.89%	14.13%	24.68%	15.82%	21.23%	10.58%	6.90%	18.56%	9.88%	12.82%	12.36%	11.25%	10.40%	14.88%	9.65%	12.16%					
20	Зюганов Геннадий Андреевич	4774	331	290	288	283	225	336	270	204	236	280	237	255	236	44	113	72	12	78	21	88	20	24	25	58	25	46	31	31	13	64	66	16	44	15	28	5	17	7	32	13	13	23	10	7	17	28	6	13	59	57	62					
		19.22%	24.98%	23.77%	23.17%	23.50%	17.32%	23.73%	22.48%	18.92%	21.65%	23.20%	22.85%	20.75%	24.71%	17.39%	19.76%	17.91%	12.00%	28.57%	10.77%	12.96%	8.73%	21.43%	11.85%	16.07%	14.53%	11.33%	8.47%	19.25%	9.70%	14.29%	19.64%	8.29%	15.66%	14.56%	8.24%	6.94%	6.32%	9.09%	20.25%	8.90%	12.50%	13.22%	10.31%	4.07%	10.90%	15.73%	7.50%	10.40%	14.39%	18.33%	12.78%					
21	Медведев Дмитрий Анатольевич	16444	805	749	771	774	868	881	744	704	668	757	663	764	579	163	377	252	79	169	144	506	169	74	150	254	125	312	272	108	99	326	237	154	201	75	267	56	213	51	97	100	79	131	69	145	113	124	65	99	288	218	356					
		66.19%	60.75%	61.39%	62.03%	64.29%	66.82%	62.22%	61.95%	65.31%	61.28%	62.72%	63.93%	62.16%	60.63%	64.43%	65.91%	62.69%	79.00%	61.90%	73.85%	74.52%	73.80%	66.07%	71.09%	70.36%	72.67%	76.85%	74.32%	67.08%	73.88%	72.77%	70.54%	79.79%	71.53%	72.82%	78.53%	77.78%	79.18%	66.23%	61.39%	68.49%	75.96%	75.29%	71.13%	84.30%	72.44%	69.66%	81.25%	79.20%	70.24%	70.10%	73.40%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
