		0.51%	0.26%	1.03%	0.77%	0.89%	0.26%	0.86%	0.00%	0.00%	0.00%	0.41%	1.68%	0.66%	0.00%	2.15%	0.75%	0.33%	0.00%	5.26%	1.29%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.87%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.46%	0.81%	0.00%									
19	Титов Борис Юрьевич	37	3	1	3	0	5	2	0	0	0	0	0	1	0	0	3	2	0	0	1	0	1	0	0	0	1	4	0	0	0	1	0	0	2	0	0	0	1	0	0	0	2	4	0									
		0.33%	0.39%	0.21%	0.46%	0.00%	0.65%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.37%	0.65%	0.00%	0.00%	0.65%	0.00%	0.27%	0.00%	0.00%	0.00%	3.57%	0.66%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.46%	1.08%	0.00%									
20	Явлинский Григорий Алексеевич	30	5	1	1	1	1	2	1	1	0	0	0	1	0	0	2	1	0	0	0	1	2	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	0									
		0.27%	0.65%	0.21%	0.15%	0.22%	0.13%	0.34%	0.43%	0.99%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.25%	0.33%	0.00%	0.00%	0.00%	0.76%	0.55%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.23%	0.00%	0.00%									
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
