22	Прохоров Михаил Дмитриевич	2208	72	56	3	84	36	81	53	72	59	62	96	127	66	119	75	9	6	45	26	71	93	67	47	9	15	80	34	18	20	25	49	30	26	35	2	26	8	11	40	21	21	6	2	0	35	7	27	12	18	51	14	19	24	7	49	29	13									
		4.99%	5.12%	6.67%	1.22%	5.19%	2.45%	6.78%	5.99%	5.10%	5.42%	6.03%	6.26%	7.41%	5.34%	7.81%	5.55%	3.66%	3.35%	3.61%	4.54%	5.64%	5.80%	4.11%	3.70%	5.20%	5.43%	5.41%	5.39%	2.51%	4.81%	3.68%	5.05%	6.62%	3.38%	4.25%	1.59%	8.61%	4.35%	6.83%	3.31%	3.59%	6.89%	5.36%	2.30%	0.00%	4.61%	5.22%	5.50%	3.03%	4.42%	4.77%	2.46%	3.41%	4.72%	4.14%	3.32%	6.39%	8.18%									
23	Путин Владимир Владимирович	29656	852	439	197	1015	1279	712	521	939	726	679	912	1071	838	937	904	168	129	869	408	854	1081	1065	814	111	192	946	449	530	277	454	560	296	580	590	100	201	131	119	937	351	193	86	70	23	514	76	298	284	248	722	395	441	389	121	1127	321	115									
		67.11%	60.60%	52.32%	80.08%	62.69%	87.01%	59.63%	58.87%	66.50%	66.73%	66.05%	59.45%	62.49%	67.85%	61.48%	66.86%	68.29%	72.07%	69.63%	71.20%	67.89%	67.39%	65.26%	64.04%	64.16%	69.57%	63.96%	71.16%	73.82%	66.59%	66.76%	57.73%	65.34%	75.42%	71.69%	79.37%	66.56%	71.20%	73.91%	77.57%	60.00%	63.28%	76.79%	80.46%	88.46%	67.63%	56.72%	60.69%	71.72%	60.93%	67.54%	69.54%	79.03%	76.57%	71.60%	76.41%	70.70%	72.33%									
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
