18	Сурайкин Максим Александрович	246	1	2	5	10	24	0	8	8	0	0	2	8	1	0	0	0	2	0	13	33	5	2	2	2	20	6	9	1	6	10	1	7	10	2	9	7	0	3	0	0	4	1	0	1	0	0	0	0	0	1	0	1	0	0	0	9	10									
		0.58%	0.18%	0.53%	0.26%	0.58%	0.98%	0.00%	0.64%	0.67%	0.00%	0.00%	0.39%	0.63%	0.20%	0.00%	0.00%	0.00%	0.38%	0.00%	0.91%	1.38%	0.44%	0.17%	0.24%	0.26%	2.33%	0.81%	0.62%	0.13%	0.87%	0.97%	0.52%	1.04%	1.10%	0.31%	1.11%	1.32%	0.00%	0.99%	0.00%	0.00%	0.38%	0.13%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.22%	0.00%	0.00%	0.00%	0.44%	1.03%									
19	Титов Борис Юрьевич	196	2	3	13	9	16	7	7	3	8	3	4	9	2	0	0	0	0	0	11	22	0	0	2	4	15	4	0	5	1	2	1	1	4	2	10	2	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	12	7									
		0.46%	0.36%	0.80%	0.69%	0.52%	0.66%	0.84%	0.56%	0.25%	1.38%	0.41%	0.78%	0.71%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.92%	0.00%	0.00%	0.24%	0.53%	1.75%	0.54%	0.00%	0.63%	0.14%	0.19%	0.52%	0.15%	0.44%	0.31%	1.24%	0.38%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.22%	0.00%	0.39%	0.00%	0.59%	0.72%									
20	Явлинский Григорий Алексеевич	279	3	2	15	12	45	8	3	6	6	7	6	10	3	3	0	0	0	0	23	20	1	0	3	5	1	4	3	10	8	12	1	1	7	1	16	1	0	3	0	0	2	0	0	2	0	0	0	0	0	1	1	1	0	0	0	14	9									
		0.65%	0.55%	0.53%	0.79%	0.70%	1.84%	0.96%	0.24%	0.50%	1.03%	0.95%	1.17%	0.79%	0.59%	0.71%	0.00%	0.00%	0.00%	0.00%	1.61%	0.83%	0.09%	0.00%	0.36%	0.66%	0.12%	0.54%	0.21%	1.26%	1.15%	1.16%	0.52%	0.15%	0.77%	0.16%	1.98%	0.19%	0.00%	0.99%	0.00%	0.00%	0.19%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.24%	0.22%	0.00%	0.00%	0.00%	0.68%	0.93%									
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
																																																																				
