		0.96%	0.94%	0.00%	0.78%	0.17%	0.58%	0.20%	0.00%	2.05%	0.00%	0.87%	1.03%	1.01%	0.00%	0.42%	3.03%	0.00%	1.07%	0.00%	0.00%	2.38%	0.88%	0.52%	1.42%	2.94%	1.40%	0.00%	1.00%	1.84%	0.99%	0.88%	1.19%	0.81%	0.65%	0.00%	0.98%	1.58%									
19	Титов Борис Юрьевич	51	3	1	1	1	1	3	2	6	2	0	1	5	0	1	0	0	2	0	0	2	5	0	0	0	0	0	4	1	0	2	0	2	1	0	4	1									
		0.41%	0.35%	0.80%	0.78%	0.17%	0.19%	0.61%	2.20%	0.88%	0.83%	0.00%	0.52%	0.84%	0.00%	0.42%	0.00%	0.00%	0.43%	0.00%	0.00%	0.60%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.61%	0.00%	0.29%	0.00%	0.32%	0.65%	0.00%	0.56%	0.53%									
20	Явлинский Григорий Алексеевич	37	1	0	0	6	0	0	0	1	1	0	0	2	0	1	0	2	1	0	0	3	2	1	3	0	0	0	4	0	3	2	0	2	0	0	0	2									
		0.30%	0.12%	0.00%	0.00%	1.03%	0.00%	0.00%	0.00%	0.15%	0.41%	0.00%	0.00%	0.34%	0.00%	0.42%	0.00%	1.79%	0.21%	0.00%	0.00%	0.89%	0.22%	0.52%	0.47%	0.00%	0.00%	0.00%	0.80%	0.00%	0.50%	0.29%	0.00%	0.32%	0.00%	0.00%	0.00%	1.05%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
