16	Путин Владимир Владимирович	7047	375	189	388	372	298	363	390	376	241	457	166	355	402	78	107	49	118	48	455	75	339	54	56	32	505	229	90	43	37	64	296									
		85.98%	88.24%	63.85%	91.73%	92.08%	77.81%	88.11%	91.98%	88.06%	72.16%	90.50%	90.71%	91.73%	93.06%	95.12%	92.24%	94.23%	80.82%	87.27%	84.57%	92.59%	79.76%	62.07%	88.89%	54.24%	88.13%	78.16%	91.84%	76.79%	86.05%	87.67%	92.21%									
17	Собчак Ксения Анатольевна	22	1	1	1	1	1	0	0	1	0	3	0	3	1	0	1	1	0	0	1	0	0	0	0	0	2	1	0	0	0	0	3									
		0.27%	0.24%	0.34%	0.24%	0.25%	0.26%	0.00%	0.00%	0.23%	0.00%	0.59%	0.00%	0.78%	0.23%	0.00%	0.86%	1.92%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.34%	0.00%	0.00%	0.00%	0.00%	0.93%									
18	Сурайкин Максим Александрович	23	0	0	0	0	0	3	1	1	4	0	2	0	1	0	0	2	0	0	2	0	1	2	0	0	3	0	0	0	0	1	0									
		0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.24%	0.23%	1.20%	0.00%	1.09%	0.00%	0.23%	0.00%	0.00%	3.85%	0.00%	0.00%	0.37%	0.00%	0.24%	2.30%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	1.37%	0.00%									
19	Титов Борис Юрьевич	17	1	3	0	2	1	1	1	0	0	1	0	1	1	0	0	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0									
		0.21%	0.24%	1.01%	0.00%	0.50%	0.26%	0.24%	0.24%	0.00%	0.00%	0.20%	0.00%	0.26%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.47%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	8	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0									
		0.10%	0.00%	0.00%	0.00%	0.00%	0.26%	0.24%	0.24%	0.23%	0.00%	0.20%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	1.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
