7	Число избирательных бюллетеней в переносных ящиках для голосования	7071	375	239	152	126	124	140	76	129	120	180	280	59	59	113	50	66	302	119	27	8	7	135	212	289	144	220	215	14	179	19	132	102	248	201	225	51	45	109	110	86	320	230	6	9	13	148	94	136	69	57	108	221	173									
8	Число бюллетеней в стационарных ящиках для голосования	60677	1521	2199	1872	1420	1438	2261	2490	2100	1357	1629	2526	386	375	1021	371	936	908	1428	165	106	271	1773	1908	1674	1266	1433	1903	201	945	235	927	1008	1982	1661	475	264	265	817	968	1000	1479	1890	233	270	225	1124	1036	1676	642	546	942	1698	1431									
9	Число недействительных избирательных бюллетеней	269	8	6	6	1	3	1	0	11	9	17	18	0	5	1	0	0	12	0	0	0	0	3	3	14	8	4	0	0	0	0	17	0	0	7	0	4	1	12	0	2	0	10	1	0	3	21	10	6	9	30	3	3	0									
10	Число действительных избирательных бюллетеней	67479	1888	2432	2018	1545	1559	2400	2566	2218	1468	1792	2788	445	429	1133	421	1002	1198	1547	192	114	278	1905	2117	1949	1402	1649	2118	215	1124	254	1042	1110	2230	1855	700	311	309	914	1078	1084	1799	2110	238	279	235	1251	1120	1806	702	573	1047	1916	1604									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
13	Бабурин Сергей Николаевич	262	11	8	9	5	5	3	6	20	4	22	2	1	1	4	3	3	8	2	0	1	0	6	7	13	6	5	1	1	3	0	9	7	10	4	0	2	2	9	5	4	1	9	1	2	0	4	7	6	1	2	4	5	8									
		0.39%	0.58%	0.33%	0.44%	0.32%	0.32%	0.12%	0.23%	0.90%	0.27%	1.22%	0.07%	0.22%	0.23%	0.35%	0.71%	0.30%	0.66%	0.13%	0.00%	0.88%	0.00%	0.31%	0.33%	0.66%	0.43%	0.30%	0.05%	0.47%	0.27%	0.00%	0.85%	0.63%	0.45%	0.21%	0.00%	0.63%	0.65%	0.97%	0.46%	0.37%	0.06%	0.42%	0.42%	0.72%	0.00%	0.31%	0.62%	0.33%	0.14%	0.33%	0.38%	0.26%	0.50%									
14	Грудинин Павел Николаевич	4459	101	169	111	103	62	47	121	83	151	196	170	28	17	73	27	70	162	69	11	9	15	109	116	134	90	137	157	13	67	5	135	58	98	100	13	14	9	99	66	78	125	170	10	15	14	117	146	120	94	58	57	128	112									
		6.58%	5.33%	6.93%	5.48%	6.66%	3.97%	1.96%	4.72%	3.72%	10.22%	10.83%	6.06%	6.29%	3.92%	6.44%	6.41%	6.99%	13.39%	4.46%	5.73%	7.89%	5.40%	5.71%	5.47%	6.83%	6.38%	8.29%	7.41%	6.05%	5.96%	1.97%	12.75%	5.23%	4.39%	5.37%	1.86%	4.44%	2.90%	10.69%	6.12%	7.18%	6.95%	8.02%	4.18%	5.38%	5.88%	9.20%	12.92%	6.62%	13.22%	9.62%	5.43%	6.67%	6.98%									
15	Жириновский Владимир Вольфович	3200	97	133	108	51	49	42	107	92	66	118	140	20	16	56	25	59	88	61	10	5	9	73	108	108	62	104	77	12	45	3	57	45	52	114	5	11	15	48	52	39	109	102	8	13	10	59	67	101	60	77	36	95	81									
		4.72%	5.12%	5.46%	5.34%	3.30%	3.14%	1.75%	4.17%	4.13%	4.47%	6.52%	4.99%	4.49%	3.69%	4.94%	5.94%	5.89%	7.27%	3.94%	5.21%	4.39%	3.24%	3.83%	5.09%	5.50%	4.40%	6.29%	3.64%	5.58%	4.00%	1.18%	5.38%	4.05%	2.33%	6.12%	0.71%	3.49%	4.84%	5.18%	4.82%	3.59%	6.06%	4.81%	3.35%	4.66%	4.20%	4.64%	5.93%	5.57%	8.44%	12.77%	3.43%	4.95%	5.05%									
16	Путин Владимир Владимирович	58263	1636	2090	1768	1349	1420	2297	2293	1991	1229	1411	2409	386	386	972	357	853	919	1388	169	97	245	1661	1849	1654	1213	1355	1838	186	991	231	811	972	2029	1613	673	274	267	745	936	949	1510	1800	209	248	204	1054	870	1540	537	422	939	1657	1361									
		85.99%	86.29%	85.73%	87.35%	87.26%	90.91%	95.67%	89.36%	89.32%	83.21%	77.99%	85.85%	86.74%	88.94%	85.71%	84.80%	85.13%	75.95%	89.72%	88.02%	85.09%	88.13%	87.05%	87.22%	84.26%	86.03%	81.97%	86.78%	86.51%	88.17%	90.94%	76.58%	87.57%	90.99%	86.63%	96.14%	86.98%	86.13%	80.45%	86.83%	87.38%	83.94%	84.91%	87.45%	88.89%	85.71%	82.86%	76.99%	84.99%	75.53%	69.98%	89.43%	86.35%	84.85%									
17	Собчак Ксения Анатольевна	401	15	14	5	10	3	2	8	9	4	12	20	2	0	9	5	2	9	11	0	0	3	19	7	8	13	25	15	0	8	5	7	10	18	5	3	6	6	4	3	5	14	12	2	0	3	12	8	8	6	4	2	8	12									
		0.59%	0.79%	0.57%	0.25%	0.65%	0.19%	0.08%	0.31%	0.40%	0.27%	0.66%	0.71%	0.45%	0.00%	0.79%	1.19%	0.20%	0.74%	0.71%	0.00%	0.00%	1.08%	0.99%	0.33%	0.41%	0.92%	1.51%	0.71%	0.00%	0.71%	1.97%	0.66%	0.90%	0.81%	0.27%	0.43%	1.90%	1.94%	0.43%	0.28%	0.46%	0.78%	0.57%	0.84%	0.00%	1.26%	0.94%	0.71%	0.44%	0.84%	0.66%	0.19%	0.42%	0.75%									
18	Сурайкин Максим Александрович	291	3	6	1	6	6	5	10	10	2	10	5	3	8	8	2	0	8	8	0	2	4	18	7	5	5	5	6	3	5	7	4	8	11	7	3	1	7	3	6	3	10	8	5	0	2	1	11	16	1	7	2	4	3									
		0.43%	0.16%	0.25%	0.05%	0.39%	0.38%	0.21%	0.39%	0.45%	0.14%	0.55%	0.18%	0.67%	1.84%	0.71%	0.48%	0.00%	0.66%	0.52%	0.00%	1.75%	1.44%	0.94%	0.33%	0.25%	0.35%	0.30%	0.28%	1.40%	0.44%	2.76%	0.38%	0.72%	0.49%	0.38%	0.43%	0.32%	2.26%	0.32%	0.56%	0.28%	0.56%	0.38%	2.09%	0.00%	0.84%	0.08%	0.97%	0.88%	0.14%	1.16%	0.19%	0.21%	0.19%									
19	Титов Борис Юрьевич	290	6	7	5	8	8	3	9	8	5	16	20	4	1	4	2	6	2	5	1	0	1	8	10	11	5	8	5	0	3	1	13	7	8	4	1	2	2	4	6	4	12	7	2	1	0	3	6	13	1	2	3	5	12									
		0.43%	0.32%	0.29%	0.25%	0.52%	0.51%	0.12%	0.35%	0.36%	0.34%	0.88%	0.71%	0.90%	0.23%	0.35%	0.48%	0.60%	0.17%	0.32%	0.52%	0.00%	0.36%	0.42%	0.47%	0.56%	0.35%	0.48%	0.24%	0.00%	0.27%	0.39%	1.23%	0.63%	0.36%	0.21%	0.14%	0.63%	0.65%	0.43%	0.56%	0.37%	0.67%	0.33%	0.84%	0.36%	0.00%	0.24%	0.53%	0.72%	0.14%	0.33%	0.29%	0.26%	0.75%									
20	Явлинский Григорий Алексеевич	313	19	5	11	13	6	1	12	5	7	7	22	1	0	7	0	9	2	3	1	0	1	11	13	16	8	10	19	0	2	2	6	3	4	8	2	1	1	2	4	2	18	2	1	0	2	1	5	2	2	1	4	14	15									
		0.46%	1.00%	0.21%	0.54%	0.84%	0.38%	0.04%	0.47%	0.22%	0.47%	0.39%	0.78%	0.22%	0.00%	0.62%	0.00%	0.90%	0.17%	0.19%	0.52%	0.00%	0.36%	0.58%	0.61%	0.82%	0.57%	0.60%	0.90%	0.00%	0.18%	0.79%	0.57%	0.27%	0.18%	0.43%	0.29%	0.32%	0.32%	0.22%	0.37%	0.18%	1.00%	0.09%	0.42%	0.00%	0.84%	0.08%	0.44%	0.11%	0.28%	0.17%	0.38%	0.73%	0.94%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
