		0.49%	0.72%	0.41%	0.12%	0.97%	0.28%	0.94%	0.17%	0.89%	0.90%	0.43%	0.40%	0.55%	0.36%	0.92%	0.00%	0.00%	0.00%	0.00%	0.00%	1.34%	0.43%	0.00%	0.33%	0.95%	0.49%	0.00%	0.20%	0.00%	0.35%	0.92%	0.00%	0.63%	0.00%	1.06%	0.22%	0.00%	0.00%	1.35%	0.85%	0.00%	0.98%	0.91%	0.66%	0.00%	1.71%	0.77%									
18	Сурайкин Максим Александрович	116	15	6	4	7	3	11	5	2	6	6	4	5	1	2	3	1	0	3	0	2	2	0	2	0	2	0	2	0	1	2	2	4	0	4	0	0	0	0	0	0	1	0	1	2	2	3									
		0.52%	1.54%	0.62%	0.24%	0.62%	0.42%	0.94%	0.44%	0.60%	0.54%	0.65%	0.40%	0.46%	0.36%	0.92%	3.37%	0.55%	0.00%	2.24%	0.00%	0.53%	0.29%	0.00%	0.33%	0.00%	0.99%	0.00%	0.40%	0.00%	0.35%	0.92%	0.77%	1.25%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.98%	0.00%	0.33%	0.63%	1.71%	1.15%									
19	Титов Борис Юрьевич	63	0	6	5	5	6	2	6	1	5	4	2	1	0	0	0	0	0	0	0	2	1	2	0	2	0	0	1	0	0	0	1	1	0	1	2	0	0	0	0	0	0	1	0	6	0	0									
		0.28%	0.00%	0.62%	0.30%	0.44%	0.85%	0.17%	0.52%	0.30%	0.45%	0.43%	0.20%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.14%	1.75%	0.00%	0.95%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.38%	0.31%	0.00%	0.15%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	1.90%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	75	19	7	3	5	1	1	10	2	1	3	4	8	0	0	1	0	0	0	0	0	2	0	1	0	0	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0									
		0.34%	1.94%	0.73%	0.18%	0.44%	0.14%	0.09%	0.87%	0.60%	0.09%	0.32%	0.40%	0.73%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.16%	0.00%	0.00%	0.00%	0.20%	0.00%	0.69%	0.00%	0.00%	0.00%	1.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.85%	0.00%	0.00%	0.30%	0.33%	0.00%	0.00%	0.00%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
