7	Число избирательных бюллетеней в переносных ящиках для голосования	4088	14	100	67	397	119	17	0	138	102	85	23	3	36	28	400	153	380	89	1	295	36	70	132	7	10	8	20	41	70	19	5	0	95	20	70	0	140	115	58	20	57	50	50	127	95	50	43	38	8	45	53	9	80									
8	Число бюллетеней в стационарных ящиках для голосования	19600	30	680	270	853	556	41	13	392	725	554	50	10	146	168	1267	846	778	237	26	595	121	100	1238	12	13	35	398	102	120	146	12	930	1355	378	257	19	687	1010	185	45	200	145	290	1118	480	285	290	207	21	100	464	40	560									
9	Число недействительных избирательных бюллетеней	76	0	0	0	2	2	0	0	0	0	0	0	0	1	0	26	11	14	0	0	0	0	0	6	0	0	0	2	0	0	2	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0									
10	Число действительных избирательных бюллетеней	23612	44	780	337	1248	673	58	13	530	827	639	73	13	181	196	1641	988	1144	326	27	890	157	170	1364	19	23	43	416	143	190	163	17	930	1450	398	327	19	823	1125	243	65	253	195	340	1245	575	335	333	245	29	145	515	49	640									
11	Число полученных открепительных  удостоверений	59	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	15	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	44	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
19	Жириновский Владимир Вольфович	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6									
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.20%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.94%									
20	Зюганов Геннадий Андреевич	730	1	16	11	20	12	2	0	12	21	12	6	1	2	8	82	57	94	5	0	21	9	2	20	0	0	2	18	5	1	8	1	2	52	30	7	0	10	30	5	3	10	5	3	44	14	6	12	4	1	6	26	1	10									
		3.08%	2.27%	2.05%	3.26%	1.60%	1.78%	3.45%	0.00%	2.26%	2.54%	1.88%	8.22%	7.69%	1.10%	4.08%	4.92%	5.71%	8.12%	1.53%	0.00%	2.36%	5.73%	1.18%	1.46%	0.00%	0.00%	4.65%	4.31%	3.50%	0.53%	4.85%	5.88%	0.22%	3.59%	7.54%	2.14%	0.00%	1.21%	2.67%	2.06%	4.62%	3.89%	2.56%	0.88%	3.53%	2.43%	1.79%	3.60%	1.63%	3.45%	4.14%	5.03%	2.04%	1.56%									
21	Миронов Сергей Михайлович	61	0	0	3	1	1	0	0	5	0	0	0	0	1	3	3	5	1	0	0	2	0	1	5	0	0	1	2	2	0	1	0	0	2	0	1	0	3	3	1	1	0	1	1	2	0	0	5	1	0	3	0	0	0									
		0.26%	0.00%	0.00%	0.89%	0.08%	0.15%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.55%	1.53%	0.18%	0.50%	0.09%	0.00%	0.00%	0.22%	0.00%	0.59%	0.36%	0.00%	0.00%	2.33%	0.48%	1.40%	0.00%	0.61%	0.00%	0.00%	0.14%	0.00%	0.31%	0.00%	0.36%	0.27%	0.41%	1.54%	0.00%	0.51%	0.29%	0.16%	0.00%	0.00%	1.50%	0.41%	0.00%	2.07%	0.00%	0.00%	0.00%									
22	Прохоров Михаил Дмитриевич	111	0	0	2	3	1	0	0	3	0	0	0	1	1	1	38	11	19	0	1	0	0	0	3	0	0	1	3	1	0	2	0	0	1	0	1	0	1	2	2	1	0	0	1	1	0	0	3	0	0	1	2	0	4									
		0.47%	0.00%	0.00%	0.59%	0.24%	0.15%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	7.69%	0.55%	0.51%	2.28%	1.10%	1.64%	0.00%	3.70%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	2.33%	0.72%	0.70%	0.00%	1.21%	0.00%	0.00%	0.07%	0.00%	0.31%	0.00%	0.12%	0.18%	0.82%	1.54%	0.00%	0.00%	0.29%	0.08%	0.00%	0.00%	0.90%	0.00%	0.00%	0.69%	0.39%	0.00%	0.63%									
23	Путин Владимир Владимирович	22690	43	764	321	1224	659	56	13	510	806	627	67	11	177	184	1515	913	1024	321	26	867	148	167	1336	19	23	39	393	135	189	152	16	928	1395	368	317	19	808	1090	235	60	243	189	335	1198	561	329	313	240	28	135	486	48	620									
		95.79%	97.73%	97.95%	95.25%	97.92%	97.63%	96.55%	100.00%	96.23%	97.46%	98.12%	91.78%	84.62%	97.25%	93.88%	90.88%	91.39%	88.43%	98.47%	96.30%	97.42%	94.27%	98.24%	97.52%	100.00%	100.00%	90.70%	94.02%	94.41%	99.47%	92.12%	94.12%	99.78%	96.21%	92.46%	96.94%	100.00%	97.70%	96.89%	96.71%	92.31%	94.55%	96.92%	98.53%	96.22%	97.57%	98.21%	93.99%	97.96%	96.55%	93.10%	94.00%	97.96%	96.88%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
