14	Число неиспользованных открепительных удостоверений	93	0	2	2	1	3	2	0	2	0	0	1	2	6	2	2	2	1	2	1	3	2	2	0	1	2	2	0	2	2	0	2	2	2	0	1	1	1	2	2	1	2	1	2	2	3	4	2	0	2	2	2	2	6	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																	
19	Жириновский Владимир Вольфович	1126	57	13	11	22	22	11	41	8	11	24	52	13	36	14	12	6	24	5	6	39	4	7	4	32	2	18	16	4	9	32	4	19	4	36	23	2	25	5	25	67	4	58	17	10	28	30	17	7	24	2	8	4	148	4									
		9.92%	10.12%	22.03%	13.92%	16.92%	16.67%	26.19%	11.08%	8.51%	12.50%	10.04%	8.13%	9.29%	7.68%	15.22%	16.90%	6.32%	6.54%	14.29%	9.23%	8.82%	12.90%	17.95%	4.04%	8.47%	4.76%	28.57%	11.11%	8.51%	7.89%	10.92%	5.13%	11.95%	6.15%	7.53%	12.04%	2.41%	18.94%	8.47%	17.12%	12.64%	9.76%	5.90%	18.28%	10.00%	15.22%	6.47%	6.97%	6.31%	18.32%	2.44%	10.81%	4.40%	11.36%	5.97%									
20	Зюганов Геннадий Андреевич	2066	99	11	7	11	48	14	76	11	25	32	103	18	58	12	6	15	47	4	10	65	2	9	6	96	12	9	14	5	18	49	22	25	11	62	32	6	14	2	14	125	20	213	26	28	27	110	72	12	14	10	19	20	278	12									
		18.20%	17.58%	18.64%	8.86%	8.46%	36.36%	33.33%	20.54%	11.70%	28.41%	13.39%	16.09%	12.86%	12.37%	13.04%	8.45%	15.79%	12.81%	11.43%	15.38%	14.71%	6.45%	23.08%	6.06%	25.40%	28.57%	14.29%	9.72%	10.64%	15.79%	16.72%	28.21%	15.72%	16.92%	12.97%	16.75%	7.23%	10.61%	3.39%	9.59%	23.58%	48.78%	21.67%	27.96%	28.00%	14.67%	23.71%	29.51%	10.81%	10.69%	12.20%	25.68%	21.98%	21.34%	17.91%									
21	Миронов Сергей Михайлович	284	16	0	1	1	0	1	5	4	0	5	32	5	12	1	0	2	9	1	0	8	0	0	2	8	1	1	5	2	2	8	1	3	0	19	8	1	1	1	5	22	0	21	5	1	2	14	1	1	3	2	0	2	37	2									
		2.50%	2.84%	0.00%	1.27%	0.77%	0.00%	2.38%	1.35%	4.26%	0.00%	2.09%	5.00%	3.57%	2.56%	1.09%	0.00%	2.11%	2.45%	2.86%	0.00%	1.81%	0.00%	0.00%	2.02%	2.12%	2.38%	1.59%	3.47%	4.26%	1.75%	2.73%	1.28%	1.89%	0.00%	3.97%	4.19%	1.20%	0.76%	1.69%	3.42%	4.15%	0.00%	2.14%	5.38%	1.00%	1.09%	3.02%	0.41%	0.90%	2.29%	2.44%	0.00%	2.20%	2.84%	2.99%									
22	Прохоров Михаил Дмитриевич	511	28	8	2	5	0	3	26	3	1	11	36	5	19	5	3	4	11	1	4	21	1	1	6	13	2	1	4	0	7	15	1	4	3	12	12	1	3	1	4	26	4	53	2	4	13	13	5	0	3	6	7	8	79	1									
		4.50%	4.97%	13.56%	2.53%	3.85%	0.00%	7.14%	7.03%	3.19%	1.14%	4.60%	5.63%	3.57%	4.05%	5.43%	4.23%	4.21%	2.99%	2.86%	6.15%	4.75%	3.23%	2.56%	6.06%	3.44%	4.76%	1.59%	2.78%	0.00%	6.14%	5.12%	1.28%	2.52%	4.62%	2.51%	6.28%	1.20%	2.27%	1.69%	2.74%	4.91%	9.76%	5.39%	2.15%	4.00%	7.07%	2.80%	2.05%	0.00%	2.29%	7.32%	9.46%	8.79%	6.06%	1.49%									
23	Путин Владимир Владимирович	7256	352	27	58	89	60	12	215	67	50	164	411	98	343	59	50	68	274	23	45	306	24	22	80	224	25	34	102	36	77	189	50	104	46	348	116	72	87	50	94	281	13	629	43	57	112	294	146	91	85	62	40	56	748	48									
		63.92%	62.52%	45.76%	73.42%	68.46%	45.45%	28.57%	58.11%	71.28%	56.82%	68.62%	64.22%	70.00%	73.13%	64.13%	70.42%	71.58%	74.66%	65.71%	69.23%	69.23%	77.42%	56.41%	80.81%	59.26%	59.52%	53.97%	70.83%	76.60%	67.54%	64.51%	64.10%	65.41%	70.77%	72.80%	60.73%	86.75%	65.91%	84.75%	64.38%	53.02%	31.71%	63.99%	46.24%	57.00%	60.87%	63.36%	59.84%	81.98%	64.89%	75.61%	54.05%	61.54%	57.41%	71.64%									
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
