		0.23%	0.57%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.17%	0.77%	0.00%	0.30%	0.00%	0.35%	0.70%	0.51%	0.19%	0.07%	0.11%	0.38%	0.15%	0.00%	0.00%	0.10%	0.00%	0.79%	0.25%	0.00%	0.00%	0.60%	0.00%									
19	Титов Борис Юрьевич	50	2	1	0	0	0	0	0	2	4	0	0	0	5	1	0	1	8	8	1	6	2	1	5	0	0	1	2	0	0	0									
		0.32%	1.14%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.51%	0.00%	0.00%	0.00%	0.35%	0.12%	0.00%	0.19%	0.58%	0.42%	0.19%	0.44%	0.40%	0.34%	0.48%	0.00%	0.00%	0.25%	0.48%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	67	1	2	0	0	0	1	0	1	2	0	3	0	16	0	0	1	7	17	2	1	2	2	4	1	0	1	1	0	2	0									
		0.43%	0.57%	1.03%	0.00%	0.00%	0.00%	0.50%	0.00%	0.17%	0.26%	0.00%	0.45%	0.00%	1.13%	0.00%	0.00%	0.19%	0.51%	0.90%	0.38%	0.07%	0.40%	0.68%	0.38%	0.25%	0.00%	0.25%	0.24%	0.00%	0.60%	0.00%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
