		0.65%	0.63%	0.66%	0.46%	2.54%	0.34%	0.00%	0.00%	0.00%	1.79%	0.79%	1.84%	0.58%	0.38%	0.51%	0.79%	1.03%	3.66%	0.00%	0.32%	0.00%	0.37%	0.00%	0.00%	0.66%	0.94%	0.00%	0.41%	0.79%	0.00%	0.00%	0.00%	0.95%	0.51%	0.97%	1.11%	1.17%									
19	Титов Борис Юрьевич	29	1	0	1	0	0	0	0	3	0	2	1	6	2	0	3	1	0	0	0	2	0	0	0	0	0	0	1	2	0	0	0	1	0	2	0	1									
		0.32%	0.31%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.79%	0.37%	1.16%	0.77%	0.00%	1.18%	1.03%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.79%	0.00%	0.00%	0.00%	0.47%	0.00%	0.39%	0.00%	0.39%									
20	Явлинский Григорий Алексеевич	24	0	0	0	0	0	2	0	4	0	0	1	3	1	1	1	0	2	0	1	0	0	0	0	1	1	1	2	0	0	0	0	1	1	0	0	1									
		0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	2.27%	0.00%	0.89%	0.00%	0.00%	0.37%	0.58%	0.38%	0.51%	0.39%	0.00%	1.22%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.22%	0.31%	0.32%	0.41%	0.00%	0.00%	0.00%	0.00%	0.47%	0.17%	0.00%	0.00%	0.39%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
