13	Бабурин Сергей Николаевич	227	13	3	7	8	9	13	7	12	7	8	11	2	10	6	8	6	3	6	4	10	7	16	5	0	1	0	3	0	3	1	0	4	3	3	3	2	0	6	3	7	1	2	2	2									
		0.80%	0.86%	0.52%	0.48%	1.96%	1.00%	0.93%	0.63%	1.03%	1.11%	0.69%	0.74%	0.32%	1.10%	0.60%	1.09%	0.65%	0.64%	1.46%	0.95%	2.30%	0.67%	1.45%	0.49%	0.00%	0.14%	0.00%	1.43%	0.00%	0.63%	0.61%	0.00%	0.78%	0.88%	0.70%	1.91%	0.94%	0.00%	0.71%	0.72%	1.84%	0.20%	0.64%	0.36%	0.71%									
14	Грудинин Павел Николаевич	3661	220	77	197	54	104	237	136	163	88	186	240	86	121	142	122	136	56	41	42	65	155	190	140	17	56	26	19	24	37	19	20	63	40	42	12	13	16	105	31	34	33	21	23	12									
		12.85%	14.57%	13.41%	13.61%	13.24%	11.57%	16.90%	12.33%	14.05%	13.99%	16.06%	16.09%	13.63%	13.31%	14.17%	16.55%	14.66%	11.86%	10.00%	10.00%	14.94%	14.83%	17.26%	13.77%	13.18%	7.94%	9.59%	9.05%	9.56%	7.81%	11.59%	8.51%	12.35%	11.73%	9.79%	7.64%	6.10%	7.14%	12.37%	7.40%	8.92%	6.69%	6.73%	4.15%	4.27%									
15	Жириновский Владимир Вольфович	2692	161	55	139	49	85	138	119	118	43	106	158	76	115	92	82	88	47	40	46	50	115	115	82	15	44	7	15	18	59	15	24	65	29	14	16	4	22	72	21	21	34	35	29	14									
		9.45%	10.66%	9.58%	9.61%	12.01%	9.45%	9.84%	10.79%	10.17%	6.84%	9.15%	10.59%	12.04%	12.65%	9.18%	11.13%	9.48%	9.96%	9.76%	10.95%	11.49%	11.00%	10.45%	8.06%	11.63%	6.24%	2.58%	7.14%	7.17%	12.45%	9.15%	10.21%	12.75%	8.50%	3.26%	10.19%	1.88%	9.82%	8.48%	5.01%	5.51%	6.90%	11.22%	5.23%	4.98%									
16	Путин Владимир Владимирович	20728	1044	414	1044	275	658	944	782	803	455	809	1013	433	617	712	492	657	345	311	306	276	713	730	737	94	585	227	167	203	373	129	183	357	262	367	121	188	180	642	364	312	415	246	495	248									
		72.75%	69.14%	72.13%	72.15%	67.40%	73.19%	67.33%	70.90%	69.22%	72.34%	69.86%	67.90%	68.62%	67.88%	71.06%	66.76%	70.80%	73.09%	75.85%	72.86%	63.45%	68.23%	66.30%	72.47%	72.87%	82.98%	83.76%	79.52%	80.88%	78.69%	78.66%	77.87%	70.00%	76.83%	85.55%	77.07%	88.26%	80.36%	75.62%	86.87%	81.89%	84.18%	78.85%	89.35%	88.26%									
17	Собчак Ксения Анатольевна	304	25	4	12	5	7	13	18	13	14	18	15	6	14	15	4	11	7	1	1	12	14	8	16	0	7	6	0	0	1	0	1	9	0	2	1	3	2	6	0	4	3	2	1	3									
		1.07%	1.66%	0.70%	0.83%	1.23%	0.78%	0.93%	1.63%	1.12%	2.23%	1.55%	1.01%	0.95%	1.54%	1.50%	0.54%	1.19%	1.48%	0.24%	0.24%	2.76%	1.34%	0.73%	1.57%	0.00%	0.99%	2.21%	0.00%	0.00%	0.21%	0.00%	0.43%	1.76%	0.00%	0.47%	0.64%	1.41%	0.89%	0.71%	0.00%	1.05%	0.61%	0.64%	0.18%	1.07%									
18	Сурайкин Максим Александрович	234	10	7	16	5	7	11	9	13	6	11	11	6	7	8	12	6	3	1	7	8	12	14	9	0	5	4	2	1	1	0	2	5	2	0	1	1	1	5	0	1	2	0	1	1									
		0.82%	0.66%	1.22%	1.11%	1.23%	0.78%	0.78%	0.82%	1.12%	0.95%	0.95%	0.74%	0.95%	0.77%	0.80%	1.63%	0.65%	0.64%	0.24%	1.67%	1.84%	1.15%	1.27%	0.88%	0.00%	0.71%	1.48%	0.95%	0.40%	0.21%	0.00%	0.85%	0.98%	0.59%	0.00%	0.64%	0.47%	0.45%	0.59%	0.00%	0.26%	0.41%	0.00%	0.18%	0.36%									
19	Титов Борис Юрьевич	145	9	5	3	3	7	10	4	12	2	6	7	4	7	6	5	7	4	2	1	3	10	5	7	1	0	0	1	0	0	0	0	1	0	0	2	1	3	0	0	1	2	3	1	0									
		0.51%	0.60%	0.87%	0.21%	0.74%	0.78%	0.71%	0.36%	1.03%	0.32%	0.52%	0.47%	0.63%	0.77%	0.60%	0.68%	0.75%	0.85%	0.49%	0.24%	0.69%	0.96%	0.45%	0.69%	0.78%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	1.27%	0.47%	1.34%	0.00%	0.00%	0.26%	0.41%	0.96%	0.18%	0.00%									
20	Явлинский Григорий Алексеевич	152	10	4	12	3	8	10	5	13	3	4	8	5	5	8	9	8	0	0	4	4	4	5	5	1	0	0	0	0	0	0	1	3	3	0	0	0	0	1	0	1	2	2	1	0									
		0.53%	0.66%	0.70%	0.83%	0.74%	0.89%	0.71%	0.45%	1.12%	0.48%	0.35%	0.54%	0.79%	0.55%	0.80%	1.22%	0.86%	0.00%	0.00%	0.95%	0.92%	0.38%	0.45%	0.49%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.59%	0.88%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.26%	0.41%	0.64%	0.18%	0.00%									
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
