15	Жириновский Владимир Вольфович	1290	21	125	75	8	29	17	21	117	94	50	50	14	45	26	17	25	20	1	10	13	3	55	18	14	65	21	46	13	22	16	19	4	10	21	32	10	3	6	16	5	3	26	50	5	29									
		10.80%	10.24%	9.11%	12.38%	6.11%	11.07%	16.04%	16.94%	12.50%	9.49%	9.49%	10.31%	13.86%	10.27%	9.77%	8.21%	9.84%	11.30%	11.11%	17.24%	10.24%	7.32%	12.30%	9.94%	13.21%	10.66%	16.03%	9.83%	12.62%	12.02%	13.01%	15.57%	11.43%	17.86%	9.42%	14.81%	11.76%	4.92%	10.71%	7.69%	11.11%	4.48%	11.82%	10.18%	11.11%	11.98%									
16	Путин Владимир Владимирович	8682	151	999	419	107	172	73	90	637	691	380	333	74	311	193	161	186	132	7	48	94	36	324	138	78	457	88	329	81	123	94	92	30	40	190	159	64	56	47	163	33	55	150	384	31	182									
		72.67%	73.66%	72.81%	69.14%	81.68%	65.65%	68.87%	72.58%	68.06%	69.73%	72.11%	68.66%	73.27%	71.00%	72.56%	77.78%	73.23%	74.58%	77.78%	82.76%	74.02%	87.80%	72.48%	76.24%	73.58%	74.92%	67.18%	70.30%	78.64%	67.21%	76.42%	75.41%	85.71%	71.43%	85.20%	73.61%	75.29%	91.80%	83.93%	78.37%	73.33%	82.09%	68.18%	78.21%	68.89%	75.21%									
17	Собчак Ксения Анатольевна	97	3	23	3	1	2	2	0	9	6	2	5	1	3	1	0	0	1	0	0	1	0	2	2	1	1	1	5	1	2	1	0	0	1	1	7	2	0	2	1	0	1	0	3	0	0									
		0.81%	1.46%	1.68%	0.50%	0.76%	0.76%	1.89%	0.00%	0.96%	0.61%	0.38%	1.03%	0.99%	0.68%	0.38%	0.00%	0.00%	0.56%	0.00%	0.00%	0.79%	0.00%	0.45%	1.10%	0.94%	0.16%	0.76%	1.07%	0.97%	1.09%	0.81%	0.00%	0.00%	1.79%	0.45%	3.24%	2.35%	0.00%	3.57%	0.48%	0.00%	1.49%	0.00%	0.61%	0.00%	0.00%									
18	Сурайкин Максим Александрович	102	2	13	9	0	0	1	0	12	13	0	6	0	6	5	0	2	1	0	0	2	1	2	1	2	8	1	2	0	0	1	0	0	0	2	0	0	2	0	0	1	0	0	3	1	3									
		0.85%	0.98%	0.95%	1.49%	0.00%	0.00%	0.94%	0.00%	1.28%	1.31%	0.00%	1.24%	0.00%	1.37%	1.88%	0.00%	0.79%	0.56%	0.00%	0.00%	1.57%	2.44%	0.45%	0.55%	1.89%	1.31%	0.76%	0.43%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.90%	0.00%	0.00%	3.28%	0.00%	0.00%	2.22%	0.00%	0.00%	0.61%	2.22%	1.24%									
19	Титов Борис Юрьевич	42	0	5	0	0	1	0	0	2	2	2	7	0	1	1	0	3	0	0	0	0	0	1	2	0	2	2	3	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	4	0	0									
		0.35%	0.00%	0.36%	0.00%	0.00%	0.38%	0.00%	0.00%	0.21%	0.20%	0.38%	1.44%	0.00%	0.23%	0.38%	0.00%	1.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	1.10%	0.00%	0.33%	1.53%	0.64%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.99%	0.00%	0.81%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	33	0	6	1	0	3	0	0	3	3	0	3	0	0	0	0	1	0	0	0	0	0	0	3	0	1	0	2	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2									
		0.28%	0.00%	0.44%	0.17%	0.00%	1.15%	0.00%	0.00%	0.32%	0.30%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.66%	0.00%	0.16%	0.00%	0.43%	0.00%	0.55%	0.81%	0.82%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%									
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
