12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																							
13	Бабурин Сергей Николаевич	9	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.01%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	2165	20	243	62	27	22	32	108	4	43	48	38	68	72	53	76	67	67	12	43	37	21	28	52	27	48	25	52	55	22	37	48	27	44	67	52	52	45	40	22	77	47	43	45	47									
		3.60%	1.18%	9.43%	4.21%	3.36%	4.82%	3.32%	10.14%	3.81%	3.86%	4.38%	2.98%	3.40%	4.18%	2.52%	4.23%	3.92%	3.75%	3.42%	2.78%	4.40%	5.60%	4.56%	1.96%	4.55%	2.83%	2.43%	2.70%	3.79%	5.16%	2.94%	2.78%	4.40%	2.87%	4.46%	3.63%	2.68%	2.26%	2.51%	3.16%	2.84%	3.64%	2.99%	3.04%	2.83%									
15	Жириновский Владимир Вольфович	47	5	6	0	0	0	0	9	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	5	0	9	0	4	0	0									
		0.08%	0.29%	0.23%	0.00%	0.00%	0.00%	0.00%	0.85%	0.95%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.33%	0.00%	0.28%	0.00%	0.00%									
16	Путин Владимир Владимирович	57160	1653	2309	1400	770	432	914	939	99	1054	1039	1222	1897	1634	2035	1703	1620	1712	336	1483	795	351	582	2568	559	1626	982	1826	1378	403	1195	1657	582	1455	1427	1374	1882	1903	1515	668	2569	1238	1367	1417	1590									
		95.09%	97.24%	89.60%	94.98%	95.89%	94.74%	94.91%	88.17%	94.29%	94.70%	94.80%	95.92%	94.90%	94.89%	96.63%	94.82%	94.85%	95.86%	95.73%	95.86%	94.64%	93.60%	94.79%	96.91%	94.27%	95.76%	95.62%	94.81%	94.84%	94.60%	94.84%	95.95%	94.79%	94.91%	94.94%	95.82%	96.96%	95.68%	94.92%	95.84%	94.87%	95.97%	94.93%	95.87%	95.73%									
17	Собчак Ксения Анатольевна	8	0	3	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.01%	0.00%	0.12%	0.00%	0.00%	0.00%	0.10%	0.09%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	343	10	6	7	3	0	11	1	0	9	3	3	13	11	1	6	8	3	2	5	5	2	0	19	0	12	3	38	9	0	18	6	2	7	2	2	1	25	15	5	28	5	5	12	20									
		0.57%	0.59%	0.23%	0.47%	0.37%	0.00%	1.14%	0.09%	0.00%	0.81%	0.27%	0.24%	0.65%	0.64%	0.05%	0.33%	0.47%	0.17%	0.57%	0.32%	0.60%	0.53%	0.00%	0.72%	0.00%	0.71%	0.29%	1.97%	0.62%	0.00%	1.43%	0.35%	0.33%	0.46%	0.13%	0.14%	0.05%	1.26%	0.94%	0.72%	1.03%	0.39%	0.35%	0.81%	1.20%									
19	Титов Борис Юрьевич	82	7	1	0	0	0	0	1	0	2	2	2	2	0	3	1	3	0	0	0	0	0	3	4	3	3	10	0	0	0	2	4	0	8	1	1	1	0	8	1	2	0	7	0	0									
		0.14%	0.41%	0.04%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.18%	0.18%	0.16%	0.10%	0.00%	0.14%	0.06%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.15%	0.51%	0.18%	0.97%	0.00%	0.00%	0.00%	0.16%	0.23%	0.00%	0.52%	0.07%	0.07%	0.05%	0.00%	0.50%	0.14%	0.07%	0.00%	0.49%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	194	4	2	2	0	1	4	0	0	2	2	8	14	3	7	5	7	2	0	12	0	0	0	5	0	5	0	5	8	0	3	11	1	15	5	2	4	10	10	0	20	0	13	2	0									
		0.32%	0.24%	0.08%	0.14%	0.00%	0.22%	0.42%	0.00%	0.00%	0.18%	0.18%	0.63%	0.70%	0.17%	0.33%	0.28%	0.41%	0.11%	0.00%	0.78%	0.00%	0.00%	0.00%	0.19%	0.00%	0.29%	0.00%	0.26%	0.55%	0.00%	0.24%	0.64%	0.16%	0.98%	0.33%	0.14%	0.21%	0.50%	0.63%	0.00%	0.74%	0.00%	0.90%	0.14%	0.00%									
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
