18	Сурайкин Максим Александрович	375	9	16	10	3	9	8	18	13	6	4	5	3	7	12	12	12	20	10	16	11	4	9	3	5	4	18	9	10	6	3	6	2	7	12	5	5	3	9	14	15	5	5	12									
		0.67%	0.60%	1.22%	0.65%	0.44%	1.83%	1.09%	1.24%	1.02%	0.47%	0.25%	0.36%	0.24%	0.55%	0.94%	0.89%	0.59%	1.40%	0.79%	0.92%	1.03%	0.43%	0.58%	0.28%	0.45%	0.48%	1.21%	0.53%	0.85%	0.37%	0.15%	0.44%	0.28%	0.53%	1.53%	0.36%	0.49%	0.35%	0.47%	0.83%	1.01%	0.60%	0.21%	1.22%									
19	Титов Борис Юрьевич	333	8	7	11	3	5	27	7	12	13	10	4	3	13	10	13	8	10	7	12	6	3	13	5	2	7	8	12	5	4	2	5	3	10	1	8	3	5	7	18	17	3	0	3									
		0.59%	0.53%	0.53%	0.72%	0.44%	1.01%	3.66%	0.48%	0.94%	1.02%	0.61%	0.28%	0.24%	1.01%	0.78%	0.96%	0.40%	0.70%	0.55%	0.69%	0.56%	0.32%	0.83%	0.47%	0.18%	0.84%	0.54%	0.71%	0.43%	0.25%	0.10%	0.37%	0.42%	0.76%	0.13%	0.58%	0.29%	0.59%	0.37%	1.06%	1.15%	0.36%	0.00%	0.30%									
20	Явлинский Григорий Алексеевич	318	8	10	15	5	4	5	8	5	11	11	4	5	7	13	5	10	15	8	12	8	2	11	2	7	6	6	15	3	3	4	3	2	9	4	6	5	7	7	12	17	4	6	8									
		0.57%	0.53%	0.76%	0.98%	0.74%	0.81%	0.68%	0.55%	0.39%	0.86%	0.68%	0.28%	0.40%	0.55%	1.02%	0.37%	0.50%	1.05%	0.63%	0.69%	0.75%	0.21%	0.71%	0.19%	0.63%	0.72%	0.40%	0.89%	0.26%	0.19%	0.20%	0.22%	0.28%	0.68%	0.51%	0.43%	0.49%	0.82%	0.37%	0.71%	1.15%	0.48%	0.26%	0.81%									
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
