7	Число избирательных бюллетеней в переносных ящиках для голосования	1677	26	12	32	13	5	30	14	24	56	0	12	59	100	59	48	63	63	35	61	6	43	50	11	18	7	0	11	0	0	27	0	17	5	51	57	32	9	25	11	26	20	12	1	237	49	93	44	22	22	28	0	24	7									
8	Число бюллетеней в стационарных ящиках для голосования	18962	261	143	406	164	62	352	189	212	406	223	324	797	654	723	903	646	944	355	560	60	939	876	84	301	167	84	136	38	45	256	63	119	45	419	283	366	104	182	139	370	305	324	413	666	490	259	533	698	749	890	33	61	141									
9	Число недействительных избирательных бюллетеней	337	7	2	10	3	1	2	4	1	1	1	3	17	9	5	3	6	13	5	5	3	8	13	0	6	1	0	2	0	0	4	2	2	0	13	9	5	4	4	12	14	10	12	24	43	5	0	1	6	17	16	0	2	1									
10	Число действительных избирательных бюллетеней	20302	280	153	428	174	66	380	199	235	461	222	333	839	745	777	948	703	994	385	616	63	974	913	95	313	173	84	145	38	45	279	61	134	50	457	331	393	109	203	138	382	315	324	390	860	534	352	576	714	754	902	33	83	147									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																
13	Бабурин Сергей Николаевич	151	2	0	1	1	1	3	4	2	2	2	4	8	10	3	5	7	6	0	1	0	9	12	0	1	1	0	0	2	0	0	0	0	0	5	2	4	3	2	0	2	2	3	1	2	6	4	4	7	7	10	0	0	0									
		0.73%	0.70%	0.00%	0.23%	0.56%	1.49%	0.79%	1.97%	0.85%	0.43%	0.90%	1.19%	0.93%	1.33%	0.38%	0.53%	0.99%	0.60%	0.00%	0.16%	0.00%	0.92%	1.30%	0.00%	0.31%	0.57%	0.00%	0.00%	5.26%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.59%	1.01%	2.65%	0.97%	0.00%	0.51%	0.62%	0.89%	0.24%	0.22%	1.11%	1.14%	0.69%	0.97%	0.91%	1.09%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	2951	48	8	78	7	1	57	40	16	64	30	52	147	139	133	145	109	154	60	99	5	222	204	8	20	21	5	13	0	2	45	1	19	10	64	34	59	23	29	17	34	21	15	11	37	71	44	93	85	144	181	6	7	14									
		14.30%	16.72%	5.16%	17.81%	3.95%	1.49%	14.92%	19.70%	6.78%	13.85%	13.45%	15.48%	17.17%	18.44%	17.01%	15.25%	15.37%	15.29%	15.38%	15.94%	7.58%	22.61%	22.03%	8.42%	6.27%	12.07%	5.95%	8.84%	0.00%	4.44%	15.90%	1.59%	13.97%	20.00%	13.62%	10.00%	14.82%	20.35%	14.01%	11.33%	8.59%	6.46%	4.46%	2.66%	4.10%	13.17%	12.50%	16.12%	11.81%	18.68%	19.72%	18.18%	8.24%	9.46%									
15	Жириновский Владимир Вольфович	1581	10	7	27	16	7	47	37	32	51	26	23	70	60	80	64	63	87	32	38	6	72	69	2	22	6	3	6	6	2	33	19	11	11	44	17	37	5	14	9	14	28	8	8	9	24	35	51	66	55	84	4	7	17									
		7.66%	3.48%	4.52%	6.16%	9.04%	10.45%	12.30%	18.23%	13.56%	11.04%	11.66%	6.85%	8.18%	7.96%	10.23%	6.73%	8.89%	8.64%	8.21%	6.12%	9.09%	7.33%	7.45%	2.11%	6.90%	3.45%	3.57%	4.08%	15.79%	4.44%	11.66%	30.16%	8.09%	22.00%	9.36%	5.00%	9.30%	4.42%	6.76%	6.00%	3.54%	8.62%	2.38%	1.93%	0.99%	4.45%	9.94%	8.84%	9.17%	7.13%	9.15%	12.12%	8.24%	11.49%									
16	Путин Владимир Владимирович	15139	211	137	309	150	55	260	114	181	339	150	252	602	524	535	704	506	725	280	467	48	647	614	85	267	141	74	121	30	40	200	37	102	28	329	271	286	76	152	109	325	250	281	361	794	418	264	413	545	529	601	23	69	108									
		73.35%	73.52%	88.39%	70.55%	84.75%	82.09%	68.06%	56.16%	76.69%	73.38%	67.26%	75.00%	70.33%	69.50%	68.41%	74.03%	71.37%	71.99%	71.79%	75.20%	72.73%	65.89%	66.31%	89.47%	83.70%	81.03%	88.10%	82.31%	78.95%	88.89%	70.67%	58.73%	75.00%	56.00%	70.00%	79.71%	71.86%	67.26%	73.43%	72.67%	82.07%	76.92%	83.63%	87.20%	87.93%	77.55%	75.00%	71.58%	75.69%	68.61%	65.47%	69.70%	81.18%	72.97%									
17	Собчак Ксения Анатольевна	162	4	0	7	0	2	2	2	2	0	3	0	2	4	9	8	8	9	4	5	2	7	4	0	0	2	2	1	0	1	1	1	2	0	8	3	3	0	2	2	3	4	7	2	7	3	4	2	2	6	5	0	0	5									
		0.78%	1.39%	0.00%	1.60%	0.00%	2.99%	0.52%	0.99%	0.85%	0.00%	1.35%	0.00%	0.23%	0.53%	1.15%	0.84%	1.13%	0.89%	1.03%	0.81%	3.03%	0.71%	0.43%	0.00%	0.00%	1.15%	2.38%	0.68%	0.00%	2.22%	0.35%	1.59%	1.47%	0.00%	1.70%	0.88%	0.75%	0.00%	0.97%	1.33%	0.76%	1.23%	2.08%	0.48%	0.78%	0.56%	1.14%	0.35%	0.28%	0.78%	0.54%	0.00%	0.00%	3.38%									
18	Сурайкин Максим Александрович	147	4	0	3	0	0	6	0	2	3	11	1	5	1	9	11	3	5	6	1	0	10	6	0	1	2	0	3	0	0	0	3	0	1	4	0	1	1	1	0	2	1	0	0	4	6	1	5	4	8	10	0	0	2									
		0.71%	1.39%	0.00%	0.68%	0.00%	0.00%	1.57%	0.00%	0.85%	0.65%	4.93%	0.30%	0.58%	0.13%	1.15%	1.16%	0.42%	0.50%	1.54%	0.16%	0.00%	1.02%	0.65%	0.00%	0.31%	1.15%	0.00%	2.04%	0.00%	0.00%	0.00%	4.76%	0.00%	2.00%	0.85%	0.00%	0.25%	0.88%	0.48%	0.00%	0.51%	0.31%	0.00%	0.00%	0.44%	1.11%	0.28%	0.87%	0.56%	1.04%	1.09%	0.00%	0.00%	1.35%									
19	Титов Борис Юрьевич	86	0	0	0	0	0	4	2	0	2	0	0	3	3	7	6	5	3	2	2	0	6	2	0	2	0	0	1	0	0	0	0	0	0	0	1	3	1	2	0	1	2	3	2	3	2	0	3	2	2	8	0	0	1									
		0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.99%	0.00%	0.43%	0.00%	0.00%	0.35%	0.40%	0.90%	0.63%	0.71%	0.30%	0.51%	0.32%	0.00%	0.61%	0.22%	0.00%	0.63%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.75%	0.88%	0.97%	0.00%	0.25%	0.62%	0.89%	0.48%	0.33%	0.37%	0.00%	0.52%	0.28%	0.26%	0.87%	0.00%	0.00%	0.68%									
20	Явлинский Григорий Алексеевич	85	1	1	3	0	0	1	0	0	0	0	1	2	4	1	5	2	5	1	3	2	1	2	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	1	1	1	7	7	5	4	4	0	5	3	3	3	0	0	0									
		0.41%	0.35%	0.65%	0.68%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.30%	0.23%	0.53%	0.13%	0.53%	0.28%	0.50%	0.26%	0.48%	3.03%	0.10%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.88%	0.00%	0.00%	0.48%	0.67%	0.25%	2.15%	2.08%	1.21%	0.44%	0.74%	0.00%	0.87%	0.42%	0.39%	0.33%	0.00%	0.00%	0.00%									
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
																																																																
