		7.64%	9.82%	6.49%	10.31%	8.24%	6.90%	5.94%	6.15%	5.86%	8.64%	7.75%	9.05%	5.76%	6.11%	7.11%	7.26%	7.11%	9.40%	5.92%	7.97%	7.96%	9.05%	10.42%	7.60%	7.04%	8.70%	8.70%	11.40%	11.76%	9.09%	7.64%	7.86%	15.05%	6.88%	7.09%	4.46%	8.01%	7.52%	6.93%	8.88%	7.81%	16.13%	6.47%	6.87%	6.29%	8.36%									
16	Путин Владимир Владимирович	18382	186	850	268	266	422	1070	872	223	517	670	145	914	205	1389	185	180	725	226	814	254	197	378	296	748	144	943	84	358	251	711	564	68	469	201	128	234	204	212	471	119	66	132	104	495	424									
		74.76%	83.04%	73.59%	74.65%	78.24%	74.69%	72.25%	72.49%	76.90%	77.05%	75.28%	72.86%	74.13%	78.24%	73.69%	74.60%	85.31%	74.90%	78.75%	76.29%	74.93%	81.07%	75.75%	70.31%	75.25%	78.26%	74.55%	73.68%	72.62%	78.68%	75.40%	75.10%	73.12%	82.72%	79.13%	81.53%	81.53%	76.69%	77.37%	72.13%	61.98%	70.97%	77.65%	79.39%	69.23%	66.88%									
17	Собчак Ксения Анатольевна	358	2	10	2	1	12	27	13	4	12	13	2	27	4	29	5	1	15	1	19	3	0	6	3	19	1	19	1	8	6	4	5	0	6	4	3	4	6	4	11	4	1	2	1	19	19									
		1.46%	0.89%	0.87%	0.56%	0.29%	2.12%	1.82%	1.08%	1.38%	1.79%	1.46%	1.01%	2.19%	1.53%	1.54%	2.02%	0.47%	1.55%	0.35%	1.78%	0.88%	0.00%	1.20%	0.71%	1.91%	0.54%	1.50%	0.88%	1.62%	1.88%	0.42%	0.67%	0.00%	1.06%	1.57%	1.91%	1.39%	2.26%	1.46%	1.68%	2.08%	1.08%	1.18%	0.76%	2.66%	2.99%									
18	Сурайкин Максим Александрович	155	0	7	5	3	4	9	7	0	4	4	2	13	2	9	0	0	5	1	3	5	0	7	2	5	0	6	3	4	5	8	5	0	0	4	2	0	2	3	5	2	1	0	0	5	3									
		0.63%	0.00%	0.61%	1.39%	0.88%	0.71%	0.61%	0.58%	0.00%	0.60%	0.45%	1.01%	1.05%	0.76%	0.48%	0.00%	0.00%	0.52%	0.35%	0.28%	1.47%	0.00%	1.40%	0.48%	0.50%	0.00%	0.47%	2.63%	0.81%	1.57%	0.85%	0.67%	0.00%	0.00%	1.57%	1.27%	0.00%	0.75%	1.09%	0.77%	1.04%	1.08%	0.00%	0.00%	0.70%	0.47%									
19	Титов Борис Юрьевич	162	1	8	2	2	5	14	15	2	4	5	1	5	2	18	3	1	3	1	5	0	1	2	3	10	0	10	1	3	2	2	2	0	1	0	1	2	1	1	4	0	1	0	0	9	9									
		0.66%	0.45%	0.69%	0.56%	0.59%	0.88%	0.95%	1.25%	0.69%	0.60%	0.56%	0.50%	0.41%	0.76%	0.95%	1.21%	0.47%	0.31%	0.35%	0.47%	0.00%	0.41%	0.40%	0.71%	1.01%	0.00%	0.79%	0.88%	0.61%	0.63%	0.21%	0.27%	0.00%	0.18%	0.00%	0.64%	0.70%	0.38%	0.36%	0.61%	0.00%	1.08%	0.00%	0.00%	1.26%	1.42%									
20	Явлинский Григорий Алексеевич	128	0	4	1	0	0	12	5	1	2	6	1	5	0	10	1	0	0	0	5	4	0	4	1	7	1	11	1	3	2	4	1	0	5	3	0	0	1	0	3	0	1	2	0	10	11									
		0.52%	0.00%	0.35%	0.28%	0.00%	0.00%	0.81%	0.42%	0.34%	0.30%	0.67%	0.50%	0.41%	0.00%	0.53%	0.40%	0.00%	0.00%	0.00%	0.47%	1.18%	0.00%	0.80%	0.24%	0.70%	0.54%	0.87%	0.88%	0.61%	0.63%	0.42%	0.13%	0.00%	0.88%	1.18%	0.00%	0.00%	0.38%	0.00%	0.46%	0.00%	1.08%	1.18%	0.00%	1.40%	1.74%									
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
