		0.85%	1.39%	0.96%	0.73%	0.85%	0.85%	0.56%	1.07%	1.20%	0.35%	1.30%	0.00%	0.44%	0.00%	0.99%	1.20%	0.49%	0.56%	0.73%	0.45%	0.75%	1.22%	0.94%	2.22%	1.09%	0.29%	0.59%	0.43%	0.00%	1.09%	0.22%	0.35%	2.86%	1.01%	0.00%	2.73%	1.01%	0.00%	0.81%	0.74%	0.00%	0.00%	0.00%	0.97%	0.00%	1.34%	1.85%									
18	Сурайкин Максим Александрович	117	5	10	8	4	3	12	10	2	7	1	0	0	1	3	0	1	1	2	0	2	1	0	0	1	0	2	2	0	0	4	0	3	3	0	6	0	0	2	4	2	0	0	14	1	0	0									
		0.62%	0.69%	0.96%	0.97%	0.49%	0.42%	1.34%	0.97%	0.24%	1.22%	0.65%	0.00%	0.00%	1.14%	0.74%	0.00%	0.25%	0.56%	0.73%	0.00%	0.75%	0.30%	0.00%	0.00%	1.09%	0.00%	0.59%	0.43%	0.00%	0.00%	0.89%	0.00%	1.07%	0.50%	0.00%	2.34%	0.00%	0.00%	0.40%	1.48%	1.42%	0.00%	0.00%	1.52%	0.31%	0.00%	0.00%									
19	Титов Борис Юрьевич	81	4	2	1	6	2	5	7	7	3	1	0	0	0	1	0	1	0	1	3	4	4	1	2	0	4	2	5	0	0	1	0	1	1	0	1	0	0	3	1	1	0	0	4	2	0	0									
		0.43%	0.56%	0.19%	0.12%	0.73%	0.28%	0.56%	0.68%	0.84%	0.52%	0.65%	0.00%	0.00%	0.00%	0.25%	0.00%	0.25%	0.00%	0.37%	0.67%	1.50%	1.22%	0.31%	0.63%	0.00%	1.15%	0.59%	1.08%	0.00%	0.00%	0.22%	0.00%	0.36%	0.17%	0.00%	0.39%	0.00%	0.00%	0.60%	0.37%	0.71%	0.00%	0.00%	0.43%	0.62%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	82	4	3	2	3	0	3	6	9	3	0	3	0	0	3	0	4	0	0	2	0	0	1	0	1	1	2	2	0	0	1	0	3	2	0	0	0	2	8	0	2	3	0	5	3	1	0									
		0.44%	0.56%	0.29%	0.24%	0.36%	0.00%	0.34%	0.58%	1.08%	0.52%	0.00%	2.05%	0.00%	0.00%	0.74%	0.00%	0.98%	0.00%	0.00%	0.45%	0.00%	0.00%	0.31%	0.00%	1.09%	0.29%	0.59%	0.43%	0.00%	0.00%	0.22%	0.00%	1.07%	0.34%	0.00%	0.00%	0.00%	1.69%	1.61%	0.00%	1.42%	0.75%	0.00%	0.54%	0.93%	0.19%	0.00%									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
