19	Жириновский Владимир Вольфович	3229	80	138	145	143	147	152	129	109	75	7	21	19	24	84	103	91	77	34	6	16	47	51	61	61	2	18	121	71	15	79	73	87	114	37	11	23	36	153	73	13	67	60	103	23	31	65	16	47	15	41	15					
		8.28%	4.50%	6.77%	7.42%	9.38%	8.98%	8.59%	8.64%	6.19%	9.27%	6.09%	6.27%	5.88%	17.14%	8.60%	10.15%	9.59%	9.25%	9.69%	5.08%	5.84%	5.77%	14.13%	7.36%	9.59%	1.11%	5.59%	9.45%	8.10%	6.17%	14.21%	13.13%	8.27%	10.55%	12.67%	9.82%	12.04%	9.00%	10.63%	6.88%	6.99%	9.37%	4.23%	10.85%	8.36%	15.20%	8.72%	6.99%	5.13%	4.13%	11.02%	9.68%					
20	Зюганов Геннадий Андреевич	8053	377	570	404	378	393	323	281	324	188	13	64	128	51	212	192	176	145	71	29	79	92	72	152	153	45	30	214	175	63	110	142	252	279	37	26	37	104	310	209	26	103	176	178	56	12	139	30	206	111	88	28					
		20.65%	21.23%	27.97%	20.66%	24.80%	24.01%	18.26%	18.82%	18.41%	23.24%	11.30%	19.10%	39.63%	36.43%	21.70%	18.92%	18.55%	17.43%	20.23%	24.58%	28.83%	11.29%	19.94%	18.34%	24.06%	25.00%	9.32%	16.71%	19.95%	25.93%	19.78%	25.54%	23.95%	25.81%	12.67%	23.21%	19.37%	26.00%	21.53%	19.70%	13.98%	14.41%	12.42%	18.76%	20.36%	5.88%	18.66%	13.10%	22.49%	30.58%	23.66%	18.06%					
21	Медведев Дмитрий Анатольевич	26931	1270	1277	1369	970	1054	1247	1048	1289	531	90	243	165	60	664	696	669	607	235	81	173	660	236	586	413	133	266	920	615	161	361	329	691	663	209	72	128	255	949	763	147	527	1171	653	194	155	536	177	649	233	232	109					
		69.05%	71.51%	62.66%	70.03%	63.65%	64.39%	70.49%	70.19%	73.24%	65.64%	78.26%	72.54%	51.08%	42.86%	67.96%	68.57%	70.50%	72.96%	66.95%	68.64%	63.14%	80.98%	65.37%	70.69%	64.94%	73.89%	82.61%	71.82%	70.13%	66.26%	64.93%	59.17%	65.68%	61.33%	71.58%	64.29%	67.02%	63.75%	65.90%	71.91%	79.03%	73.71%	82.64%	68.81%	70.55%	75.98%	71.95%	77.29%	70.85%	64.19%	62.37%	70.32%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
