		11.42%	11.21%	11.82%	9.96%	13.73%	10.91%	13.92%	11.26%	9.75%	12.77%	11.46%	10.04%	11.36%	12.97%	12.69%	13.25%	12.37%	12.55%	11.97%	9.10%	10.60%	9.93%	10.88%	9.78%	14.10%	9.82%	9.63%	11.05%	11.09%	10.99%	10.90%	12.84%	13.60%	8.82%									
15	Жириновский Владимир Вольфович	1900	58	80	49	62	48	35	48	73	70	70	70	62	44	62	38	46	54	55	60	64	63	54	63	56	53	74	73	60	60	38	79	77	2									
		5.04%	4.96%	7.63%	4.69%	5.29%	4.09%	4.27%	4.32%	5.93%	4.81%	5.46%	5.49%	5.50%	5.28%	6.40%	4.94%	6.62%	5.56%	4.57%	4.71%	4.58%	4.53%	4.23%	4.25%	4.79%	5.26%	5.32%	5.42%	4.41%	5.64%	3.42%	5.83%	4.87%	1.96%									
16	Путин Владимир Владимирович	27214	846	720	748	802	873	588	824	904	1029	917	936	804	573	659	571	494	690	864	932	1047	1031	884	1114	833	771	1044	982	979	785	799	967	1115	89									
		72.26%	72.37%	68.64%	71.65%	68.37%	74.42%	71.79%	74.23%	73.44%	70.67%	71.47%	73.41%	71.34%	68.79%	68.01%	74.16%	71.08%	70.99%	71.82%	73.10%	75.00%	74.17%	69.17%	75.17%	71.20%	76.49%	75.00%	72.85%	71.93%	73.78%	71.98%	71.37%	70.52%	87.25%									
17	Собчак Ксения Анатольевна	1359	48	36	48	49	37	21	37	45	52	47	46	39	38	40	17	28	37	38	68	44	56	47	54	34	23	35	57	62	32	47	41	55	1									
		3.61%	4.11%	3.43%	4.60%	4.18%	3.15%	2.56%	3.33%	3.66%	3.57%	3.66%	3.61%	3.46%	4.56%	4.13%	2.21%	4.03%	3.81%	3.16%	5.33%	3.15%	4.03%	3.68%	3.64%	2.91%	2.28%	2.51%	4.23%	4.56%	3.01%	4.23%	3.03%	3.48%	0.98%									
18	Сурайкин Максим Александрович	278	7	15	9	8	9	10	8	10	11	13	8	10	5	11	2	3	8	3	5	11	8	10	15	13	5	5	8	8	12	8	8	11	1									
		0.74%	0.60%	1.43%	0.86%	0.68%	0.77%	1.22%	0.72%	0.81%	0.76%	1.01%	0.63%	0.89%	0.60%	1.14%	0.26%	0.43%	0.82%	0.25%	0.39%	0.79%	0.58%	0.78%	1.01%	1.11%	0.50%	0.36%	0.59%	0.59%	1.13%	0.72%	0.59%	0.70%	0.98%									
19	Титов Борис Юрьевич	595	19	9	17	24	18	18	11	10	19	18	16	20	16	24	12	5	10	15	23	22	19	30	31	12	14	29	18	25	14	33	22	22	0									
		1.58%	1.63%	0.86%	1.63%	2.05%	1.53%	2.20%	0.99%	0.81%	1.30%	1.40%	1.25%	1.77%	1.92%	2.48%	1.56%	0.72%	1.03%	1.25%	1.80%	1.58%	1.37%	2.35%	2.09%	1.03%	1.39%	2.08%	1.34%	1.84%	1.32%	2.97%	1.62%	1.39%	0.00%									
20	Явлинский Григорий Алексеевич	1190	37	38	42	36	42	17	26	47	52	46	49	42	19	21	16	18	37	53	41	35	46	51	32	25	29	40	38	48	27	45	37	58	0									
		3.16%	3.17%	3.62%	4.02%	3.07%	3.58%	2.08%	2.34%	3.82%	3.57%	3.59%	3.84%	3.73%	2.28%	2.17%	2.08%	2.59%	3.81%	4.41%	3.22%	2.51%	3.31%	3.99%	2.16%	2.14%	2.88%	2.87%	2.82%	3.53%	2.54%	4.05%	2.73%	3.67%	0.00%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
