9	Число недействительных избирательных бюллетеней	325	12	2	6	8	0	0	5	0	3	1	9	7	4	2	7	3	4	5	8	4	14	6	9	13	26	25	24	17	20	18	14	20	15	14									
10	Число действительных избирательных бюллетеней	26384	1782	222	857	961	178	256	256	137	393	366	688	637	628	210	410	516	543	530	723	630	904	676	777	740	1353	1325	1471	1387	1439	1054	1149	1064	1074	1048									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																													
13	Бабурин Сергей Николаевич	196	2	3	8	3	0	1	0	0	1	3	3	1	2	0	1	12	3	4	3	12	7	5	3	9	24	18	16	12	7	8	7	6	2	10									
		0.73%	0.11%	1.34%	0.93%	0.31%	0.00%	0.39%	0.00%	0.00%	0.25%	0.82%	0.43%	0.16%	0.32%	0.00%	0.24%	2.31%	0.55%	0.75%	0.41%	1.89%	0.76%	0.73%	0.38%	1.20%	1.74%	1.33%	1.07%	0.85%	0.48%	0.75%	0.60%	0.55%	0.18%	0.94%									
14	Грудинин Павел Николаевич	2887	156	21	77	134	20	13	28	12	31	30	65	61	69	21	35	42	44	42	59	63	86	74	79	56	192	175	178	152	147	119	159	141	150	156									
		10.81%	8.70%	9.38%	8.92%	13.83%	11.24%	5.08%	10.73%	8.76%	7.83%	8.17%	9.33%	9.47%	10.92%	9.91%	8.39%	8.09%	8.04%	7.85%	8.07%	9.94%	9.37%	10.85%	10.05%	7.44%	13.92%	12.96%	11.91%	10.83%	10.08%	11.10%	13.67%	13.01%	13.77%	14.69%									
15	Жириновский Владимир Вольфович	1615	100	12	73	60	11	24	12	5	16	12	25	36	41	15	15	33	42	45	45	39	56	32	51	30	85	46	113	74	117	73	60	71	68	78									
		6.05%	5.57%	5.36%	8.46%	6.19%	6.18%	9.38%	4.60%	3.65%	4.04%	3.27%	3.59%	5.59%	6.49%	7.08%	3.60%	6.36%	7.68%	8.41%	6.16%	6.15%	6.10%	4.69%	6.49%	3.98%	6.16%	3.41%	7.56%	5.27%	8.02%	6.81%	5.16%	6.55%	6.24%	7.34%									
16	Путин Владимир Владимирович	20832	1480	182	674	749	144	217	205	118	344	316	567	520	509	172	346	418	442	423	587	497	727	532	622	620	981	1015	1090	1100	1120	824	896	814	814	767									
		77.99%	82.50%	81.25%	78.10%	77.30%	80.90%	84.77%	78.54%	86.13%	86.87%	86.10%	81.35%	80.75%	80.54%	81.13%	82.97%	80.54%	80.80%	79.07%	80.30%	78.39%	79.19%	78.01%	79.13%	82.34%	71.14%	75.19%	72.91%	78.35%	76.76%	76.87%	77.04%	75.09%	74.75%	72.22%									
17	Собчак Ксения Анатольевна	286	18	0	11	4	1	1	5	1	0	2	8	4	1	0	4	4	2	10	10	12	7	9	7	6	28	24	27	14	11	12	9	13	8	13									
		1.07%	1.00%	0.00%	1.27%	0.41%	0.56%	0.39%	1.92%	0.73%	0.00%	0.54%	1.15%	0.62%	0.16%	0.00%	0.96%	0.77%	0.37%	1.87%	1.37%	1.89%	0.76%	1.32%	0.89%	0.80%	2.03%	1.78%	1.81%	0.99%	0.75%	1.12%	0.77%	1.20%	0.73%	1.22%									
18	Сурайкин Максим Александрович	177	3	0	4	5	2	0	5	1	1	1	5	4	4	2	0	1	3	2	7	5	2	4	2	8	15	18	11	5	21	8	7	7	9	5									
		0.66%	0.17%	0.00%	0.46%	0.52%	1.12%	0.00%	1.92%	0.73%	0.25%	0.27%	0.72%	0.62%	0.63%	0.94%	0.00%	0.19%	0.55%	0.37%	0.96%	0.79%	0.22%	0.59%	0.25%	1.06%	1.09%	1.33%	0.74%	0.36%	1.44%	0.75%	0.60%	0.65%	0.83%	0.47%									
19	Титов Борис Юрьевич	193	9	1	5	3	0	0	1	0	0	0	8	4	2	0	1	4	4	2	7	2	8	4	8	6	16	9	16	17	10	6	8	6	17	9									
		0.72%	0.50%	0.45%	0.58%	0.31%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	1.15%	0.62%	0.32%	0.00%	0.24%	0.77%	0.73%	0.37%	0.96%	0.32%	0.87%	0.59%	1.02%	0.80%	1.16%	0.67%	1.07%	1.21%	0.69%	0.56%	0.69%	0.55%	1.56%	0.85%									
20	Явлинский Григорий Алексеевич	198	14	3	5	3	0	0	0	0	0	2	7	7	0	0	8	2	3	2	5	0	11	16	5	5	12	20	20	13	6	4	3	6	6	10									
		0.74%	0.78%	1.34%	0.58%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	1.00%	1.09%	0.00%	0.00%	1.92%	0.39%	0.55%	0.37%	0.68%	0.00%	1.20%	2.35%	0.64%	0.66%	0.87%	1.48%	1.34%	0.93%	0.41%	0.37%	0.26%	0.55%	0.55%	0.94%									
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
