12	Число открепительных удостоверений, выданных избирателям на избирательном участке	3615	60	0	50	60	60	60	60	40	80	60	50	60	0	70	60	60	70	60	0	0	25	60	60	60	60	80	70	60	0	80	80	78	34	44	70	16	80	130	80	80	70	60	30	0	40	24	70	60	60	60	90	60	80	70	64	70	0	60	30	0	0	0	60	60	60	30	20	60	60	60	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1737	0	9	9	5	13	6	25	15	41	51	14	15	11	60	0	10	35	18	0	21	5	27	17	88	54	25	11	24	10	20	32	19	86	47	23	38	7	3	4	38	12	12	32	0	15	8	94	29	10	40	27	14	20	9	11	33	54	44	22	212	0	14	21	13	7	2	6	0	3	30	7									
14	Число неиспользованных открепительных удостоверений	149	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	26	16	0	6	0	0	0	0	0	0	30	0	20	6	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	258	0	0	1	3	2	4	1	0	2	0	0	1	0	11	0	0	0	0	0	0	0	2	3	3	0	2	4	0	0	3	5	3	16	0	7	151	0	0	4	0	3	4	1	0	0	2	0	2	1	2	2	0	4	3	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	3061	66	12	35	9	57	58	116	6	16	36	56	60	32	79	45	9	98	32	1	2	36	52	92	151	28	107	67	9	0	87	97	98	14	14	32	0	3	90	92	63	58	84	15	2	9	19	23	18	19	24	33	17	89	102	8	43	0	76	68	5	9	3	64	88	3	32	7	62	60	51	13									
		3.43%	4.40%	3.34%	4.16%	0.66%	4.44%	4.42%	4.47%	0.74%	2.09%	3.58%	4.58%	4.31%	9.14%	4.98%	4.39%	1.36%	4.41%	4.46%	1.00%	1.38%	4.47%	4.42%	4.45%	6.75%	3.50%	4.45%	4.44%	1.44%	0.00%	4.43%	4.44%	4.43%	1.70%	2.31%	1.28%	0.00%	0.13%	4.45%	4.42%	4.44%	4.43%	4.44%	2.16%	0.44%	1.48%	3.40%	1.87%	2.10%	1.38%	2.43%	1.48%	1.51%	4.44%	4.46%	0.99%	2.03%	0.00%	4.47%	8.85%	1.11%	4.50%	1.88%	4.48%	4.44%	0.47%	4.38%	0.43%	4.44%	4.42%	4.44%	0.64%									
20	Зюганов Геннадий Андреевич	19407	320	52	213	143	281	282	575	100	202	172	266	302	29	396	210	156	471	165	15	5	176	255	448	285	184	413	338	115	7	427	395	460	118	104	511	11	1005	940	952	318	275	910	152	97	118	160	175	156	344	218	496	167	456	478	92	423	8	370	44	42	43	17	311	420	160	138	452	315	396	150	7									
		21.76%	21.33%	14.48%	25.33%	10.49%	21.88%	21.48%	22.14%	12.39%	26.37%	17.11%	21.77%	21.68%	8.29%	24.95%	20.49%	23.53%	21.20%	22.98%	15.00%	3.45%	21.84%	21.68%	21.66%	12.73%	23.03%	17.18%	22.38%	18.40%	14.00%	21.76%	18.07%	20.81%	14.32%	17.19%	20.46%	0.63%	43.39%	46.49%	45.77%	22.39%	20.99%	48.12%	21.90%	21.56%	19.34%	28.62%	14.19%	18.18%	24.96%	22.09%	22.23%	14.84%	22.77%	20.90%	11.36%	19.99%	4.00%	21.76%	5.73%	9.33%	21.50%	10.63%	21.79%	21.19%	25.16%	18.88%	27.58%	22.58%	29.18%	13.05%	0.34%									
21	Миронов Сергей Михайлович	1823	40	0	15	16	34	35	69	4	13	19	33	37	1	7	27	7	59	19	0	0	22	31	55	17	7	64	40	8	0	52	59	59	11	11	67	0	62	54	55	38	35	50	12	1	5	9	6	12	30	15	29	22	54	61	5	40	0	45	13	3	5	0	38	53	1	19	15	25	36	31	6									
		2.04%	2.67%	0.00%	1.78%	1.17%	2.65%	2.67%	2.66%	0.50%	1.70%	1.89%	2.70%	2.66%	0.29%	0.44%	2.63%	1.06%	2.66%	2.65%	0.00%	0.00%	2.73%	2.64%	2.66%	0.76%	0.88%	2.66%	2.65%	1.28%	0.00%	2.65%	2.70%	2.67%	1.33%	1.82%	2.68%	0.00%	2.68%	2.67%	2.64%	2.68%	2.67%	2.64%	1.73%	0.22%	0.82%	1.61%	0.49%	1.40%	2.18%	1.52%	1.30%	1.96%	2.70%	2.67%	0.62%	1.89%	0.00%	2.65%	1.69%	0.67%	2.50%	0.00%	2.66%	2.67%	0.16%	2.60%	0.92%	1.79%	2.65%	2.70%	0.29%									
22	Прохоров Михаил Дмитриевич	1747	12	6	9	42	8	12	21	25	44	48	10	11	35	13	8	36	17	6	1	7	6	9	16	100	5	219	12	50	1	16	17	18	60	41	20	18	118	16	16	11	10	15	23	0	25	5	31	35	39	62	68	49	16	18	43	15	0	14	25	17	2	8	11	16	3	6	13	12	11	9	6									
		1.96%	0.80%	1.67%	1.07%	3.08%	0.62%	0.91%	0.81%	3.10%	5.74%	4.78%	0.82%	0.79%	10.00%	0.82%	0.78%	5.43%	0.77%	0.84%	1.00%	4.83%	0.74%	0.77%	0.77%	4.47%	0.63%	9.11%	0.79%	8.00%	2.00%	0.82%	0.78%	0.81%	7.28%	6.78%	0.80%	1.03%	5.09%	0.79%	0.77%	0.77%	0.76%	0.79%	3.31%	0.00%	4.10%	0.89%	2.51%	4.08%	2.83%	6.28%	3.05%	4.36%	0.80%	0.79%	5.31%	0.71%	0.00%	0.82%	3.26%	3.78%	1.00%	5.00%	0.77%	0.81%	0.47%	0.82%	0.79%	0.86%	0.81%	0.78%	0.29%									
23	Путин Владимир Владимирович	62070	1038	284	562	1125	886	903	1789	656	478	722	842	964	252	1092	712	450	1542	484	83	129	559	810	1425	1673	571	1576	1032	427	42	1359	1592	1548	617	431	1838	1716	1107	899	939	971	917	806	482	350	448	359	986	627	924	650	1578	858	1369	1604	657	1585	184	1178	604	374	138	131	990	1384	466	495	1134	965	841	896	1965									
		69.60%	69.20%	79.11%	66.83%	82.54%	69.00%	68.77%	68.89%	81.29%	62.40%	71.84%	68.90%	69.20%	72.00%	68.81%	69.46%	67.87%	69.40%	67.41%	83.00%	88.97%	69.35%	68.88%	68.91%	74.75%	71.46%	65.56%	68.34%	68.32%	84.00%	69.27%	72.83%	70.01%	74.88%	71.24%	73.61%	98.34%	47.80%	44.46%	45.14%	68.38%	70.00%	42.62%	69.45%	77.78%	73.44%	64.22%	79.97%	73.08%	67.05%	65.86%	70.73%	76.27%	68.35%	70.14%	81.11%	74.91%	92.00%	69.29%	78.65%	83.11%	69.00%	81.88%	69.38%	69.83%	73.27%	67.72%	69.19%	69.18%	61.97%	77.98%	95.99%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
