12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
13	Бабурин Сергей Николаевич	436	7	7	3	3	10	12	4	6	14	5	7	8	12	16	6	15	13	4	2	5	3	6	7	9	7	9	4	3	4	3	5	10	5	5	9	10	1	7	4	5	9	5	13	7	10	12	5	3	4	7	4	8	8	8	2	14	1	4	6	10	6	7	5	1	2	0									
		0.65%	0.77%	0.58%	0.61%	0.36%	1.10%	0.98%	0.66%	0.69%	0.95%	0.42%	0.51%	0.74%	0.96%	1.22%	0.52%	0.96%	1.18%	0.67%	0.34%	0.41%	0.29%	0.44%	0.91%	0.96%	0.69%	0.82%	0.37%	0.29%	0.57%	0.36%	0.55%	0.67%	0.50%	0.51%	0.64%	0.94%	0.12%	0.57%	0.62%	0.57%	0.88%	0.45%	0.98%	0.54%	0.55%	0.96%	1.10%	0.32%	0.43%	0.71%	0.36%	0.78%	0.70%	1.20%	0.25%	0.99%	0.08%	0.72%	0.53%	0.70%	0.44%	0.73%	0.53%	1.14%	0.70%	0.00%									
14	Грудинин Павел Николаевич	6503	77	147	35	82	79	107	64	83	189	129	132	122	134	138	124	155	84	62	58	133	97	113	68	118	103	97	110	98	62	83	84	166	99	83	110	117	78	132	70	92	101	95	111	115	190	105	45	124	92	79	93	93	113	63	61	158	115	41	114	167	124	67	79	6	25	13									
		9.73%	8.49%	12.15%	7.14%	9.77%	8.67%	8.71%	10.61%	9.56%	12.79%	10.79%	9.66%	11.32%	10.77%	10.54%	10.71%	9.91%	7.62%	10.40%	9.91%	10.81%	9.41%	8.28%	8.80%	12.54%	10.15%	8.85%	10.11%	9.47%	8.88%	10.05%	9.22%	11.10%	9.89%	8.38%	7.81%	11.05%	9.54%	10.66%	10.82%	10.48%	9.90%	8.50%	8.35%	8.81%	10.51%	8.39%	9.93%	13.14%	9.91%	8.06%	8.27%	9.09%	9.83%	9.45%	7.53%	11.21%	8.91%	7.36%	10.08%	11.71%	9.03%	6.99%	8.44%	6.82%	8.77%	7.69%									
15	Жириновский Владимир Вольфович	3905	58	73	24	52	45	74	49	46	58	68	91	44	86	67	76	111	53	28	31	76	47	89	58	53	68	71	66	77	56	48	52	102	50	64	94	66	43	88	34	73	52	62	73	65	94	65	26	57	39	46	57	73	67	43	40	90	62	38	72	61	82	45	55	6	21	5									
		5.85%	6.39%	6.03%	4.90%	6.20%	4.94%	6.03%	8.13%	5.30%	3.92%	5.69%	6.66%	4.08%	6.91%	5.12%	6.56%	7.10%	4.81%	4.70%	5.30%	6.18%	4.56%	6.52%	7.50%	5.63%	6.70%	6.48%	6.07%	7.44%	8.02%	5.81%	5.71%	6.82%	4.99%	6.46%	6.67%	6.23%	5.26%	7.11%	5.26%	8.31%	5.10%	5.55%	5.49%	4.98%	5.20%	5.20%	5.74%	6.04%	4.20%	4.69%	5.07%	7.14%	5.83%	6.45%	4.94%	6.39%	4.80%	6.82%	6.37%	4.28%	5.97%	4.70%	5.88%	6.82%	7.37%	2.96%									
16	Путин Владимир Владимирович	53427	736	941	417	663	737	979	464	695	1157	935	1073	853	953	1021	906	1228	890	475	467	971	860	1111	621	716	794	866	855	817	554	661	741	1149	806	801	1132	816	667	959	512	681	821	907	1086	1075	1462	1026	366	741	762	814	931	825	931	525	674	1111	1073	451	893	1129	1112	809	767	74	233	149									
		79.97%	81.15%	77.77%	85.10%	79.02%	80.90%	79.72%	76.95%	80.07%	78.28%	78.24%	78.55%	79.13%	76.61%	77.99%	78.24%	78.52%	80.76%	79.70%	79.83%	78.94%	83.41%	81.39%	80.34%	76.09%	78.23%	79.01%	78.58%	78.94%	79.37%	80.02%	81.34%	76.86%	80.52%	80.91%	80.34%	77.05%	81.54%	77.46%	79.13%	77.56%	80.49%	81.20%	81.72%	82.31%	80.91%	82.01%	80.79%	78.50%	82.11%	83.06%	82.76%	80.65%	81.03%	78.71%	83.21%	78.85%	83.11%	80.97%	78.96%	79.17%	80.99%	84.45%	81.94%	84.09%	81.75%	88.17%									
17	Собчак Ксения Анатольевна	765	11	12	5	10	8	16	2	15	24	18	21	9	17	17	22	23	14	10	11	13	9	14	3	11	14	14	19	11	9	8	4	22	16	13	15	20	10	14	10	6	11	15	13	9	18	4	3	6	5	9	11	6	6	9	18	10	13	10	18	24	10	4	8	1	3	1									
		1.15%	1.21%	0.99%	1.02%	1.19%	0.88%	1.30%	0.33%	1.73%	1.62%	1.51%	1.54%	0.83%	1.37%	1.30%	1.90%	1.47%	1.27%	1.68%	1.88%	1.06%	0.87%	1.03%	0.39%	1.17%	1.38%	1.28%	1.75%	1.06%	1.29%	0.97%	0.44%	1.47%	1.60%	1.31%	1.06%	1.89%	1.22%	1.13%	1.55%	0.68%	1.08%	1.34%	0.98%	0.69%	0.99%	0.32%	0.66%	0.64%	0.54%	0.92%	0.98%	0.59%	0.52%	1.35%	2.22%	0.71%	1.01%	1.80%	1.59%	1.68%	0.73%	0.42%	0.85%	1.14%	1.05%	0.59%									
18	Сурайкин Максим Александрович	423	3	3	2	10	10	5	6	4	7	5	8	10	13	17	8	9	13	7	6	4	2	9	4	13	8	10	8	3	0	4	2	12	4	5	9	9	4	1	2	0	10	8	13	12	9	10	3	7	9	9	9	5	8	2	2	6	7	4	7	7	9	4	4	0	0	0									
		0.63%	0.33%	0.25%	0.41%	1.19%	1.10%	0.41%	0.99%	0.46%	0.47%	0.42%	0.59%	0.93%	1.05%	1.30%	0.69%	0.58%	1.18%	1.17%	1.03%	0.33%	0.19%	0.66%	0.52%	1.38%	0.79%	0.91%	0.74%	0.29%	0.00%	0.48%	0.22%	0.80%	0.40%	0.51%	0.64%	0.85%	0.49%	0.08%	0.31%	0.00%	0.98%	0.72%	0.98%	0.92%	0.50%	0.80%	0.66%	0.74%	0.97%	0.92%	0.80%	0.49%	0.70%	0.30%	0.25%	0.43%	0.54%	0.72%	0.62%	0.49%	0.66%	0.42%	0.43%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	367	4	7	2	3	5	6	5	5	13	15	6	6	9	9	5	4	12	1	4	12	2	9	6	3	5	8	8	5	2	7	6	4	3	5	9	5	4	7	4	3	2	10	6	6	3	7	3	2	8	8	6	5	4	5	5	6	6	1	8	8	10	5	5	0	0	0									
		0.55%	0.44%	0.58%	0.41%	0.36%	0.55%	0.49%	0.83%	0.58%	0.88%	1.26%	0.44%	0.56%	0.72%	0.69%	0.43%	0.26%	1.09%	0.17%	0.68%	0.98%	0.19%	0.66%	0.78%	0.32%	0.49%	0.73%	0.74%	0.48%	0.29%	0.85%	0.66%	0.27%	0.30%	0.51%	0.64%	0.47%	0.49%	0.57%	0.62%	0.34%	0.20%	0.90%	0.45%	0.46%	0.17%	0.56%	0.66%	0.21%	0.86%	0.82%	0.53%	0.49%	0.35%	0.75%	0.62%	0.43%	0.46%	0.18%	0.71%	0.56%	0.73%	0.52%	0.53%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	449	0	7	1	9	10	18	4	6	6	10	20	14	12	13	6	8	11	7	5	4	3	8	1	6	8	11	10	10	7	6	9	16	9	8	11	9	4	17	2	6	8	3	2	7	7	7	0	1	4	3	11	1	7	5	3	8	3	3	5	6	11	5	6	0	0	1									
		0.67%	0.00%	0.58%	0.20%	1.07%	1.10%	1.47%	0.66%	0.69%	0.41%	0.84%	1.46%	1.30%	0.96%	0.99%	0.52%	0.51%	0.99%	1.17%	0.85%	0.33%	0.29%	0.59%	0.13%	0.64%	0.79%	1.00%	0.92%	0.97%	1.00%	0.73%	0.99%	1.07%	0.90%	0.81%	0.78%	0.85%	0.49%	1.37%	0.31%	0.68%	0.78%	0.27%	0.15%	0.54%	0.39%	0.56%	0.00%	0.11%	0.43%	0.31%	0.98%	0.10%	0.61%	0.75%	0.37%	0.57%	0.23%	0.54%	0.44%	0.42%	0.80%	0.52%	0.64%	0.00%	0.00%	0.59%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
