13	Число избирателей, проголосовавших по открепительным удостоверениям	761	9	40	70	14	15	25	32	19	26	20	12	14	21	10	10	12	10	12	10	9	10	10	18	19	7	12	14	14	9	3	15	10	16	7	9	10	10	9	7	5	18	6	10	17	10	5	17	21	18	4	4	8	5	14									
14	Число неиспользованных открепительных удостоверений	107	0	0	8	0	7	0	4	2	0	0	0	9	0	0	0	4	14	0	0	0	0	0	0	0	6	9	0	0	0	9	3	0	0	0	0	0	9	3	3	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	170	4	7	14	7	1	7	3	12	8	8	3	8	4	4	9	3	1	5	3	3	1	5	3	4	1	2	2	1	1	1	5	3	1	2	1	3	1	0	2	0	3	0	1	2	0	2	0	1	0	2	2	0	2	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																	
19	Жириновский Владимир Вольфович	4429	78	46	91	83	53	102	97	88	109	119	88	66	83	53	77	85	90	72	87	75	101	62	47	128	36	109	93	58	75	74	141	96	114	100	79	100	50	91	70	60	88	48	111	92	60	32	66	138	123	98	52	78	39	78									
		7.87%	10.43%	11.00%	7.72%	6.85%	6.74%	7.36%	8.22%	5.73%	7.51%	7.63%	9.58%	7.30%	9.25%	5.50%	6.60%	8.79%	9.37%	7.74%	7.92%	7.39%	8.79%	7.91%	6.49%	8.37%	5.41%	7.63%	6.96%	6.37%	7.74%	9.20%	8.98%	10.63%	8.46%	6.92%	7.09%	9.02%	6.39%	6.23%	8.99%	9.60%	7.51%	6.56%	8.84%	9.52%	8.78%	10.09%	13.31%	8.90%	8.55%	7.29%	8.71%	7.76%	5.35%	6.09%									
20	Зюганов Геннадий Андреевич	11714	150	58	240	254	188	320	283	357	345	326	244	211	212	245	196	215	206	266	277	282	323	177	152	298	136	360	237	157	143	122	266	210	303	243	210	165	133	241	95	145	248	105	295	225	136	70	91	317	258	252	80	222	202	222									
		20.81%	20.05%	13.88%	20.36%	20.96%	23.92%	23.10%	23.98%	23.24%	23.78%	20.90%	26.55%	23.34%	23.63%	25.41%	16.81%	22.23%	21.44%	28.60%	25.20%	27.78%	28.11%	22.58%	20.99%	19.49%	20.42%	25.19%	17.73%	17.25%	14.76%	15.17%	16.93%	23.26%	22.48%	16.82%	18.83%	14.88%	16.99%	16.50%	12.21%	23.20%	21.16%	14.34%	23.49%	23.29%	19.91%	22.08%	18.35%	20.45%	17.93%	18.75%	13.40%	22.09%	27.71%	17.34%									
21	Миронов Сергей Михайлович	2090	30	15	57	58	31	68	53	80	57	68	24	37	30	38	44	39	32	24	39	35	38	27	24	44	31	49	55	26	43	27	36	31	54	36	27	35	39	72	30	22	30	22	61	33	28	9	14	63	45	53	15	30	21	61									
		3.71%	4.01%	3.59%	4.83%	4.79%	3.94%	4.91%	4.49%	5.21%	3.93%	4.36%	2.61%	4.09%	3.34%	3.94%	3.77%	4.03%	3.33%	2.58%	3.55%	3.45%	3.31%	3.44%	3.31%	2.88%	4.65%	3.43%	4.11%	2.86%	4.44%	3.36%	2.29%	3.43%	4.01%	2.49%	2.42%	3.16%	4.98%	4.93%	3.86%	3.52%	2.56%	3.01%	4.86%	3.42%	4.10%	2.84%	2.82%	4.06%	3.13%	3.94%	2.51%	2.99%	2.88%	4.77%									
22	Прохоров Михаил Дмитриевич	4090	46	36	104	128	61	131	120	150	113	162	87	70	58	74	80	84	57	47	92	58	71	48	75	126	42	89	84	81	76	47	119	55	82	90	63	58	53	89	42	49	101	55	85	48	38	10	31	93	106	112	40	53	50	71									
		7.27%	6.15%	8.61%	8.82%	10.56%	7.76%	9.46%	10.17%	9.77%	7.79%	10.38%	9.47%	7.74%	6.47%	7.68%	6.86%	8.69%	5.93%	5.05%	8.37%	5.71%	6.18%	6.12%	10.36%	8.24%	6.31%	6.23%	6.28%	8.90%	7.84%	5.85%	7.57%	6.09%	6.08%	6.23%	5.65%	5.23%	6.77%	6.09%	5.40%	7.84%	8.62%	7.51%	6.77%	4.97%	5.56%	3.15%	6.25%	6.00%	7.37%	8.33%	6.70%	5.27%	6.86%	5.55%									
23	Путин Владимир Владимирович	33089	437	254	653	664	436	735	602	841	815	850	468	506	502	543	753	527	561	507	577	550	590	455	419	913	414	801	853	574	624	523	990	497	778	961	713	734	494	958	530	342	692	490	676	558	407	193	291	912	885	803	403	612	406	817									
		58.79%	58.42%	60.77%	55.39%	54.79%	55.47%	53.07%	51.02%	54.75%	56.17%	54.49%	50.92%	55.97%	55.96%	56.33%	64.58%	54.50%	58.38%	54.52%	52.50%	54.19%	51.35%	58.04%	57.87%	59.71%	62.16%	56.05%	63.80%	63.08%	64.40%	65.05%	63.02%	55.04%	57.72%	66.51%	63.95%	66.19%	63.09%	65.57%	68.12%	54.72%	59.04%	66.94%	53.82%	57.76%	59.59%	60.88%	58.67%	58.84%	61.50%	59.75%	67.50%	60.90%	55.69%	63.83%									
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
																																																																	
