		5.79%	5.87%	7.89%	5.79%	5.38%	4.74%	5.80%	5.36%	4.25%	5.28%	6.19%	7.81%	6.07%	7.06%	4.04%	5.24%	5.86%	4.12%	6.21%	7.10%	4.56%	7.11%	7.44%	5.43%	7.46%	4.86%	4.44%	3.65%	3.70%	4.65%	5.22%	5.20%	7.54%	5.05%	6.18%	5.10%	5.97%	5.70%	3.70%	3.43%	6.65%	5.28%	4.92%	5.83%	5.11%	7.65%	3.79%	8.41%	6.19%	5.98%	5.99%	6.07%	4.59%	3.50%	5.08%	12.01%									
16	Путин Владимир Владимирович	48947	582	403	895	916	571	993	862	1075	1021	1140	632	727	636	828	1207	826	671	830	851	806	752	621	583	1191	557	1184	1189	791	825	654	1206	700	1397	1081	824	974	793	1433	973	537	997	601	907	836	551	624	481	1532	1362	1279	633	922	805	967	1713									
		78.18%	79.51%	73.94%	76.17%	76.97%	77.27%	76.74%	73.30%	80.10%	73.83%	75.10%	72.56%	78.76%	76.08%	77.82%	79.10%	76.77%	79.03%	79.35%	75.51%	79.88%	75.35%	75.73%	77.22%	77.24%	77.36%	77.39%	83.38%	83.53%	85.32%	81.34%	81.43%	77.61%	84.00%	80.43%	79.31%	83.11%	79.30%	84.24%	87.82%	81.12%	75.13%	82.22%	80.05%	80.62%	79.51%	84.55%	74.92%	76.45%	74.71%	77.33%	83.51%	77.03%	85.28%	80.58%	62.91%									
17	Собчак Ксения Анатольевна	520	7	9	6	11	8	13	17	4	12	14	9	3	9	7	12	4	8	4	10	5	12	8	7	6	9	11	5	11	3	9	5	5	12	9	6	8	5	9	4	6	17	8	3	8	6	9	8	29	21	24	4	7	7	11	36									
		0.83%	0.96%	1.65%	0.51%	0.92%	1.08%	1.00%	1.45%	0.30%	0.87%	0.92%	1.03%	0.33%	1.08%	0.66%	0.79%	0.37%	0.94%	0.38%	0.89%	0.50%	1.20%	0.98%	0.93%	0.39%	1.25%	0.72%	0.35%	1.16%	0.31%	1.12%	0.34%	0.55%	0.72%	0.67%	0.58%	0.68%	0.50%	0.53%	0.36%	0.91%	1.28%	1.09%	0.26%	0.77%	0.87%	1.22%	1.25%	1.45%	1.15%	1.45%	0.53%	0.58%	0.74%	0.92%	1.32%									
18	Сурайкин Максим Александрович	398	6	3	9	11	4	9	7	5	12	12	5	3	3	13	7	9	6	7	13	4	8	7	3	9	4	15	6	2	3	3	9	5	8	16	6	3	6	6	14	6	8	0	12	2	3	3	3	10	14	6	10	6	3	5	26									
		0.64%	0.82%	0.55%	0.77%	0.92%	0.54%	0.70%	0.60%	0.37%	0.87%	0.79%	0.57%	0.33%	0.36%	1.22%	0.46%	0.84%	0.71%	0.67%	1.15%	0.40%	0.80%	0.85%	0.40%	0.58%	0.56%	0.98%	0.42%	0.21%	0.31%	0.37%	0.61%	0.55%	0.48%	1.19%	0.58%	0.26%	0.60%	0.35%	1.26%	0.91%	0.60%	0.00%	1.06%	0.19%	0.43%	0.41%	0.47%	0.50%	0.77%	0.36%	1.32%	0.50%	0.32%	0.42%	0.95%									
19	Титов Борис Юрьевич	390	3	2	12	18	5	19	20	22	10	12	9	8	4	9	3	6	4	4	5	4	3	3	4	12	5	6	5	4	6	1	16	4	6	10	4	7	2	10	9	3	10	3	4	4	3	1	2	6	11	9	1	6	4	5	22									
		0.62%	0.41%	0.37%	1.02%	1.51%	0.68%	1.47%	1.70%	1.64%	0.72%	0.79%	1.03%	0.87%	0.48%	0.85%	0.20%	0.56%	0.47%	0.38%	0.44%	0.40%	0.30%	0.37%	0.53%	0.78%	0.69%	0.39%	0.35%	0.42%	0.62%	0.12%	1.08%	0.44%	0.36%	0.74%	0.38%	0.60%	0.20%	0.59%	0.81%	0.45%	0.75%	0.41%	0.35%	0.39%	0.43%	0.14%	0.31%	0.30%	0.60%	0.54%	0.13%	0.50%	0.42%	0.42%	0.81%									
20	Явлинский Григорий Алексеевич	266	3	2	10	6	4	7	8	5	10	9	6	4	8	4	7	2	1	2	3	1	6	2	9	7	6	5	5	2	4	1	0	3	5	3	3	4	1	10	2	5	4	2	6	5	1	1	3	18	12	8	3	0	1	3	14									
		0.42%	0.41%	0.37%	0.85%	0.50%	0.54%	0.54%	0.68%	0.37%	0.72%	0.59%	0.69%	0.43%	0.96%	0.38%	0.46%	0.19%	0.12%	0.19%	0.27%	0.10%	0.60%	0.24%	1.19%	0.45%	0.83%	0.33%	0.35%	0.21%	0.41%	0.12%	0.00%	0.33%	0.30%	0.22%	0.29%	0.34%	0.10%	0.59%	0.18%	0.76%	0.30%	0.27%	0.53%	0.48%	0.14%	0.14%	0.47%	0.90%	0.66%	0.48%	0.40%	0.00%	0.11%	0.25%	0.51%									
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
