		0.53%	0.53%	0.00%	1.25%	0.00%	1.41%	0.48%	0.00%	0.00%	0.25%	0.00%	0.79%	0.00%	0.39%	0.00%	0.09%	0.72%	0.41%	0.85%	0.48%	0.68%	1.86%	1.18%	1.92%	0.82%	0.63%	0.00%	0.00%	0.97%	0.00%	0.00%									
19	Титов Борис Юрьевич	29	1	1	0	0	1	0	0	0	3	0	0	2	0	0	2	4	1	4	0	0	0	0	0	2	4	2	0	1	1	0									
		0.34%	0.18%	0.77%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	1.82%	0.00%	0.00%	0.19%	0.48%	0.10%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.82%	1.25%	0.84%	0.00%	0.97%	0.50%	0.00%									
20	Явлинский Григорий Алексеевич	30	2	1	0	1	2	1	1	0	1	0	0	0	0	3	3	1	4	4	0	0	0	0	0	1	0	1	0	0	4	0									
		0.35%	0.36%	0.77%	0.00%	1.15%	0.47%	0.24%	1.69%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	1.74%	0.28%	0.12%	0.41%	0.85%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.42%	0.00%	0.00%	1.98%	0.00%									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
