		6.66%	8.92%	6.93%	4.58%	6.54%	10.05%	6.70%	6.65%	5.94%	5.77%	4.95%	0.52%	9.36%	7.68%	5.96%	4.33%	5.94%	3.98%	9.87%	9.12%	9.17%	7.84%	5.90%	9.30%	6.75%	9.19%	7.97%	7.54%	4.55%	7.92%	5.69%	7.53%	5.67%	6.93%	8.12%	2.88%	7.35%	8.73%	9.34%	9.77%	9.47%	6.47%	7.08%	9.36%	8.82%	7.20%	9.75%	3.11%	9.24%	3.48%	11.89%	5.16%	5.84%	4.61%	12.83%	4.03%									
20	Зюганов Геннадий Андреевич	8871	255	230	153	200	206	234	183	317	256	206	12	295	280	201	148	271	59	33	58	207	250	64	102	298	233	308	188	122	18	47	251	137	227	216	146	18	133	228	54	103	345	81	51	195	269	67	318	49	57	20	82	51	185	41	113									
		18.66%	25.27%	17.52%	14.59%	15.76%	19.34%	20.62%	16.02%	17.94%	16.96%	14.38%	0.69%	25.56%	20.88%	20.66%	16.03%	21.75%	18.04%	8.35%	15.55%	21.32%	17.35%	16.41%	19.35%	18.44%	22.78%	21.92%	17.94%	19.15%	17.82%	11.63%	29.53%	20.98%	29.67%	24.35%	24.75%	13.24%	17.59%	34.92%	17.59%	23.79%	22.77%	22.95%	25.12%	17.38%	17.30%	21.07%	21.52%	19.68%	24.78%	13.99%	6.82%	12.94%	16.09%	15.47%	18.96%									
21	Миронов Сергей Михайлович	1708	47	30	21	39	56	80	173	57	50	48	4	50	58	45	33	32	5	9	11	30	41	15	12	69	27	52	37	22	2	18	21	14	21	28	30	3	14	22	3	9	65	7	9	58	32	12	35	18	6	2	63	17	28	3	15									
		3.59%	4.66%	2.28%	2.00%	3.07%	5.26%	7.05%	15.15%	3.23%	3.31%	3.35%	0.23%	4.33%	4.33%	4.62%	3.58%	2.57%	1.53%	2.28%	2.95%	3.09%	2.85%	3.85%	2.28%	4.27%	2.64%	3.70%	3.53%	3.45%	1.98%	4.46%	2.47%	2.14%	2.75%	3.16%	5.08%	2.21%	1.85%	3.37%	0.98%	2.08%	4.29%	1.98%	4.43%	5.17%	2.06%	3.77%	2.37%	7.23%	2.61%	1.40%	5.24%	4.31%	2.43%	1.13%	2.52%									
22	Прохоров Михаил Дмитриевич	1991	32	51	48	65	76	58	52	107	78	81	8	59	49	53	34	86	5	12	6	51	72	30	20	89	55	53	49	31	5	23	25	21	35	31	31	6	19	28	11	7	65	8	9	56	40	9	40	5	5	5	31	12	29	7	18									
		4.19%	3.17%	3.88%	4.58%	5.12%	7.14%	5.11%	4.55%	6.06%	5.17%	5.65%	0.46%	5.11%	3.65%	5.45%	3.68%	6.90%	1.53%	3.04%	1.61%	5.25%	4.99%	7.69%	3.80%	5.51%	5.38%	3.77%	4.68%	4.87%	4.95%	5.69%	2.94%	3.22%	4.58%	3.49%	5.25%	4.41%	2.51%	4.29%	3.58%	1.62%	4.29%	2.27%	4.43%	4.99%	2.57%	2.83%	2.71%	2.01%	2.17%	3.50%	2.58%	3.05%	2.52%	2.64%	3.02%									
23	Путин Владимир Владимирович	30975	565	895	766	863	607	680	652	1161	1022	1014	1689	624	803	605	635	772	242	302	263	583	946	255	337	1033	600	867	689	427	68	290	476	371	414	523	354	99	521	311	207	271	907	224	115	701	1088	197	887	150	148	97	962	257	848	180	412									
		65.17%	55.99%	68.16%	73.02%	68.01%	56.99%	59.91%	57.09%	65.70%	67.73%	70.76%	96.90%	54.07%	59.88%	62.18%	68.80%	61.96%	74.01%	76.46%	70.51%	60.04%	65.65%	65.38%	63.95%	63.92%	58.65%	61.71%	65.74%	67.03%	67.33%	71.78%	56.00%	56.81%	54.12%	58.96%	60.00%	72.79%	68.92%	47.63%	67.43%	62.59%	59.87%	63.46%	56.65%	62.48%	69.97%	61.95%	60.01%	60.24%	64.35%	67.83%	80.03%	65.23%	73.74%	67.92%	69.13%									
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
																																																																		
