		0.29%	0.36%	0.00%	0.56%	0.20%	0.65%	0.00%	0.31%	0.00%	0.00%	1.80%	0.00%	0.00%	0.45%	0.00%	1.25%	0.00%	4.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.02%	0.00%	0.00%	0.00%	0.00%	0.00%	1.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%									
19	Титов Борис Юрьевич	22	4	2	2	0	3	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0									
		0.28%	0.72%	0.32%	0.38%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	1.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	1.79%	0.00%	0.00%	0.62%	0.79%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	14	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0									
		0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.33%	0.00%	2.00%	1.64%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	1.04%	0.00%	0.00%	5.88%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%	0.43%	0.00%	0.00%	0.00%	0.97%	0.00%	0.00%									
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
