		1.63%	1.20%	1.88%	1.73%	1.59%	1.37%	1.94%	1.47%	0.91%	2.04%	0.86%	1.31%	1.78%	1.37%	1.79%	0.87%	1.44%	2.09%	1.85%	1.15%	1.79%	1.27%	1.83%	2.57%	1.69%	1.81%	1.95%	2.30%	2.18%	1.89%	2.39%	1.25%	0.74%	0.67%	1.47%	1.78%	1.29%	1.24%	1.70%	2.31%	1.44%	1.75%	1.23%	0.33%	1.51%	2.09%	2.15%	1.91%	2.05%	1.82%	1.92%	1.78%					
19	Жириновский Владимир Вольфович	6967	115	163	170	180	181	76	157	71	123	124	185	125	171	132	197	135	78	166	152	181	148	187	147	153	103	198	261	184	168	86	10	201	281	118	67	107	134	149	17	13	123	69	4	188	200	176	154	127	86	133	93					
		12.90%	12.57%	13.94%	10.90%	12.99%	13.10%	12.32%	12.14%	12.86%	11.96%	10.62%	12.15%	11.13%	13.01%	11.83%	13.25%	9.69%	11.64%	14.59%	14.56%	14.05%	11.76%	13.68%	14.54%	12.97%	12.42%	14.86%	14.99%	13.82%	14.47%	13.69%	6.25%	16.57%	17.14%	11.57%	11.92%	11.47%	11.12%	12.64%	13.08%	9.35%	12.69%	12.11%	1.30%	15.76%	12.69%	11.84%	14.04%	12.39%	13.03%	10.61%	13.82%					
20	Зюганов Геннадий Андреевич	10006	182	198	314	255	266	110	293	105	223	308	316	250	299	209	239	277	127	241	189	262	224	255	154	240	178	212	300	245	236	103	6	208	226	166	107	149	204	201	24	15	189	77	12	219	297	281	192	161	99	259	104					
		18.53%	19.89%	16.94%	20.13%	18.40%	19.25%	17.83%	22.66%	19.02%	21.69%	26.37%	20.75%	22.26%	22.75%	18.73%	16.07%	19.89%	18.96%	21.18%	18.10%	20.34%	17.81%	18.65%	15.23%	20.34%	21.47%	15.92%	17.23%	18.41%	20.33%	16.40%	3.75%	17.15%	13.79%	16.27%	19.04%	15.97%	16.93%	17.05%	18.46%	10.79%	19.50%	13.51%	3.91%	18.36%	18.85%	18.91%	17.50%	15.71%	15.00%	20.67%	15.45%					
21	Медведев Дмитрий Анатольевич	35458	597	778	1023	908	904	410	809	362	646	710	981	720	808	747	1014	941	448	703	673	804	856	882	672	748	524	878	1122	863	724	416	142	779	1111	707	370	651	833	784	86	107	632	409	290	749	1029	977	715	687	451	820	458					
		65.67%	65.25%	66.55%	65.58%	65.51%	65.41%	66.45%	62.57%	65.58%	62.84%	60.79%	64.41%	64.11%	61.49%	66.94%	68.19%	67.55%	66.87%	61.78%	64.46%	62.42%	68.04%	64.52%	66.47%	63.39%	63.21%	65.92%	64.45%	64.84%	62.36%	66.24%	88.75%	64.22%	67.79%	69.31%	65.84%	69.77%	69.13%	66.50%	66.15%	76.98%	65.22%	71.75%	94.46%	62.78%	65.29%	65.75%	65.18%	67.02%	68.33%	65.44%	68.05%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
