19	Титов Борис Юрьевич	184	7	10	8	3	5	1	6	12	8	7	6	7	6	5	8	6	10	5	7	4	1	1	3	1	3	2	5	3	9	0	3	1	0	5	4	2	1	4	0	3	0	2									
		0.63%	0.65%	0.88%	0.79%	0.39%	0.57%	0.12%	0.65%	1.23%	0.77%	0.93%	0.81%	0.83%	0.60%	0.52%	0.81%	0.72%	0.95%	0.51%	0.80%	0.44%	0.67%	0.47%	0.32%	0.13%	0.28%	0.28%	0.74%	0.33%	0.97%	0.00%	0.53%	1.20%	0.00%	0.58%	1.27%	0.63%	0.46%	0.82%	0.00%	0.37%	0.00%	2.27%									
20	Явлинский Григорий Алексеевич	171	8	10	4	1	9	7	7	8	11	2	3	7	6	6	6	5	11	5	7	7	0	0	4	2	7	1	1	2	6	1	4	0	0	5	0	3	0	1	0	4	0	0									
		0.59%	0.74%	0.88%	0.40%	0.13%	1.03%	0.86%	0.76%	0.82%	1.06%	0.27%	0.40%	0.83%	0.60%	0.63%	0.60%	0.60%	1.04%	0.51%	0.80%	0.78%	0.00%	0.00%	0.43%	0.26%	0.64%	0.14%	0.15%	0.22%	0.65%	0.53%	0.70%	0.00%	0.00%	0.58%	0.00%	0.95%	0.00%	0.21%	0.00%	0.49%	0.00%	0.00%									
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
