		0.45%	0.29%	0.26%	0.41%	0.54%	0.00%	0.34%	0.32%	0.27%	0.30%	0.41%	0.56%	0.22%	0.41%	0.61%	0.54%	0.53%	0.31%	0.42%	0.48%	1.22%	0.39%	0.63%	0.51%	0.57%	0.46%	0.38%	0.30%	0.20%	0.48%	0.57%	0.29%	0.26%	0.54%	0.00%	0.89%	0.38%	0.54%	0.45%	0.90%	1.45%	0.32%	0.61%	0.39%	0.00%	0.30%	0.68%	0.56%	0.28%	0.35%	0.00%	0.56%	0.62%	0.65%	0.62%	0.29%	0.00%	0.18%	0.61%									
14	Грудинин Павел Николаевич	2532	89	164	79	42	8	84	49	28	39	6	41	68	51	31	32	35	38	33	32	134	47	31	30	34	33	32	27	32	40	43	30	43	42	3	44	39	19	36	45	122	15	35	34	19	52	82	51	28	48	3	42	40	32	40	43	37	41	35									
		3.68%	4.33%	8.45%	3.60%	3.75%	2.00%	4.10%	3.92%	2.57%	2.97%	2.48%	3.31%	2.97%	2.10%	3.75%	3.48%	3.68%	2.32%	4.60%	3.09%	7.80%	3.67%	2.18%	3.79%	3.86%	3.78%	2.43%	2.03%	2.16%	3.20%	4.89%	4.37%	3.73%	3.23%	1.25%	4.89%	2.96%	2.55%	4.04%	13.47%	13.65%	2.40%	4.30%	2.23%	8.84%	2.58%	4.63%	4.08%	2.62%	3.33%	2.78%	3.34%	3.10%	2.99%	2.78%	3.10%	2.22%	3.63%	2.69%									
15	Жириновский Владимир Вольфович	2388	60	52	49	23	29	67	42	38	58	25	39	89	48	21	51	51	33	55	54	47	28	48	31	22	21	41	36	31	45	20	37	56	62	7	22	27	17	49	27	86	30	34	44	11	88	75	32	34	38	5	63	51	38	49	54	35	20	43									
		3.47%	2.92%	2.68%	2.23%	2.05%	7.25%	3.27%	3.36%	3.48%	4.41%	10.33%	3.15%	3.89%	1.98%	2.54%	5.55%	5.37%	2.02%	7.66%	5.21%	2.74%	2.19%	3.37%	3.92%	2.50%	2.41%	3.11%	2.71%	2.10%	3.60%	2.28%	5.39%	4.85%	4.77%	2.92%	2.45%	2.05%	2.28%	5.49%	8.08%	9.62%	4.79%	4.18%	2.89%	5.12%	4.37%	4.23%	2.56%	3.18%	2.64%	4.63%	5.01%	3.95%	3.54%	3.40%	3.90%	2.10%	1.77%	3.30%									
16	Путин Владимир Владимирович	62268	1870	1693	2027	1024	363	1846	1118	1006	1196	199	1137	2103	2294	751	815	845	1529	610	930	1465	1166	1315	707	811	803	1229	1249	1401	1121	797	610	1036	1157	226	804	1221	685	786	248	614	567	723	1410	179	1844	1562	1136	993	1334	100	1096	1114	968	1320	1273	1580	1058	1204									
		90.57%	90.99%	87.27%	92.39%	91.35%	90.75%	90.18%	89.51%	92.21%	91.02%	82.23%	91.77%	91.99%	94.52%	90.92%	88.68%	88.95%	93.46%	84.96%	89.68%	85.27%	91.16%	92.28%	89.38%	92.16%	92.09%	93.25%	94.05%	94.73%	89.61%	90.67%	88.92%	89.77%	89.07%	94.17%	89.43%	92.57%	92.07%	88.12%	74.25%	68.68%	90.58%	88.82%	92.58%	83.26%	91.47%	88.20%	90.88%	92.80%	92.51%	92.59%	87.12%	86.29%	90.30%	91.60%	91.85%	94.67%	93.71%	92.47%									
17	Собчак Ксения Анатольевна	366	19	16	17	9	0	10	5	2	7	3	6	8	8	2	5	4	7	6	4	15	10	4	3	3	5	4	3	4	10	5	3	6	11	0	6	8	7	5	4	10	6	5	4	3	6	12	12	5	9	0	6	7	5	9	3	7	0	3									
		0.53%	0.92%	0.82%	0.77%	0.80%	0.00%	0.49%	0.40%	0.18%	0.53%	1.24%	0.48%	0.35%	0.33%	0.24%	0.54%	0.42%	0.43%	0.84%	0.39%	0.87%	0.78%	0.28%	0.38%	0.34%	0.57%	0.30%	0.23%	0.27%	0.80%	0.57%	0.44%	0.52%	0.85%	0.00%	0.67%	0.61%	0.94%	0.56%	1.20%	1.12%	0.96%	0.61%	0.26%	1.40%	0.30%	0.68%	0.96%	0.47%	0.62%	0.00%	0.48%	0.54%	0.47%	0.62%	0.22%	0.42%	0.00%	0.23%									
18	Сурайкин Максим Александрович	165	2	3	4	2	0	0	4	4	3	0	3	4	3	5	3	3	4	3	2	8	2	2	3	0	2	2	3	2	3	4	2	2	5	2	2	2	2	3	0	6	2	2	3	0	7	5	4	4	2	0	2	11	5	3	2	1	2	1									
		0.24%	0.10%	0.15%	0.18%	0.18%	0.00%	0.00%	0.32%	0.37%	0.23%	0.00%	0.24%	0.17%	0.12%	0.61%	0.33%	0.32%	0.24%	0.42%	0.19%	0.47%	0.16%	0.14%	0.38%	0.00%	0.23%	0.15%	0.23%	0.14%	0.24%	0.46%	0.29%	0.17%	0.38%	0.83%	0.22%	0.15%	0.27%	0.34%	0.00%	0.67%	0.32%	0.25%	0.20%	0.00%	0.35%	0.28%	0.32%	0.37%	0.14%	0.00%	0.16%	0.85%	0.47%	0.21%	0.14%	0.06%	0.18%	0.08%									
19	Титов Борис Юрьевич	240	3	2	4	2	0	4	8	2	3	3	2	4	9	1	5	5	10	6	3	16	7	5	3	3	2	3	3	2	8	3	1	3	8	0	7	3	2	4	1	7	2	3	5	2	8	9	4	2	4	0	3	11	5	7	3	0	2	3									
		0.35%	0.15%	0.10%	0.18%	0.18%	0.00%	0.20%	0.64%	0.18%	0.23%	1.24%	0.16%	0.17%	0.37%	0.12%	0.54%	0.53%	0.61%	0.84%	0.29%	0.93%	0.55%	0.35%	0.38%	0.34%	0.23%	0.23%	0.23%	0.14%	0.64%	0.34%	0.15%	0.26%	0.62%	0.00%	0.78%	0.23%	0.27%	0.45%	0.30%	0.78%	0.32%	0.37%	0.33%	0.93%	0.40%	0.51%	0.32%	0.19%	0.28%	0.00%	0.24%	0.85%	0.47%	0.49%	0.22%	0.00%	0.18%	0.23%									
20	Явлинский Григорий Алексеевич	214	4	3	5	3	0	5	3	3	4	5	4	5	4	1	3	2	4	2	3	12	7	6	4	2	2	2	3	4	6	2	1	5	7	1	4	3	2	5	3	7	2	4	2	1	5	5	4	1	2	0	3	10	7	4	4	0	4	5									
		0.31%	0.19%	0.15%	0.23%	0.27%	0.00%	0.24%	0.24%	0.27%	0.30%	2.07%	0.32%	0.22%	0.16%	0.12%	0.33%	0.21%	0.24%	0.28%	0.29%	0.70%	0.55%	0.42%	0.51%	0.23%	0.23%	0.15%	0.23%	0.27%	0.48%	0.23%	0.15%	0.43%	0.54%	0.42%	0.44%	0.23%	0.27%	0.56%	0.90%	0.78%	0.32%	0.49%	0.13%	0.47%	0.25%	0.28%	0.32%	0.09%	0.14%	0.00%	0.24%	0.77%	0.65%	0.28%	0.29%	0.00%	0.35%	0.38%									
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
