16	Путин Владимир Владимирович	22181	386	448	329	403	689	681	329	621	244	441	728	817	739	575	536	798	837	137	461	514	769	606	609	874	629	886	929	417	377	820	412	523	159	765	424	645	311	482	198	184	449									
		71.55%	66.90%	72.37%	70.45%	69.60%	73.38%	71.76%	71.06%	70.57%	71.76%	72.89%	69.00%	70.98%	71.82%	72.51%	69.07%	69.39%	70.10%	61.16%	74.12%	69.55%	72.00%	69.42%	73.37%	72.41%	75.42%	69.27%	74.02%	73.16%	73.20%	74.55%	70.43%	72.84%	73.27%	74.71%	69.28%	75.26%	61.34%	72.26%	79.52%	79.65%	68.97%									
17	Собчак Ксения Анатольевна	276	4	9	7	3	10	10	5	9	3	3	8	11	4	9	7	13	11	1	4	5	4	12	10	8	4	10	13	7	5	3	4	3	8	4	6	6	20	4	0	2	7									
		0.89%	0.69%	1.45%	1.50%	0.52%	1.06%	1.05%	1.08%	1.02%	0.88%	0.50%	0.76%	0.96%	0.39%	1.13%	0.90%	1.13%	0.92%	0.45%	0.64%	0.68%	0.37%	1.37%	1.20%	0.66%	0.48%	0.78%	1.04%	1.23%	0.97%	0.27%	0.68%	0.42%	3.69%	0.39%	0.98%	0.70%	3.94%	0.60%	0.00%	0.87%	1.08%									
18	Сурайкин Максим Александрович	200	3	3	1	4	8	3	1	4	1	2	9	7	7	8	10	6	2	0	8	3	6	6	5	4	3	12	6	9	4	7	5	15	0	11	4	5	1	3	0	1	3									
		0.65%	0.52%	0.48%	0.21%	0.69%	0.85%	0.32%	0.22%	0.45%	0.29%	0.33%	0.85%	0.61%	0.68%	1.01%	1.29%	0.52%	0.17%	0.00%	1.29%	0.41%	0.56%	0.69%	0.60%	0.33%	0.36%	0.94%	0.48%	1.58%	0.78%	0.64%	0.85%	2.09%	0.00%	1.07%	0.65%	0.58%	0.20%	0.45%	0.00%	0.43%	0.46%									
19	Титов Борис Юрьевич	138	1	1	4	5	4	7	2	5	1	3	5	2	2	3	3	10	6	0	1	3	6	4	4	6	10	4	5	0	0	3	0	4	0	5	3	5	4	7	0	0	0									
		0.45%	0.17%	0.16%	0.86%	0.86%	0.43%	0.74%	0.43%	0.57%	0.29%	0.50%	0.47%	0.17%	0.19%	0.38%	0.39%	0.87%	0.50%	0.00%	0.16%	0.41%	0.56%	0.46%	0.48%	0.50%	1.20%	0.31%	0.40%	0.00%	0.00%	0.27%	0.00%	0.56%	0.00%	0.49%	0.49%	0.58%	0.79%	1.05%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	152	2	5	5	4	3	5	2	6	0	4	8	7	8	4	8	3	6	2	3	3	2	8	3	4	1	9	9	5	2	4	3	2	1	3	3	2	0	1	2	0	0									
		0.49%	0.35%	0.81%	1.07%	0.69%	0.32%	0.53%	0.43%	0.68%	0.00%	0.66%	0.76%	0.61%	0.78%	0.50%	1.03%	0.26%	0.50%	0.89%	0.48%	0.41%	0.19%	0.92%	0.36%	0.33%	0.12%	0.70%	0.72%	0.88%	0.39%	0.36%	0.51%	0.28%	0.46%	0.29%	0.49%	0.23%	0.00%	0.15%	0.80%	0.00%	0.00%									
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
