Выборы Президента Российской Федерации																																															
Дата голосования: 18.03.2018																																															
																																															
Наименование Избирательной комиссии:    Прилузская																																															
																																															
Сводная таблица предварительных итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																													
																																															
		Сумма	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №641	УИК №642	УИК №644	УИК №645	УИК №646	УИК №648	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664									
1	"Число избирателей, включенных в список избирателей"	16743	164	73	379	88	88	640	144	253	325	360	317	400	967	1421	1305	1607	508	269	294	243	426	740	618	108	1429	861	407	371	252	262	198	85	572	228	167	174									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15670	150	70	350	90	80	630	120	240	270	320	280	370	900	1280	1230	1510	510	250	270	230	390	730	600	100	1330	820	370	360	230	230	180	80	550	220	160	170									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	337	0	0	4	0	0	8	0	7	0	0	0	0	0	0	0	0	45	0	0	0	50	33	190	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	10781	132	50	279	69	49	436	89	126	225	274	221	282	602	838	966	1200	315	177	220	170	242	449	110	55	895	516	235	277	183	161	121	62	358	153	107	137									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1040	6	7	39	7	17	57	13	14	20	19	21	38	71	47	30	30	8	27	21	21	12	32	15	4	90	90	80	26	21	13	11	6	91	7	19	10									
6	Число погашенных избирательных бюллетеней	3512	12	13	28	14	14	129	18	93	25	27	38	50	227	395	234	280	142	46	29	39	86	216	285	41	345	214	55	57	26	56	48	12	101	60	34	23									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1377	6	7	43	7	17	65	13	21	20	19	21	38	71	47	30	30	53	27	21	21	62	65	205	4	90	90	80	26	21	13	11	6	91	7	19	10									
8	Число бюллетеней в стационарных ящиках для голосования	10780	132	50	279	69	49	436	89	126	225	274	221	282	602	838	966	1200	315	177	220	170	242	449	110	55	894	516	235	277	183	161	121	62	358	153	107	137									
9	Число недействительных избирательных бюллетеней	184	0	1	3	0	0	7	0	1	1	12	7	4	5	18	19	24	0	0	3	3	4	7	7	1	18	17	3	4	2	3	2	0	3	3	0	2									
10	Число действительных избирательных бюллетеней	11973	138	56	319	76	66	494	102	146	244	281	235	316	668	867	977	1206	368	204	238	188	300	507	308	58	966	589	312	299	202	171	130	68	446	157	126	145									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
13	Бабурин Сергей Николаевич	64	1	0	1	0	0	2	0	0	0	0	0	0	4	9	5	11	0	5	3	0	1	4	0	0	2	4	4	1	0	0	1	1	4	0	0	1									
		0.53%	0.72%	0.00%	0.31%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.59%	1.02%	0.50%	0.89%	0.00%	2.45%	1.24%	0.00%	0.33%	0.78%	0.00%	0.00%	0.20%	0.66%	1.27%	0.33%	0.00%	0.00%	0.76%	1.47%	0.89%	0.00%	0.00%	0.68%									
14	Грудинин Павел Николаевич	807	4	1	19	2	0	30	11	11	17	17	11	22	53	114	81	88	44	13	5	4	7	22	14	3	75	55	17	15	9	7	4	0	19	5	8	0									
		6.64%	2.90%	1.75%	5.90%	2.63%	0.00%	5.99%	10.78%	7.48%	6.94%	5.80%	4.55%	6.88%	7.88%	12.88%	8.13%	7.15%	11.96%	6.37%	2.07%	2.09%	2.30%	4.28%	4.44%	5.08%	7.62%	9.08%	5.40%	4.95%	4.41%	4.02%	3.03%	0.00%	4.23%	3.13%	6.35%	0.00%									
15	Жириновский Владимир Вольфович	1354	6	7	28	7	15	51	14	18	21	30	31	62	87	122	102	139	32	23	25	15	31	62	35	8	80	63	31	23	24	30	15	9	58	14	18	18									
		11.14%	4.35%	12.28%	8.70%	9.21%	22.73%	10.18%	13.73%	12.24%	8.57%	10.24%	12.81%	19.38%	12.93%	13.79%	10.24%	11.30%	8.70%	11.27%	10.37%	7.85%	10.20%	12.06%	11.11%	13.56%	8.13%	10.40%	9.84%	7.59%	11.76%	17.24%	11.36%	13.24%	12.92%	8.75%	14.29%	12.24%									
16	Путин Владимир Владимирович	9347	124	44	261	67	51	400	73	113	200	229	182	222	496	577	752	895	283	161	202	166	257	402	254	46	779	448	249	253	162	130	105	57	359	133	92	123									
		76.89%	89.86%	77.19%	81.06%	88.16%	77.27%	79.84%	71.57%	76.87%	81.63%	78.16%	75.21%	69.38%	73.70%	65.20%	75.50%	72.76%	76.90%	78.92%	83.82%	86.91%	84.54%	78.21%	80.63%	77.97%	79.17%	73.93%	79.05%	83.50%	79.41%	74.71%	79.55%	83.82%	79.96%	83.13%	73.02%	83.67%									
17	Собчак Ксения Анатольевна	159	0	2	7	0	0	1	0	1	4	3	3	4	10	21	16	33	5	2	0	2	3	8	3	0	6	3	4	3	0	1	3	0	1	3	5	2									
		1.31%	0.00%	3.51%	2.17%	0.00%	0.00%	0.20%	0.00%	0.68%	1.63%	1.02%	1.24%	1.25%	1.49%	2.37%	1.61%	2.68%	1.36%	0.98%	0.00%	1.05%	0.99%	1.56%	0.95%	0.00%	0.61%	0.50%	1.27%	0.99%	0.00%	0.57%	2.27%	0.00%	0.22%	1.88%	3.97%	1.36%									
18	Сурайкин Максим Александрович	95	2	1	1	0	0	5	3	1	2	0	3	1	11	10	6	12	4	0	1	0	1	2	1	0	2	7	4	1	6	3	1	0	2	0	1	1									
