		93.13%	94.12%	95.00%	94.25%	92.54%	92.90%	91.94%	94.93%	95.10%	92.86%	92.65%	94.97%	93.19%	78.13%	89.94%	93.65%	74.43%	85.90%	93.86%	95.41%	96.15%	94.26%	93.54%	90.79%	92.36%	95.11%	94.72%	94.75%	94.88%	95.51%	92.31%	93.86%	94.19%	95.06%	94.52%	95.25%	92.37%	94.27%	95.00%	94.27%	93.93%	91.93%									
17	Собчак Ксения Анатольевна	34	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	5	1	0	1	2	0	1	1	1	0	2	3	0	0	1	3	2	2	0	3	1									
		0.26%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	1.25%	0.38%	0.00%	0.22%	0.34%	0.00%	0.33%	0.22%	0.41%	0.00%	0.45%	0.60%	0.00%	0.00%	0.24%	0.31%	0.76%	0.38%	0.00%	0.35%	0.35%									
18	Сурайкин Максим Александрович	27	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	2	2	0	0	0	3	1	1	1	2	1	0	0	0	1	1	3	0	2	1	1									
		0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	1.28%	0.00%	0.51%	0.77%	0.50%	0.76%	0.00%	0.00%	0.00%	0.88%	0.33%	0.22%	0.41%	0.81%	0.23%	0.00%	0.00%	0.00%	0.24%	0.10%	1.15%	0.00%	0.76%	0.12%	0.35%									
19	Титов Борис Юрьевич	21	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	0	0	1	1	0	0	0	3	0	1	1	1	0	0	0	0	1	1	0	3	1	1	1									
		0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.52%	0.40%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.25%	0.38%	0.00%	0.00%	0.00%	0.88%	0.00%	0.22%	0.41%	0.40%	0.00%	0.00%	0.00%	0.00%	0.24%	0.10%	0.00%	0.58%	0.38%	0.12%	0.35%									
20	Явлинский Григорий Алексеевич	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	1	4	0	0	1	0	3	0	2	1	0									
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.66%	0.22%	0.00%	0.00%	0.23%	0.80%	0.00%	0.00%	0.24%	0.00%	1.15%	0.00%	0.76%	0.12%	0.00%									
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
