19	Жириновский Владимир Вольфович	469	0	0	2	3	14	0	0	0	1	3	1	1	44	1	14	1	6	0	3	1	2	2	2	0	1	2	4	4	1	2	2	0	0	0	3	2	4	14	11	25	23	50	12	26	8	61	6	44	19	11	33					
		2.25%	0.00%	0.00%	0.70%	0.78%	2.85%	0.00%	0.00%	0.00%	0.36%	1.67%	0.43%	0.52%	7.14%	0.49%	2.25%	0.62%	6.74%	0.00%	0.81%	0.93%	0.87%	0.69%	0.44%	0.00%	0.29%	0.85%	1.39%	2.96%	0.41%	1.14%	0.53%	0.00%	0.00%	0.00%	1.20%	1.90%	0.44%	1.90%	1.46%	3.86%	2.65%	5.99%	1.33%	3.82%	1.17%	6.76%	0.85%	5.64%	1.95%	4.56%	6.55%					
20	Зюганов Геннадий Андреевич	1284	0	0	2	13	25	2	15	10	2	4	8	3	84	15	112	24	2	2	4	1	4	6	8	1	3	7	6	8	6	3	5	1	1	1	6	3	22	42	23	30	65	103	90	35	24	125	148	100	27	14	39					
		6.16%	0.00%	0.00%	0.70%	3.37%	5.08%	2.86%	4.17%	3.82%	0.72%	2.22%	3.46%	1.57%	13.64%	7.35%	18.01%	14.81%	2.25%	0.63%	1.08%	0.93%	1.75%	2.08%	1.77%	1.05%	0.87%	2.98%	2.08%	5.93%	2.46%	1.70%	1.32%	0.60%	0.35%	0.38%	2.40%	2.86%	2.41%	5.71%	3.05%	4.64%	7.50%	12.35%	10.00%	5.14%	3.51%	13.86%	20.87%	12.82%	2.78%	5.81%	7.74%					
21	Медведев Дмитрий Анатольевич	18938	319	231	283	368	453	66	345	252	274	173	222	185	474	184	488	136	78	313	363	105	223	280	442	94	340	225	276	123	237	171	373	165	284	261	238	100	886	676	715	586	773	670	792	614	650	698	554	614	922	215	429					
		90.92%	100.00%	100.00%	98.61%	95.34%	92.07%	94.29%	95.83%	96.18%	98.21%	96.11%	96.10%	96.86%	76.95%	90.20%	78.46%	83.95%	87.64%	99.37%	98.11%	98.13%	97.38%	97.22%	97.79%	98.95%	98.84%	95.74%	95.83%	91.11%	97.13%	97.16%	98.16%	99.40%	99.65%	99.24%	95.20%	95.24%	97.04%	91.97%	94.95%	90.57%	89.16%	80.34%	88.00%	90.16%	95.17%	77.38%	78.14%	78.72%	94.86%	89.21%	85.12%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
